latitude,longitude,site_name,analyte,dry_value,unit,qualifier,class
47.346817,-122.822363,Reach Island,trans_Nonachlor,-1.459528689,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,1_7_dimethylphenanthrene,5.173580858,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,2_3_5_trimethylnaphthalene,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,2_6_dimethylnaphthalene,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,2_methylnaphthalene,4.400517052,ng/g,"D,LOQ",lmw
47.578117,-122.524833,Rich Passage,3_methylphenanthrene,5.768245325,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,9_methylphenanthrene,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,acenaphthene,-3.627453245,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,acenaphthylene,-3.627453245,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,aldrin,-0.773063806,ng/g,U,pesticide
47.578117,-122.524833,Rich Passage,alpha_chlordane,-0.773063806,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,alpha_hexachlorocyclohexane,-0.773063806,ng/g,U,hch
47.578117,-122.524833,Rich Passage,anthracene,-3.627453245,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,BDE028,-0.8919967,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE047,2.081325633,ng/g,D,pbde
47.578117,-122.524833,Rich Passage,BDE049,-0.8919967,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE066,-0.8919967,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE085,-0.8919967,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE099,1.129862486,ng/g,"D,LOQ",pbde
47.578117,-122.524833,Rich Passage,BDE100,-0.8919967,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE153,-0.773063806,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE154,-0.8919967,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE155,-0.8919967,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,BDE183,-0.71359736,ng/g,U,pbde
47.578117,-122.524833,Rich Passage,benz_a_anthracene,10.7039604,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,benzo_a_pyrene,-3.686919692,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,benzo_b_fluoranthene,9.514631463,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,benzo_e_pyrene,5.233047305,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,benzo_ghi_perylene,-3.627453245,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,benzo_k_fluoranthene,10.10929593,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,beta_chlordane,-0.8919967,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,beta_hexachlorocyclohexane,-0.493571507,ng/g,U,hch
47.578117,-122.524833,Rich Passage,Br5DE04,-0.8919967,ng/g,U,pbde_congener
47.578117,-122.524833,Rich Passage,Br5DE05,-0.8919967,ng/g,U,pbde_congener
47.578117,-122.524833,Rich Passage,Br6DE01,-0.8919967,ng/g,U,pbde_congener
47.578117,-122.524833,Rich Passage,Br7DE01,-0.71359736,ng/g,U,pbde_congener
47.578117,-122.524833,Rich Passage,C1_benzanthracenes_chrysenes,7.730638064,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,C1_dibenzothiophenes,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,C1_fluoranthenes_pyrenes,12.4879538,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,C1_fluorenes,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,C1_naphthalenes,4.400517052,ng/g,"D,LOQ",lmw
47.578117,-122.524833,Rich Passage,C1_phenanthrenes_anthracenes,22.59724972,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,C2_benzanthracenes_chrysenes,4.341050605,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,C2_dibenzothiophenes,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,C2_fluoranthenes_pyrenes,6.541309131,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,C2_fluorenes,3.686919692,ng/g,"D,LOQ",lmw
47.578117,-122.524833,Rich Passage,C2_naphthalenes,11.29862486,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,C2_phenanthrenes_anthracenes,25.57057206,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,C3_benzanthracenes_chrysenes,-2.557057206,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,C3_dibenzothiophenes,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,C3_fluoranthenes_pyrenes,4.519449945,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,C3_fluorenes,5.411446645,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,C3_naphthalenes,13.67728273,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,C3_phenanthrenes_anthracenes,19.62392739,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,C4_benzanthracenes_chrysenes,-2.557057206,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,C4_dibenzothiophenes,-3.567986799,ng/g,U,lmw
47.578117,-122.524833,Rich Passage,C4_fluoranthenes_pyrenes,-3.567986799,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,C4_naphthalenes,7.730638064,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,C4_phenanthrenes_anthracenes,13.67728273,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,chrysene,19.62392739,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,cis_nonachlor,-0.8919967,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,dibenz_ah_anthracene,-3.686919692,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,dibenzothiophene,-3.567986799,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,dieldrin,-0.71359736,ng/g,U,pesticide
47.578117,-122.524833,Rich Passage,Endosulfan_1,-0.773063806,ng/g,U,pesticide
47.578117,-122.524833,Rich Passage,fluoranthene,32.11188119,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,fluorene,3.805852585,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,gamma_hexachlorocyclohexane,-0.773063806,ng/g,U,hch
47.578117,-122.524833,Rich Passage,heptachlor,-0.773063806,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,heptachlor_epoxide,-0.832530253,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,hexachlorobenzene,-0.8919967,ng/g,U,pesticide
47.578117,-122.524833,Rich Passage,indeno_123cd_pyrene,-3.686919692,ng/g,U,hmw
47.578117,-122.524833,Rich Passage,mirex,-0.8919967,ng/g,U,pesticide
47.578117,-122.524833,Rich Passage,naphthalene,26.75990099,ng/g,"U,B",lmw
47.578117,-122.524833,Rich Passage,nonachlor3,-0.8919967,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,opDDD,-0.8919967,ng/g,U,ddt
47.578117,-122.524833,Rich Passage,opDDE,-0.8919967,ng/g,U,ddt
47.578117,-122.524833,Rich Passage,opDDT,-0.8919967,ng/g,U,ddt
47.578117,-122.524833,Rich Passage,Oxychlordane,-0.8919967,ng/g,U,chlordane
47.578117,-122.524833,Rich Passage,PCB011,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB017,1.129862486,ng/g,"D,LOQ",pcb
47.578117,-122.524833,Rich Passage,PCB018,2.973322332,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB028,2.735456546,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB031,2.973322332,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB033,2.081325633,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB044,1.367728273,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB049,1.07039604,ng/g,"D,LOQ",pcb
47.578117,-122.524833,Rich Passage,PCB052,2.140792079,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB066,1.367728273,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB070,3.389587459,ng/g,"U,B",pcb
47.578117,-122.524833,Rich Passage,PCB074,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB082,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB087,1.129862486,ng/g,"D,LOQ",pcb
47.578117,-122.524833,Rich Passage,PCB095,1.902926293,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB099,1.962392739,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB101,3.686919692,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB105,1.902926293,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB110,3.211188119,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB118,3.686919692,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB128,0.951463146,ng/g,"D,LOQ",pcb
47.578117,-122.524833,Rich Passage,PCB138,5.470913091,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB149,2.913855886,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB151,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB153,5.351980198,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB156,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB158,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB170,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB171,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB177,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB180,0.951463146,ng/g,"D,LOQ",pcb
47.578117,-122.524833,Rich Passage,PCB183,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB187,1.665060506,ng/g,D,pcb
47.578117,-122.524833,Rich Passage,PCB191,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB194,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB195,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB198,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB199,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB205,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB206,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB208,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,PCB209,-0.8919967,ng/g,U,pcb
47.578117,-122.524833,Rich Passage,perylene,4.043718372,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,phenanthrene,33.30121012,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,ppDDD,1.010929593,ng/g,"D,LOQ",ddt
47.578117,-122.524833,Rich Passage,ppDDE,2.081325633,ng/g,D,ddt
47.578117,-122.524833,Rich Passage,ppDDT,-0.832530253,ng/g,U,ddt
47.578117,-122.524833,Rich Passage,pyrene,17.83993399,ng/g,D,hmw
47.578117,-122.524833,Rich Passage,Retene,17.24526953,ng/g,D,lmw
47.578117,-122.524833,Rich Passage,trans_Nonachlor,-0.8919967,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,1_7_dimethylphenanthrene,7.915220049,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,2_3_5_trimethylnaphthalene,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,2_6_dimethylnaphthalene,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,2_methylnaphthalene,-4.140268949,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,3_methylphenanthrene,6.027744499,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,9_methylphenanthrene,3.105201711,ng/g,"D,LOQ",lmw
47.60253,-122.66991,Rocky Point,acenaphthene,-2.983429095,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,acenaphthylene,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,aldrin,-1.095953545,ng/g,U,pesticide
47.60253,-122.66991,Rocky Point,alpha_chlordane,-1.095953545,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,alpha_hexachlorocyclohexane,-1.035067237,ng/g,U,hch
47.60253,-122.66991,Rocky Point,anthracene,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,BDE028,-1.217726161,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE047,1.88747555,ng/g,D,pbde
47.60253,-122.66991,Rocky Point,BDE049,-1.217726161,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE066,-1.278612469,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE085,-1.217726161,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE099,-1.217726161,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE100,-1.217726161,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE153,-1.095953545,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE154,-1.217726161,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE155,-1.217726161,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,BDE183,-1.035067237,ng/g,U,pbde
47.60253,-122.66991,Rocky Point,benz_a_anthracene,6.088630807,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,benzo_a_pyrene,-2.19190709,ng/g,U,hmw
47.60253,-122.66991,Rocky Point,benzo_b_fluoranthene,10.35067237,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,benzo_e_pyrene,7.915220049,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,benzo_ghi_perylene,3.348746944,ng/g,"D,LOQ",hmw
47.60253,-122.66991,Rocky Point,benzo_k_fluoranthene,11.56839853,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,beta_chlordane,-1.217726161,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,beta_hexachlorocyclohexane,0.730635697,ng/g,D,hch
47.60253,-122.66991,Rocky Point,Br5DE04,-1.217726161,ng/g,U,pbde_congener
47.60253,-122.66991,Rocky Point,Br5DE05,-1.217726161,ng/g,U,pbde_congener
47.60253,-122.66991,Rocky Point,Br6DE01,-1.217726161,ng/g,U,pbde_congener
47.60253,-122.66991,Rocky Point,Br7DE01,-1.035067237,ng/g,U,pbde_congener
47.60253,-122.66991,Rocky Point,C1_benzanthracenes_chrysenes,6.027744499,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,C1_dibenzothiophenes,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,C1_fluoranthenes_pyrenes,3.957610024,ng/g,"D,LOQ",hmw
47.60253,-122.66991,Rocky Point,C1_fluorenes,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,C1_naphthalenes,-4.140268949,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,C1_phenanthrenes_anthracenes,20.70134474,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,C2_benzanthracenes_chrysenes,5.236222494,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,C2_dibenzothiophenes,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,C2_fluoranthenes_pyrenes,-2.922542787,ng/g,U,hmw
47.60253,-122.66991,Rocky Point,C2_fluorenes,4.505586797,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,C2_naphthalenes,7.306356968,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,C2_phenanthrenes_anthracenes,34.09633252,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,C3_benzanthracenes_chrysenes,3.409633252,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,C3_dibenzothiophenes,3.287860636,ng/g,"D,LOQ",lmw
47.60253,-122.66991,Rocky Point,C3_fluoranthenes_pyrenes,-2.922542787,ng/g,U,hmw
47.60253,-122.66991,Rocky Point,C3_fluorenes,6.088630807,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,C3_naphthalenes,12.17726161,ng/g,"D,B",lmw
47.60253,-122.66991,Rocky Point,C3_phenanthrenes_anthracenes,29.83429095,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,C4_benzanthracenes_chrysenes,-1.765702934,ng/g,U,hmw
47.60253,-122.66991,Rocky Point,C4_dibenzothiophenes,3.044315403,ng/g,"D,LOQ,i",lmw
47.60253,-122.66991,Rocky Point,C4_fluoranthenes_pyrenes,-2.922542787,ng/g,U,hmw
47.60253,-122.66991,Rocky Point,C4_naphthalenes,7.915220049,ng/g,"D,i",lmw
47.60253,-122.66991,Rocky Point,C4_phenanthrenes_anthracenes,20.09248166,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,chrysene,15.22157702,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,cis_nonachlor,-1.217726161,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,dibenz_ah_anthracene,-2.19190709,ng/g,U,hmw
47.60253,-122.66991,Rocky Point,dibenzothiophene,-2.861656479,ng/g,U,hmw
47.60253,-122.66991,Rocky Point,dieldrin,-0.974180929,ng/g,U,pesticide
47.60253,-122.66991,Rocky Point,Endosulfan_1,-1.095953545,ng/g,U,pesticide
47.60253,-122.66991,Rocky Point,fluoranthene,33.48746944,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,fluorene,-2.922542787,ng/g,U,lmw
47.60253,-122.66991,Rocky Point,gamma_hexachlorocyclohexane,-1.035067237,ng/g,U,hch
47.60253,-122.66991,Rocky Point,heptachlor,-1.095953545,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,heptachlor_epoxide,-1.156839853,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,hexachlorobenzene,-1.217726161,ng/g,U,pesticide
47.60253,-122.66991,Rocky Point,indeno_123cd_pyrene,2.618111247,ng/g,"D,LOQ",hmw
47.60253,-122.66991,Rocky Point,mirex,-1.217726161,ng/g,U,pesticide
47.60253,-122.66991,Rocky Point,naphthalene,4.810018337,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,nonachlor3,-1.217726161,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,opDDD,-1.278612469,ng/g,U,ddt
47.60253,-122.66991,Rocky Point,opDDE,-1.217726161,ng/g,U,ddt
47.60253,-122.66991,Rocky Point,opDDT,-1.217726161,ng/g,U,ddt
47.60253,-122.66991,Rocky Point,Oxychlordane,-1.217726161,ng/g,U,chlordane
47.60253,-122.66991,Rocky Point,PCB011,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB017,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB018,1.522157702,ng/g,"D,LOQ",pcb
47.60253,-122.66991,Rocky Point,PCB028,1.765702934,ng/g,"D,LOQ",pcb
47.60253,-122.66991,Rocky Point,PCB031,1.522157702,ng/g,"D,LOQ",pcb
47.60253,-122.66991,Rocky Point,PCB033,1.217726161,ng/g,"D,LOQ",pcb
47.60253,-122.66991,Rocky Point,PCB044,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB049,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB052,2.009248166,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB066,1.400385086,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB070,1.765702934,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB074,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB082,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB087,1.278612469,ng/g,"D,LOQ",pcb
47.60253,-122.66991,Rocky Point,PCB095,2.557224939,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB099,3.044315403,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB101,5.05356357,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB105,2.374566015,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB110,4.018496333,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB118,4.992677262,ng/g,"D,B",pcb
47.60253,-122.66991,Rocky Point,PCB128,1.58304401,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB138,8.52408313,ng/g,"D,B",pcb
47.60253,-122.66991,Rocky Point,PCB149,4.383814181,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB151,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB153,8.52408313,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB156,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB158,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB170,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB171,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB177,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB180,1.278612469,ng/g,"D,LOQ",pcb
47.60253,-122.66991,Rocky Point,PCB183,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB187,2.861656479,ng/g,D,pcb
47.60253,-122.66991,Rocky Point,PCB191,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB194,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB195,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB198,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB199,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB205,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB206,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB208,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,PCB209,-1.217726161,ng/g,U,pcb
47.60253,-122.66991,Rocky Point,perylene,2.800770171,ng/g,"D,LOQ",hmw
47.60253,-122.66991,Rocky Point,phenanthrene,21.9190709,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,ppDDD,-1.217726161,ng/g,U,ddt
47.60253,-122.66991,Rocky Point,ppDDE,2.496338631,ng/g,D,ddt
47.60253,-122.66991,Rocky Point,ppDDT,-1.095953545,ng/g,U,ddt
47.60253,-122.66991,Rocky Point,pyrene,20.09248166,ng/g,D,hmw
47.60253,-122.66991,Rocky Point,Retene,25.57224939,ng/g,D,lmw
47.60253,-122.66991,Rocky Point,trans_Nonachlor,-1.217726161,ng/g,U,chlordane
48.02655,-122.75089,South of Skunk Island,1_7_dimethylphenanthrene,5.465276753,ng/g,D,lmw
48.02655,-122.75089,South of Skunk Island,2_3_5_trimethylnaphthalene,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,2_6_dimethylnaphthalene,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,2_methylnaphthalene,-5.465276753,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,3_methylphenanthrene,5.885682657,ng/g,D,lmw
48.02655,-122.75089,South of Skunk Island,9_methylphenanthrene,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,acenaphthene,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,acenaphthylene,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,aldrin,-1.381333685,ng/g,U,pesticide
48.02655,-122.75089,South of Skunk Island,alpha_chlordane,-1.321275698,ng/g,U,chlordane
48.02655,-122.75089,South of Skunk Island,alpha_hexachlorocyclohexane,-1.321275698,ng/g,U,hch
48.02655,-122.75089,South of Skunk Island,anthracene,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,BDE028,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE047,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE049,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE066,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE085,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE099,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE100,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE153,-1.381333685,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE154,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE155,-1.561507644,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,BDE183,-1.261217712,ng/g,U,pbde
48.02655,-122.75089,South of Skunk Island,benz_a_anthracene,7.206958355,ng/g,D,hmw
48.02655,-122.75089,South of Skunk Island,benzo_a_pyrene,-2.702609383,ng/g,U,hmw
48.02655,-122.75089,South of Skunk Island,benzo_b_fluoranthene,7.807538218,ng/g,D,hmw
48.02655,-122.75089,South of Skunk Island,benzo_e_pyrene,4.984812862,ng/g,D,hmw
48.02655,-122.75089,South of Skunk Island,benzo_ghi_perylene,-2.642551397,ng/g,U,hmw
48.02655,-122.75089,South of Skunk Island,benzo_k_fluoranthene,9.008697944,ng/g,D,hmw
48.02655,-122.75089,South of Skunk Island,beta_chlordane,-1.561507644,ng/g,U,chlordane
48.02655,-122.75089,South of Skunk Island,beta_hexachlorocyclohexane,-0.840811808,ng/g,U,hch
48.02655,-122.75089,South of Skunk Island,Br5DE04,-1.561507644,ng/g,U,pbde_congener
48.02655,-122.75089,South of Skunk Island,Br5DE05,-1.561507644,ng/g,U,pbde_congener
48.02655,-122.75089,South of Skunk Island,Br6DE01,-1.561507644,ng/g,U,pbde_congener
48.02655,-122.75089,South of Skunk Island,Br7DE01,-1.261217712,ng/g,U,pbde_congener
48.02655,-122.75089,South of Skunk Island,C1_benzanthracenes_chrysenes,4.564406958,ng/g,D,hmw
48.02655,-122.75089,South of Skunk Island,C1_dibenzothiophenes,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,C1_fluoranthenes_pyrenes,11.4110174,ng/g,D,hmw
48.02655,-122.75089,South of Skunk Island,C1_fluorenes,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,C1_naphthalenes,-5.525334739,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,C1_phenanthrenes_anthracenes,20.41971534,ng/g,D,lmw
48.02655,-122.75089,South of Skunk Island,C2_benzanthracenes_chrysenes,-2.162087507,ng/g,U,hmw
48.02655,-122.75089,South of Skunk Island,C2_dibenzothiophenes,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,C2_fluoranthenes_pyrenes,5.225044808,ng/g,D,hmw
48.02655,-122.75089,South of Skunk Island,C2_fluorenes,3.663537164,ng/g,"D,LOQ",lmw
48.02655,-122.75089,South of Skunk Island,C2_naphthalenes,9.609277807,ng/g,D,lmw
48.02655,-122.75089,South of Skunk Island,C2_phenanthrenes_anthracenes,27.02609383,ng/g,"D,B",lmw
48.02655,-122.75089,South of Skunk Island,C3_benzanthracenes_chrysenes,-2.162087507,ng/g,U,hmw
48.02655,-122.75089,South of Skunk Island,C3_dibenzothiophenes,-3.543421191,ng/g,U,lmw
48.02655,-122.75089,South of Skunk Island,C3_fluoranthenes_pyrenes,-3.543421191,ng/g,U,hmw
48.02655,-122.75089,South of Skunk Island,C3_fluorenes,3.603479178,ng/g,"D,LOQ",lmw
