"latitude","longitude","site_name","qualifier","site","flagged","PCB101","PCB105","PCB011","PCB110","PCB118","PCB128","PCB138","PCB149","PCB151","PCB153","PCB156","PCB158","PCB017","PCB170","PCB171","PCB177","PCB018","PCB180","PCB183","PCB187","PCB191","PCB194","PCB195","PCB198","PCB199","PCB205","PCB206","PCB208","PCB209","PCB028","PCB031","PCB033","PCB044","PCB049","PCB052","PCB066","PCB070","PCB074","PCB082","PCB087","PCB095","PCB099"
48.128267,-123.457133,"Port Angeles Yacht Club","U","Port Angeles Yacht Club",TRUE,NA,NA,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA
48.128267,-123.457133,"Port Angeles Yacht Club","D,LOQ","Port Angeles Yacht Club",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.385334,-122.628902,"Purdy - Dexters","D","Purdy, Dexters",FALSE,0.42,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26
47.385334,-122.628902,"Purdy - Dexters","D,LOQ","Purdy, Dexters",FALSE,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.3,0.19,NA,NA,0.24,NA,0.22,NA,NA,NA,0.23,NA
47.385334,-122.628902,"Purdy - Dexters","U","Purdy, Dexters",TRUE,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.387021,-122.6367,"Purdy, Burley Lagoon","D","Purdy, Burley Lagoon",FALSE,0.5,NA,NA,0.43,0.51,NA,0.87,0.46,NA,0.93,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.26,NA,NA,NA,NA,NA,0.25,0.27
47.387021,-122.6367,"Purdy, Burley Lagoon","D,LOQ","Purdy, Burley Lagoon",FALSE,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.38,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA
47.387021,-122.6367,"Purdy, Burley Lagoon","U","Purdy, Burley Lagoon",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,0,NA,NA
47.32622,-122.66715,"Raft Island Park","D","Raft Island Park",FALSE,0.38,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24
47.32622,-122.66715,"Raft Island Park","D,LOQ","Raft Island Park",FALSE,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.3,0.19,NA,NA,0.21,NA,0.23,NA,NA,NA,0.21,NA
47.32622,-122.66715,"Raft Island Park","U","Raft Island Park",TRUE,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.346817,-122.822363,"Reach Island","D","Reach Island",FALSE,0.43,NA,NA,0.39,NA,NA,NA,0.34,NA,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.346817,-122.822363,"Reach Island","U","Reach Island",TRUE,NA,0,0,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
47.346817,-122.822363,"Reach Island","D,LOQ","Reach Island",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.578117,-122.524833,"Rich Passage","D","Rich Passage",FALSE,0.62,0.32,NA,0.54,0.62,NA,0.92,0.49,NA,0.9,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.5,0.35,0.23,NA,0.36,0.23,NA,NA,NA,NA,0.32,0.33
47.578117,-122.524833,"Rich Passage","U","Rich Passage",TRUE,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
47.578117,-122.524833,"Rich Passage","D,LOQ","Rich Passage",FALSE,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,0.19,NA,NA
47.60253,-122.66991,"Rocky Point","D","Rocky Point",FALSE,0.83,0.39,NA,0.66,NA,0.26,NA,0.72,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.23,0.29,NA,NA,NA,0.42,0.5
47.60253,-122.66991,"Rocky Point","U","Rocky Point",TRUE,NA,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
47.60253,-122.66991,"Rocky Point","D,LOQ","Rocky Point",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.25,0.2,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA
48.02655,-122.75089,"S of Skunk Island","D","South of Skunk Island",FALSE,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.02655,-122.75089,"S of Skunk Island","U","South of Skunk Island",TRUE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
48.02655,-122.75089,"S of Skunk Island","D,LOQ","South of Skunk Island",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.666244,-122.401894,"Salmon Bay, Commodore Park","D","Salmon Bay, Commodore Park",FALSE,0.92,0.51,NA,NA,NA,0.24,NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.29,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.47,0.29,0.28,0.23,0.45,0.36,0.47,NA,NA,0.35,0.52,0.46
47.666244,-122.401894,"Salmon Bay, Commodore Park","U","Salmon Bay, Commodore Park",TRUE,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
47.666244,-122.401894,"Salmon Bay, Commodore Park","D,LOQ","Salmon Bay, Commodore Park",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.294692,-122.530504,"Salmon Beach","D","Salmon Beach",FALSE,0.45,0.28,NA,NA,NA,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.27,NA,0.28,NA,NA,NA,0.27,NA
47.294692,-122.530504,"Salmon Beach","U","Salmon Beach",TRUE,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,0
47.294692,-122.530504,"Salmon Beach","D,LOQ","Salmon Beach",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.607334,-122.344055,"Seattle Aquarium, Pier 59","D","Seattle Aquarium, Pier 59",FALSE,1.1,0.55,NA,NA,NA,0.29,NA,1.3,0.34,NA,NA,NA,NA,NA,NA,0.24,0.4,0.52,0.27,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.48,0.3,0.3,0.25,0.5,0.36,0.46,NA,NA,0.35,0.63,0.5
47.607334,-122.344055,"Seattle Aquarium, Pier 59","U","Seattle Aquarium, Pier 59",TRUE,NA,NA,0,0,0,NA,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
47.607334,-122.344055,"Seattle Aquarium, Pier 59","D,LOQ","Seattle Aquarium, Pier 59",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA
47.6707,-122.40605,"Shilshole Bay","D","Shilshole Bay",FALSE,0.89,0.41,NA,0.9,0.87,0.25,1.2,0.68,NA,1.1,NA,NA,NA,NA,NA,NA,NA,0.26,NA,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.49,0.31,0.29,0.22,0.44,0.35,NA,NA,NA,0.28,0.46,0.47
47.6707,-122.40605,"Shilshole Bay","U","Shilshole Bay",TRUE,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
47.6707,-122.40605,"Shilshole Bay","D,LOQ","Shilshole Bay",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.6428,-122.6967,"Silverdale, Dyes Inlet","D","Silverdale, Dyes Inlet",FALSE,0.82,0.37,NA,NA,NA,0.26,NA,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.24,0.31,NA,NA,0.23,0.39,0.46
47.6428,-122.6967,"Silverdale, Dyes Inlet","U","Silverdale, Dyes Inlet",TRUE,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA
47.6428,-122.6967,"Silverdale, Dyes Inlet","D,LOQ","Silverdale, Dyes Inlet",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.6614139,-122.498892,"Skiff Point","D","Skiff Point",FALSE,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.6614139,-122.498892,"Skiff Point","U","Skiff Point",TRUE,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47.6325,-122.3786,"Smith Cove, Terminal 91","D","Smith Cove, Terminal 91",FALSE,1.6,0.66,NA,NA,NA,0.41,NA,1.5,0.43,NA,NA,0.24,NA,NA,NA,0.27,NA,0.59,0.31,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.29,0.36,0.3,0.71,0.49,0.62,0.27,NA,0.48,0.93,0.71
47.6325,-122.3786,"Smith Cove, Terminal 91","U","Smith Cove, Terminal 91",TRUE,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
47.6325,-122.3786,"Smith Cove, Terminal 91","D,B","Smith Cove, Terminal 91",TRUE,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.6325,-122.3786,"Smith Cove, Terminal 91","D,LOQ","Smith Cove, Terminal 91",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,NA,0.21,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.6325,-122.3786,"Smith Cove, Terminal 91","D,B,LOQ","Smith Cove, Terminal 91",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.176735,-122.905337,"Squaxin Island","D","Squaxin Island",FALSE,0.37,NA,NA,0.35,NA,NA,NA,0.32,NA,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.176735,-122.905337,"Squaxin Island","D,LOQ","Squaxin Island",FALSE,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2
47.176735,-122.905337,"Squaxin Island","U","Squaxin Island",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA
47.176735,-122.905337,"Squaxin Island","D,B","Squaxin Island",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.729875,-122.550882,"Suquamish, Stormwater Outfall","D","Suquamish Stormwater Outfall",FALSE,0.48,0.31,NA,NA,NA,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.28,NA,NA,NA,NA,NA,0.25,0.25
47.729875,-122.550882,"Suquamish, Stormwater Outfall","U","Suquamish Stormwater Outfall",TRUE,NA,NA,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA
47.729875,-122.550882,"Suquamish, Stormwater Outfall","D,LOQ","Suquamish Stormwater Outfall",FALSE,NA,NA,NA,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18,0.14,NA,0.18,0.25,NA,NA,0.18,NA,NA
47.25934,-122.43479,"Thea Foss Waterway","D","Thea Foss Waterway",FALSE,0.65,0.38,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.26,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,0.43,NA,0.24,NA,0.36,0.27,0.4,NA,NA,0.27,0.4,0.3
47.25934,-122.43479,"Thea Foss Waterway","U","Thea Foss Waterway",TRUE,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,NA,NA
47.25934,-122.43479,"Thea Foss Waterway","D,LOQ","Thea Foss Waterway",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.4485721,-122.3723967,"Three Tree Point","D","Three Tree Point",FALSE,0.5,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,0.27,NA,NA,0.29,NA,NA,NA,NA,NA,0.27,0.25
47.4485721,-122.3723967,"Three Tree Point","U","Three Tree Point",TRUE,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,NA
47.4485721,-122.3723967,"Three Tree Point","D,B,LOQ","Three Tree Point",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
48.0616613,-122.293939,"Tulalip Bay","D","Tulalip Bay",FALSE,0.38,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,0.26,NA,NA,NA,NA,0.29,NA,NA,NA,NA,NA
48.0616613,-122.293939,"Tulalip Bay","D,LOQ","Tulalip Bay",FALSE,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,NA,NA,NA,0.25,NA,NA,NA,NA,NA,0.22,NA
48.0616613,-122.293939,"Tulalip Bay","U","Tulalip Bay",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,NA,0
48.0616613,-122.293939,"Tulalip Bay","D,B,LOQ","Tulalip Bay",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.0616613,-122.293939,"Tulalip Bay","D,B","Tulalip Bay",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.069978,-122.300216,"Tulalip Reservation","D","Tulalip Reservation",FALSE,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.069978,-122.300216,"Tulalip Reservation","U,B","Tulalip Reservation",TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.069978,-122.300216,"Tulalip Reservation","U","Tulalip Reservation",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,0,NA,0,0,0,0,0
48.069978,-122.300216,"Tulalip Reservation","D,B,LOQ","Tulalip Reservation",TRUE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
48.069978,-122.300216,"Tulalip Reservation","D,B","Tulalip Reservation",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48.069978,-122.300216,"Tulalip Reservation","D,LOQ","Tulalip Reservation",FALSE,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.21,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA
47.052373,-122.9101963,"West Bay Park","D","West Bay Park",FALSE,0.62,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,0.32,0.37
47.052373,-122.9101963,"West Bay Park","D,B,LOQ","West Bay Park",TRUE,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
47.052373,-122.9101963,"West Bay Park","U","West Bay Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA
47.052373,-122.9101963,"West Bay Park","D,B","West Bay Park",TRUE,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.052373,-122.9101963,"West Bay Park","D,LOQ","West Bay Park",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.6609,-122.5668,"Williams Olson Park","D","Williams Olson Park",FALSE,0.58,0.29,NA,0.5,NA,NA,NA,0.48,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,NA,NA,NA,0.3,0.33
47.6609,-122.5668,"Williams Olson Park","U","Williams Olson Park",TRUE,NA,NA,0,NA,NA,0,NA,NA,0,NA,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,NA,0,0,0,NA,NA
47.6609,-122.5668,"Williams Olson Park","D,B","Williams Olson Park",TRUE,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47.6609,-122.5668,"Williams Olson Park","D,LOQ","Williams Olson Park",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.27,NA,NA,NA,NA,NA,0.26,NA,NA,NA,NA,NA
