"latitude","longitude","site_name","reporting_area","site_number","p450","sod","shell","ci1","ci2","ci3","weight_initial","weight_change","weight_final","length","height","width","ibr_bio","ibr_morph","ibr_combined","ai_z_dieldrin","ai_z_mirex","ai_z_PCB101","ai_z_PCB105","ai_z_PCB110","ai_z_PCB118","ai_z_PCB128","ai_z_PCB138","ai_z_PCB149","ai_z_PCB151","ai_z_PCB153","ai_z_PCB156","ai_z_PCB158","ai_z_PCB017","ai_z_PCB170","ai_z_PCB177","ai_z_PCB018","ai_z_PCB180","ai_z_PCB183","ai_z_PCB187","ai_z_PCB028","ai_z_PCB031","ai_z_PCB033","ai_z_PCB044","ai_z_PCB049","ai_z_PCB052","ai_z_PCB066","ai_z_PCB070","ai_z_PCB074","ai_z_PCB087","ai_z_PCB095","ai_z_PCB099","ai_z_BDE100","ai_z_BDE047","ai_z_BDE099","ai_z_acenaphthene","ai_z_acenaphthylene","ai_z_C1.dibenzothiophenes","ai_z_C1.fluorenes","ai_z_C1.naphthalenes","ai_z_C1.phenanthrenes_anthracenes","ai_z_C2.dibenzothiophenes","ai_z_C2.fluorenes","ai_z_C2.naphthalenes","ai_z_C2.phenanthrenes_anthracenes","ai_z_C3.dibenzothiophenes","ai_z_C3.fluorenes","ai_z_C3.naphthalenes","ai_z_C3.phenanthrenes_anthracenes","ai_z_C4.dibenzothiophenes","ai_z_C4.naphthalenes","ai_z_C4.phenanthrenes_anthracenes","ai_z_dibenzothiophene","ai_z_fluorene","ai_z_naphthalene","ai_z_phenanthrene","ai_z_benz_a_anthracene","ai_z_benzo_a_pyrene","ai_z_benzo_b_fluoranthene","ai_z_benzo_e_pyrene","ai_z_benzo_ghi_perylene","ai_z_benzo_k_fluoranthene","ai_z_C1.benzanthracenes_chrysenes","ai_z_C2.benzanthracenes_chrysenes","ai_z_C2.fluoranthenes_pyrenes","ai_z_C3.benzanthracenes_chrysenes","ai_z_C3.fluoranthenes_pyrenes","ai_z_C4.benzanthracenes_chrysenes","ai_z_C4.fluoranthenes_pyrenes","ai_z_chrysene","ai_z_dibenz_ah_anthracene","ai_z_fluoranthene","ai_z_indeno_123cd_pyrene","ai_z_perylene","ai_z_pyrene","ai_z_arsenic","ai_z_cadmium","ai_z_mercury","ai_z_copper","ai_z_lead","ai_z_zinc","ai_z_alpha_hexachlorocyclohexane","ai_z_beta_hexachlorocyclohexane","ai_z_gamma_hexachlorocyclohexane","ai_z_opDDD","ai_z_opDDT","ai_z_ppDDD","ai_z_ppDDT","ai_z_ppDDE","ai_z_alpha_chlordane","ai_z_beta_chlordane","ai_z_trans_Nonachlor","ai_z_1.methylnaphthalene","ai_z_1.methylphenanthrene","ai_z_1_7.dimethylphenanthrene","ai_z_2.methylnaphthalene","ai_z_235.trimethylnaphthalene","ai_z_26.dimethylnaphthalene","ai_z_3.methylphenanthrene","ai_z_9.methylphenanthrene","ai_z_Retene","ai_z_arsenic_ng","ai_z_cadmium_ng","ai_z_copper_ng","ai_z_lead_ng","ai_z_mercury_ng","ai_z_zinc_ng"
47.387021,-122.6367,"Purdy, Burley Lagoon",13,47,0.732056993,-0.231993788,0.535258184,-0.061297964,-0.012879067,-0.091592731,0.065090712,0.062350615,0.070852277,0.031744755,-0.048917527,0.035036772,1.035478467,9.300780603,10.33625907,1.605415019,0,0.868312917,0.174495459,1.69899496,2.223315011,0,2.510067522,0.737662964,0,2.334867258,0,0,2.380379706,0,0,2.280334802,1.301839753,0,1.43644555,2.500752642,2.083157164,0.255351955,1.211397715,0,0.345637338,0.328840446,1.192201646,0,1.111276746,0.468873474,0.654383022,0,0.725741309,0.700087752,0,0,0,0,0.736191614,0.029016845,0,0,0,0.064386329,0,0,0.184883995,0.0709827,0,0.141077932,0.158989681,0,0,0,0.008517055,0.043459187,0,0.072801191,0,0,0.078964599,0.099164051,0,0,0,0,0,0,0.100586571,0,0.032531231,0,0.272722378,0.028505131,0.074055169,2.30694974,4.225757042,0.115136743,0.575716042,0.53671295,0,0,0,0,0,0,0,1.005188726,0,0,0,0.99741047,0,0,1.029053195,0,0,0.047413221,0,0.572236921,74.055169,2306.94974,115.136743,575.716042,4225.757042,536.71295
47.385334,-122.628902,"Purdy, Dexters",13,57,0.967204474,-12.2984063,0.473333312,0.019937363,-0.055907183,-0.24626753,-0.155702417,-0.211704577,-0.030618353,0.028435408,-0.125395015,-0.138212686,3.361208869,6.815316728,10.1765256,0,0,0.611035016,0.174495459,0,0,0,0,0.564095208,0,0,0,0,2.380379706,0,0,1.500220265,0,0,1.158423831,1.818729194,1.644597761,0.340469274,1.211397715,0,0.230424892,0.986521337,0.056771507,0,1.111276746,0.379564241,0.607641378,0,0,0,0,0,0,0,0.736191614,0.048361409,0,0,1.070769771,0.081946237,0,0.205504767,0.246511994,0.098283738,0,0.113324896,0.21577171,0,0,0,0.014195091,0.034649892,0,0.054013787,0,0,0.086861059,0.080094041,0,0,0,0,0,0,0.079410451,0,0.019801619,0,0,0.012413525,0.296220676,1.635837088,4.604285768,0.095947286,0.208143492,0.276172683,0,0,0,0,0,0,0,0.883347669,0,0,0,0.99741047,0,0,1.029053195,0,0,0.02539994,0,0.457789537,296.220676,1635.837088,95.947286,208.143492,4604.285768,276.172683
47.32622,-122.66715,"Raft Island Park",13,53,0.904345673,-2.750825247,0.019910288,0.09303709,0.057762718,-0.104590335,-0.207977711,-0.131832546,-0.405383913,-0.011280644,-0.139624652,-0.115963448,2.000130247,6.363344839,8.363475088,0,0,0.482396065,0,0,0,0,0,0.245887655,0,0,0,0,2.380379706,0,0,1.440211454,0,0,0,1.818729194,1.644597761,0.340469274,1.211397715,0,0.057606223,0.986521337,0.113543014,0,1.111276746,0.290255008,0.514158089,0,0,0,0,0,0,0,0.736191614,0.009672282,0,0,0,0.029266513,0,0,0.169476996,0.025480969,0,0.141077932,0.01324914,0,0,0,0.008517055,0.03171346,0,0.046968511,0,0,0.066330263,0,0,0,0,0,0,0,0.052940301,0,0.018387217,0,0,0.017011127,2.517875744,2.474727903,3.613228741,0.153515658,0.128428963,1.339176973,0,0,0,0,0,0,0,0.609205289,0,0,0,0.99741047,0,0,1.029053195,0,0,0.074506491,0,0.038149128,2517.875744,2474.727903,153.515658,128.428963,3613.228741,1339.176973
47.346817,-122.822363,"Reach Island",13,39,1.543281911,-2.911215573,0.376777986,-0.04582969,-0.089440974,-0.065084817,-0.305083837,-0.395302018,-0.111393524,-0.091523341,-0.088312459,-0.14467368,2.076063555,7.754323288,9.830386843,0,0,0.643194753,1.279633366,1.540948917,0,0,0,0.390527452,0,1.832745267,0,0,2.380379706,0,0,0,0,0,0,1.894509577,1.480137985,1.957698324,1.211397715,0,1.152124459,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0.976959454,0.738981516,0,0,0,0,0.736191614,0.05803369,0,0,1.249231399,0.134625962,0,0,0,0.116484431,0,0.113324896,0.367190454,0,0,2.285356361,0.002839018,0.0428719,0,0.086108936,0.051070145,0,0.102653979,0.077551373,0,0.092278499,0,0,0,0,0.079410451,0,0.032531231,0,0,0.028505131,0.222165507,1.216391681,2.869935972,0.863525576,0.119571793,1.683090125,0,0,0,0,0,0,0,0.761506611,0,0,0,0.99741047,0.183357993,0.540590763,1.029053195,0,0,0.042333233,0,1.602263379,222.165507,1216.391681,863.525576,119.571793,2869.935972,1683.090125
47.578117,-122.524833,"Rich Passage",10,32,0.593640956,-2.457105249,0.3943727,0.060820391,0.024895164,-0.104086073,-0.38462906,-0.35434675,-0.416900006,-0.085310158,-0.150561035,-0.146571388,1.581091553,8.294615772,9.875707326,0,0,1.254229769,0.58165153,2.133621578,2.702853542,1.385496487,2.654324277,0.824446842,0,2.25954896,0,0,1.098636788,0,0,3.000440529,0.991877907,0,1.297434691,3.485897622,2.740996268,1.021407821,0.646078781,2.009553053,0.921699567,0.526144713,1.192201646,0,0.296340466,0.78145579,0.934832889,0,0.865306945,0,0,0,0,0,0.14403749,0.116067381,0,0.261178975,1.695385471,0.15218587,0,0.279118414,0.354360991,0.225688585,0,0.159579955,0.272553739,0,0.090800681,0,0.088009565,0.105711535,0,0.125249361,0.077485737,0,0.134239819,0.165273419,0.227580328,0.156163613,0,0.176632461,0,0,0.142938811,0,0.055161652,0,0.257571135,0.046895539,0.296220676,2.89417331,3.998639807,0.364599688,1.071717555,0.640929057,0,0,0,0,0,0.381389709,0,1.066109255,0,0,0,0.99741047,0.205487405,0.427558149,0.040092982,0,0,0.089746455,0,0.495938665,296.220676,2894.17331,364.599688,1071.717555,3998.639807,640.929057
47.60253,-122.66991,"Rocky Point",10,27,1.061134508,-0.300016366,0.2225921,0.010526859,0.009695855,0.085053402,-0.307445817,-0.275971347,-0.388227442,-0.129461928,-0.055567834,-0.094396088,1.568630656,6.470858437,8.039489093,0,0,1.92958426,0.988807601,2.607759706,0,2.251431791,0,1.489789908,0,3.514853937,0,0,2.380379706,0,0,1.500220265,1.301839753,0,2.177836802,2.197631109,1.370498134,0.255351955,1.211397715,0,0.748880898,0.526144713,0.454172056,0,0.444510698,1.228001956,1.729440844,0,0,0,0,0,0,0,0.736191614,0.096722817,0,0.311729744,1.070769771,0.228278804,0.285105064,0.306723532,0,0.371294123,0.3793587,0.159579955,0.461827168,0,0,2.959723811,0.0312292,0.05872863,0,0.133077447,0.114467566,0.401205072,0.150032739,0.125862065,0.268108332,0,0.438661799,0,0,0,0.100586571,0,0.056576053,0.32578376,0.174239297,0.053791942,0.518386183,1.426114385,3.957345764,0.057568372,1.771433975,1.318333751,0,1.509485334,0,0,0,0,0,1.248870842,0,0,0,0.99741047,0.218132784,0.638879993,1.029053195,0,0,0.093133113,0.109250832,0.99187733,518.386183,1426.114385,57.568372,1771.433975,3957.345764,1318.333751
47.666244,-122.401894,"Salmon Bay, Commodore Park",10,16,1.108706347,-1.67626378,0.201158203,0.046450975,0.032620737,-0.025819697,-0.068641064,-0.056359056,-0.151632122,0.008070209,-0.033705381,-0.036166963,1.368657442,2.986745324,4.355402766,2.957343456,0,2.2190219,1.686789437,0,0,2.078244731,0,1.547645827,1.913761679,0,0,0,2.380379706,0,0,2.280334802,1.797778706,0,1.668130317,3.410117239,2.576536492,0.510703911,1.049878019,2.567762234,1.440155573,1.381129871,1.476059181,0,1.481702328,1.674548122,1.542474267,0,1.618961381,1.711325616,0,0,0,0,0.736191614,0.096722817,0,0.25696641,1.427693028,0.099506146,0,0.184034119,0,0.207487892,0,0.182707485,0.291481082,0,0.086544399,0,0.073814474,0.234914522,0.270634184,0.313123404,0.457870264,1.167142028,0.418512377,0.495820256,1.091138561,0.496884224,1.488316818,0.790197854,0,0.647731274,0.291171653,0,0.134368127,0.833400316,0.60604973,0.175628391,3.628703278,4.446121317,3.668287465,0.076757829,2.032720486,1.860257507,0,3.64792289,8.660254038,2.03615261,0,2.063991368,1.665661555,4.264437021,3.531628395,2.738801696,3.770489775,0.99741047,0.240262197,0.638879993,1.029053195,0,0,0.145626323,0.190653413,1.487815995,3628.703278,4446.121317,76.757829,2032.720486,3668.287465,1860.257507
47.294692,-122.530504,"Salmon Beach",11,40,-0.34480405,-0.637808764,0.512570341,0.013216326,-0.038960567,-0.077366443,-0.443019328,-0.477114215,-0.365059428,-0.108610697,-0.135056496,-0.266655376,1.453755678,9.995896791,11.44965247,0,0,0.707514229,0.348990918,0,0,0,0,0.593023167,0,0,0,0,2.380379706,0,0,1.860273128,0,0,0,2.576533025,1.973517313,0.340469274,1.211397715,0,0.403243561,0.986521337,0.397400549,0,1.111276746,0.558182707,0.607641378,0,0.837393818,0,0,0,0,0,0.736191614,0.174101071,0.514464437,0.547633334,1.695385471,0.450704306,0.897552979,0.644119418,0,1.199425624,0.690432835,0.460237842,1.729959147,0,0.124850937,0,0.076653492,0.176185891,0.143644298,0.234842553,0.132077961,0,0.292169018,0.216126778,0.261873255,0.227147074,0,0.232411134,0,0,0.206467172,0,0.101836896,0,0,0.097469159,0.888662027,1.761670711,2.931877036,0.395302819,0.190429152,0.140691744,0,0,0,0,0,0,0,0.791966875,0,0,0,0.99741047,0,0.638879993,1.029053195,0,0,0.128693029,0,1.144473842,888.662027,1761.670711,395.302819,190.429152,2931.877036,140.691744
47.607334,-122.344055,"Seattle Aquarium, Pier 59",10,17,0.182412962,-1.693427965,0.493540446,0.116137939,-0.006687155,-0.187349285,-0.021451063,-0.039515596,-0.05774794,0.044759921,-0.164299271,-0.074485327,1.011492017,6.282506488,7.293998504,1.26743291,0,2.797897178,1.919450049,0,0,2.511212383,0,3.167611552,3.09847129,0,0,5.23018872,0.915530656,0,3.410286785,2.400352424,3.223603197,3.296917424,2.687543288,3.410117239,2.631356417,0.595821229,1.211397715,2.791045907,1.728186688,1.381129871,1.419287674,3.182024588,1.481702328,2.165748904,1.729440844,0,1.367743236,1.244600448,0,0,0,0,0.736191614,0.145084226,0,0,1.695385471,0.099506146,0,0,0,0.371294123,0,0.252090074,0.442899825,0,0,0,0.099365638,1.468215761,2.019347373,1.722178719,1.584935529,2.626069563,1.895150385,2.034134385,2.899311033,2.129503818,3.054966099,2.556522469,2.010774083,2.441448647,1.291743332,2.478182978,0.997152939,2.651728278,1.893905405,0.966415909,0.814606858,2.139171577,4.349639171,0.364599688,1.687290861,0.401232011,3.12302236,3.018970668,0,0,0,1.637732281,0.740294025,2.040837717,0,0,0,0.99741047,1.232924433,2.014929209,0.09355029,0,0.680006204,0.958424403,1.092508322,1.945605531,814.606858,2139.171577,364.599688,1687.290861,4349.639171,401.232011
47.6707,-122.40605,"Shilshole Bay",10,18,0.167253954,-1.501835824,-0.095418451,-0.080093058,0.069359963,-0.145317153,-0.533186892,-0.46482501,-0.657125936,-0.108358569,-0.175977693,-0.184303429,0.873434193,10.60185658,11.47529077,2.788352402,0,2.122542687,1.105137907,3.556035963,3.792713842,2.164838261,3.4621621,1.374078071,0,2.761670951,0,0,2.380379706,0,0,1.920281939,1.611801599,0,1.529119457,2.95543494,2.686176343,0.680938548,1.130637867,2.456120398,1.38254935,1.315361782,1.192201646,0,0.963106513,1.406620422,1.589215911,0,1.618961381,1.75021938,0.45420819,0,0.87742869,0.982451396,0.176045821,1.141329242,1.262776344,1.432271796,2.177231868,1.539418604,1.742308724,1.165549423,0,2.109460239,1.593306542,0.853405848,2.487052866,0.545114703,0.510753833,0,0.75233983,0.822200826,0.728630496,0.782808509,0.880519738,1.458927535,1.026539792,1.029780532,1.58994476,0.880194911,1.801646674,1.115573441,3.466851868,1.096160617,0.921161229,0,0.44553642,1.136454976,0.984830811,0.460679705,2.591930913,6.040013865,4.253286404,0.21108403,1.39943284,1.651825293,0,0,0,2.888495563,0,3.365203317,1.711929932,3.655231732,2.675476057,0,3.142074812,0.99741047,0.505815152,0.982892297,0.120278945,0,0,0.43349231,0.385591173,1.869307275,2591.930913,6040.013865,211.08403,1399.43284,4253.286404,1651.825293
47.6428,-122.6967,"Silverdale, Dyes Inlet",10,35,-0.702328254,0.159357551,0.111540029,0.017996493,-0.010803272,0.048053111,-0.144351865,-0.148390835,-0.134875834,-0.070232502,-0.090893341,-0.040238131,0.746676465,5.341965728,6.088642193,1.605415019,0,1.897424523,0.872477295,0,0,2.251431791,0,1.40300603,1.731498662,0,0,0,2.380379706,0,0,0,1.239847384,0,1.992488989,0,0,0.085117318,1.211397715,0,0.806487121,0.591912802,0.56771507,0,0.592680931,1.094038106,1.542474267,0,1.004872581,0.933450336,0.315970915,0,0.394842911,0.467833998,0.048012497,0.415908114,0.701542414,0.758261539,2.32000117,0.661423203,0.950350213,1.165549423,0.539244986,1.199425624,1.517434802,0.529620432,1.729959147,0.290727842,0.255376916,0,0.326487096,0.051681195,0,0.093937021,0.114467566,0.372026521,0.110550439,0.152560079,0.296166181,0.141966921,0.454328292,0.2254388,0,0,0.100586571,0,0.046675244,0,0,0.056090743,0.148110338,3.103896014,4.294580447,0.364599688,2.006148977,0.713880332,0,1.509485334,0,0,0,0.538432531,0,1.523013222,0,0,0,0.99741047,0.192842027,0.407900303,0.24055789,0,0,0.093133113,0,0.495938665,148.110338,3103.896014,364.599688,2006.148977,4294.580447,713.880332
47.6614139,-122.498892,"Skiff Point",10,24,0.726304224,-1.654929908,-0.10978592,0.013220507,0.016791457,-0.117569596,-0.150239448,-0.133557854,-0.216740614,-0.020338192,-0.044337262,-0.084031444,1.357193854,4.80134314,6.158536994,0,0,0.868312917,1.279633366,0,0,0,0,0.593023167,0,0,0,0,2.380379706,0,0,0,0,0,0,0,0,1.957698324,1.211397715,0,1.152124459,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,0,0,0,0,0.264068731,0.077378254,0,0.299092052,0,0.163892475,0.417098149,0.337395886,0,0.343993085,0.599386747,0.083259107,0.442899825,0,0,0,0.036907237,0.170313028,0,0.187874042,0.123272763,0,0.205307958,0.203413438,0.258755716,0.19875369,0,0,0,0,0.222349262,0,0.120224113,0,0,0.090572756,0.296220676,1.384169844,4.817638322,0.095947286,0.460572833,1.057793484,0,0,0,0,0,0,0,1.066109255,0,0,0,0.99741047,0.303489091,0.786313838,1.029053195,0,0,0.162559616,0,1.411517738,296.220676,1384.169844,95.947286,460.572833,4817.638322,1057.793484
47.6325,-122.3786,"Smith Cove, Terminal 91",10,15,0.417092474,-0.943313674,0.312725573,0.037620202,-0.011930745,0.094684353,-0.29988065,-0.336602032,-0.216260855,-0.111765735,-0.115147451,-0.052992562,0.950563055,7.523246195,8.473809249,5.069731639,8.660254038,4.405884061,2.559266731,0,0,3.550334748,0,3.74617074,3.918654867,0,8.660254038,6.973584959,1.46484905,8.660254038,3.836572633,0,3.657549781,3.785349635,3.104575867,0,0,0.510703911,1.695956801,3.349255088,2.93791737,2.23611503,2.327631785,4.521824415,2.444808841,3.505387402,2.711015378,5.033578368,4.745231634,3.8893764,0,0,0,0,0.736191614,0.188609493,0,0.421256411,1.695385471,0.099506146,0,0.368068239,0,0.4258962,0,0.228962545,0.613245912,0,0,0,0.141950911,2.466602479,3.330882265,2.896391483,3.698182901,4.084997097,3.553406971,4.195402168,4.676308117,4.117040714,4.22995306,4.415811537,5.084716072,4.135515056,3.09171355,4.071300607,2.524706378,3.71241959,3.333273513,2.506612529,0.740551689,3.103896014,3.771522572,0.441357517,2.829865775,2.099954552,8.119858137,4.151084668,0,5.208762491,2.712667646,3.589550204,2.12834532,5.482847599,3.210571268,3.0960367,2.723131504,1.260877386,2.465848866,3.931569188,0.841952614,1.606636214,1.186057332,1.95748871,2.356390499,2.823035477,740.551689,3103.896014,441.357517,2829.865775,3771.522572,2099.954552
48.02655,-122.75089,"South of Skunk Island",9,9,0.806307387,-0.561330752,0.39522425,0.017560589,0.01780959,0.024821971,-0.299043995,-0.28978443,-0.353433438,-0.103779527,-0.11036076,-0.133547991,1.338942778,7.612898183,8.951840961,0,0,0.353757114,1.279633366,0,0,0,0,0.593023167,0,0,0,0,2.380379706,0,0,1.740255507,0,0,0,2.197631109,1.699417686,1.957698324,1.211397715,0,1.152124459,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,0,0,2.172300037,4.752258228,1.864535967,2.152036391,1.344349904,2.350364456,2.4320137,2.738166669,0,2.827145193,3.115036809,3.067235324,0,3.565515624,4.172945705,1.986654807,3.811966874,1.235593327,1.262696976,0,1.63243548,0.070474357,0,0.101765106,0.073083138,0,0.118446899,0.096621383,0,0.123511221,0,0,0,0,0.100586571,0,0.070720067,0,0.174239297,0.07448115,0.962717196,2.684450607,3.454934911,0.118974635,2.289578413,0.609664225,0,0,0,0,0,0,0,0,0,0,0,0.99741047,0.211810095,0.447215995,1.029053195,0,0,0.091439784,0,0.648535177,962.717196,2684.450607,118.974635,2289.578413,3454.934911,609.664225
47.176735,-122.905337,"Squaxin Island",13,38,1.410100551,-1.51404108,0.548545261,0.081766857,-0.065596142,-0.064130337,-0.126009957,-0.194795712,0.02488953,-0.060081839,-0.083071271,-0.118957478,2.271981149,6.384913879,8.656895027,0,0,0.450236327,0,1.382902874,0,0,0,0.332671533,0,1.65700257,0,0,2.380379706,0,0,1.320193833,0,0,0,1.818729194,1.260858283,1.957698324,1.211397715,0,1.152124459,0.986521337,1.192201646,0,1.111276746,0.64749194,0.327191511,0,0.893220072,0.661193988,0,0,0,0,0.736191614,0.029016845,0,0,0.981538957,0.093652843,0,0,0,0.098283738,0,0.018502024,0.196844367,0,0,2.547610369,0.011356073,0.033475319,0,0.050882553,0.041384428,0,0.064750971,0.062295366,0.115348934,0.073822799,0,0,0,0,0.052940301,0,0.02121602,0,0.231056459,0.019309928,1.777324055,0.461389948,3.496228954,0.115136743,0.031000095,0.244907851,0,0,0,0,0,0,0,0.609205289,0,0,0,0.99741047,0.135937822,0.368584611,1.029053195,0,0,0.028786599,0,0.724833433,1777.324055,461.389948,115.136743,31.000095,3496.228954,244.907851
47.729875,-122.550882,"Suquamish Stormwater Outfall",10,34,0.497749394,-1.74727623,0.747039693,-0.188984905,-0.095879993,-0.01348867,-0.088362244,-0.184259545,0.117006534,-0.064855982,0.079743653,0.059125032,1.201921022,8.830451315,10.03237234,0,0,0.803993442,0.523486377,0,0,1.558683548,0,0.621951127,0,0,0,0,2.380379706,0,0,0,0.867893168,0,0.973076018,0,0,0.255351955,0.242279543,1.562985708,0.460849783,0.197304267,0.227086028,0,0.222255349,0.468873474,0.560899733,0,1.702700763,1.594644324,0.086892001,0,0,0,0.224058317,0.120903521,0.201108825,0.311729744,0,0.158039172,0.385419809,0.260715003,0,0.243889277,0.371771526,0.136452426,0.272553739,0,0.08796316,0,0.116399747,0.13507585,0.083272057,0.133077447,0.087171454,0,0.150032739,0.165273419,0.236932945,0.156163613,0,0.169660127,0,0,0.174702992,0,0.093350488,0,0.18560273,0.07448115,0.66649652,2.348894281,3.73711087,0,0.239143587,0.401232011,0,0,0,0,0,0.314085643,0,1.09656952,0,0,0,0.056457196,0.237100852,0.466873841,0.133643272,0,0,0.128693029,0.126388218,0.457789537,666.49652,2348.894281,0,239.143587,3737.11087,401.232011
47.25934,-122.43479,"Thea Foss Waterway",11,46,0.424032661,0.089826298,0.553892494,0.034529141,-0.036854441,-0.173064709,-0.244454449,-0.272828241,-0.111710387,-0.020748698,-0.0882318,-0.065054922,1.937760783,8.024779189,9.962539972,1.605415019,0,1.350708982,0.930642448,0,0,0,0,1.229438274,0,0,0,0,2.380379706,0,0,2.04029956,1.611801599,0,1.43644555,3.031215323,2.357256791,0.170234637,0.726838629,0,0.921699567,0.789217069,1.078658632,0,0.889021397,1.138692723,0.794607955,0,1.339830109,1.011237864,0.394963643,0,0,0.514617398,0.736191614,0.328857578,0.654772919,0.80038718,2.855386056,0.661423203,1.214336383,0.797481184,0,1.381432547,1.138076101,0.66838561,1.919232577,0,0.255376916,0,0.195892258,0.2701517,0.270634184,0.305295318,0.36981829,0.875356521,0.331651317,0.584813636,1.309366273,0.653047837,1.879979138,0.999367874,0,0.847033204,0.359994043,0,0.205088193,0,0.291661432,0.253787622,2.369765406,2.516672444,2.821759589,0.786767747,1.997291807,0.244907851,0,2.390018445,0,1.609981134,0,1.346081327,0,1.462092693,2.568457015,2.619723362,2.408924023,0.99741047,0.505815152,1.130326141,1.029053195,0,0,0.281092669,0.321325977,1.983754659,2369.765406,2516.672444,786.767747,1997.291807,2821.759589,244.907851
47.4485721,-122.3723967,"Three Tree Point",11,22,1.981951343,-0.468304009,0.367817032,0.047095393,0.039929655,0.061200143,0.095748805,0.129398453,0.012213994,0.002891401,0.035473518,-0.01401148,1.691714297,4.25040197,5.942116267,1.605415019,0,0.868312917,1.279633366,0,0,0,0,0.564095208,0,0,0,0,2.380379706,0,0,0,0,0,0,2.95543494,0,0.340469274,1.211397715,0,0.518456006,0.986521337,1.192201646,0,1.111276746,0.558182707,0.560899733,0,0.753654436,0,0,0,0,0,0.736191614,0.106395099,0,0,1.338462214,0.199012291,0,0.300589062,0,0.325792392,0,0.113324896,0.480754511,0,0,0,0.068136437,0.105711535,0,0.109593191,0.081888336,0,0.118446899,0.165273419,0.293048642,0.133448906,0,0.185928907,0,0,0.153526871,0,0.055161652,0,0,0.042297937,0.444331014,2.810284229,3.509993635,0.019189457,0.146143303,0.276172683,0,0,0,0,0,0,0,1.462092693,0,0,2.408924023,0.99741047,0,0.540590763,1.029053195,0,0,0.088053125,0,0.953728202,444.331014,2810.284229,19.189457,146.143303,3509.993635,276.172683
48.0616613,-122.293939,"Tulalip Bay",8.2,67,1.244971769,-2.285868428,0.512690877,0.05100486,0.018816356,-0.077852363,-0.140451227,-0.098066937,-0.246629368,-0.030825273,-0.087499887,-0.098497083,1.858628586,7.369820797,9.228449381,1.774406074,0,0.482396065,0.232660612,0,0,0,0,0.274815614,0,0,0,0,2.380379706,0,0,2.04029956,0,0,0,2.879654557,2.137977089,0.255351955,1.211397715,0,0.288031115,0.986521337,0.454172056,0,1.111276746,0.334909624,0.607641378,0,0.502436291,0,0,0,0,0,0.736191614,0.130575803,0,0,1.427693028,0.187305686,0,0,0,0.225688585,0,0.182707485,0.16277515,0,0.106407049,0,0.107882693,0.099838672,0,0.078280851,0.070441579,0,0.102653979,0.114420059,0,0.110734199,0,0,0,0,0.121762691,0,0.093350488,0,0.378781081,0.104365562,0.888662027,2.30694974,4.549227044,0.268652401,0.571287457,1.7560414,0,0,0,0,0,0,0,1.005188726,0,0,0,0.99741047,0.249746231,0.437387072,1.029053195,0,0,0.128693029,0,1.258921226,888.662027,2306.94974,268.652401,571.287457,4549.227044,1756.0414
48.069978,-122.300216,"Tulalip Reservation",8.2,70,0.860161596,-2.12486572,0.444454781,-0.044772569,-0.023252331,-0.276354151,-0.203322066,-0.240837975,-0.119770984,-0.007200869,-0.106589115,-0.072456235,2.024105674,5.298701596,7.322807271,0,0,0.225118164,1.279633366,0,0,0,0,0.01446398,0,0,0,0,2.380379706,0,0,0,0,0,0,2.273411492,0,0.170234637,1.211397715,0,0,0.986521337,1.192201646,0,1.111276746,0.64749194,0.607641378,0,2.065571417,1.711325616,0,0,0,0,0.736191614,0.087050535,0,0,1.249231399,0.111212751,0,0,0,0.152885815,0,0.08557186,0.21577171,0,0,0,0.062458401,0.064601493,0,0.073584,0.063397421,0,0.102653979,0.090264713,0,0.103635852,0,0,0,0,0.079410451,0,0.067891264,0,0.314388297,0.072182349,1.925434392,2.89417331,3.509993635,0.191894572,0.168286228,1.703933346,0,0,0,0,0,0,0,0.670125818,0,0,0,0.99741047,0,0.358755688,1.029053195,0,0,0.094826443,0,0.572236921,1925.434392,2894.17331,191.894572,168.286228,3509.993635,1703.933346
47.052373,-122.9101963,"West Bay Park",13,73,1.508031413,-1.692834354,0.386318612,-0.021469215,-0.041288748,-5.45e-05,-0.073525928,-0.115033525,-0.016807584,-0.032605619,0.016386585,-0.103725952,2.033190526,5.346322443,7.379512969,0,0,1.254229769,1.279633366,0,0,0,0,0.853374802,0,0,0,0,2.380379706,0,0,0,0,0,0,2.273411492,0,1.957698324,1.211397715,0,0.576062229,0.986521337,1.192201646,0,1.111276746,0.78145579,1.121799467,0,0.669915054,0,0.177733639,0,0,0,0.736191614,0.077378254,0,0,1.160000585,0.134625962,0,0,0,0.243889277,0,0.043942307,0.72680997,0,0,0,0.045424292,0.082220083,0,0.117421276,0.096857171,0,0.142136279,0.216126778,0.342929262,0.156163613,0,0.232411134,0,0,0.100586571,0,0.062233659,0,1.515124324,0.095170358,1.851379224,3.397507799,3.399876187,0.057568372,0.106286038,1.182852812,0,0,0,0,0,0,0,1.340251635,0,0,0,0.99741047,0,0.344012304,1.029053195,0,0,0.077893149,0,2.288947684,1851.379224,3397.507799,57.568372,106.286038,3399.876187,1182.852812
