site_name,site_number,latitude,longitude,p450,SOD,condition_factor,avg_thickness,arsenic,cadmium,copper,lead,mercuryTotal,SumBDEs,SumCHLDs,SumDDTs,SumHCHs,SumPAHs16,SumPAHsHMW,SumPCBs2x17,Zinc,acenaphthene,anthracene,benz[a]anthracene,benzo[a]pyrene,benzo[b]fluoranthene,benzo[e]pyrene,benzo[ghi]perylene,benzo[k]fluoranthene,C1-benzanthracenes/chrysenes,C1-dibenzothiophenes,C1-fluoranthenes/pyrenes,C1-fluorenes,C1-naphthalenes,C1-phenanthrenes/anthracenes,C2-benzanthracenes/chrysenes,C2-dibenzothiophenes,C2-fluoranthenes/pyrenes,C2-fluorenes,C2-naphthalenes,C2-phenanthrenes/anthracenes,C3-benzanthracenes/chrysenes,C3-dibenzothiophenes,C3-fluoranthenes/pyrenes,C3-fluorenes,C3-naphthalenes,C3-phenanthrenes/anthracenes,C4-benzanthracenes/chrysenes,C4-dibenzothiophenes,C4-fluoranthenes/pyrenes,C4-naphthalenes,C4-phenanthrenes/anthracenes,chrysene,"dibenz[a,h]anthracene",dibenzothiophene,"indeno[1,2,3-cd]pyrene",phenanthrene
Jamestown,2,48.024789,-122.998135,3343459,20.453,0.1769,0.45,8.789808917,1.872611465,7.388535032,0.175159236,0.031847134,NA,NA,NA,NA,31.15554399,15.24633004,39.11015096,78.98089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.280374805,NA,NA,NA,NA,8.61749089,14.58344612,NA,NA,NA,NA,9.280374805,6.36368558,NA,NA,NA,7.291723061,5.4356481,6.098532015,NA,NA,NA,15.90921395
Jamestown,2,48.024789,-122.998135,2786163,15.582,0.1462,0.61,8.789808917,1.872611465,7.388535032,0.175159236,0.031847134,NA,NA,NA,NA,31.15554399,15.24633004,39.11015096,78.98089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.280374805,NA,NA,NA,NA,8.61749089,14.58344612,NA,NA,NA,NA,9.280374805,6.36368558,NA,NA,NA,7.291723061,5.4356481,6.098532015,NA,NA,NA,15.90921395
Jamestown,2,48.024789,-122.998135,2874808,18.111,0.2162,0.64,8.789808917,1.872611465,7.388535032,0.175159236,0.031847134,NA,NA,NA,NA,31.15554399,15.24633004,39.11015096,78.98089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.280374805,NA,NA,NA,NA,8.61749089,14.58344612,NA,NA,NA,NA,9.280374805,6.36368558,NA,NA,NA,7.291723061,5.4356481,6.098532015,NA,NA,NA,15.90921395
Kingston Marina,36,47.794695,-122.499858,4667834,3.94,0.1712,0.875,8.145695364,1.933774834,5.649006623,0.219205298,0.048145695,1.690067885,NA,1.885075718,NA,123.5049608,123.5049608,NA,82.78145695,NA,NA,8.450339426,NA,7.800313316,5.070203655,NA,9.100365535,5.590224543,NA,11.05044386,NA,NA,16.90067885,NA,NA,5.460219321,NA,NA,21.45086162,NA,NA,NA,NA,NA,16.25065274,NA,NA,NA,5.070203655,11.70046997,16.25065274,NA,NA,NA,25.35101828
Kingston Marina,36,47.794695,-122.499858,2529572,4.546,0.1922,0.815,8.145695364,1.933774834,5.649006623,0.219205298,0.048145695,1.690067885,NA,1.885075718,NA,123.5049608,123.5049608,NA,82.78145695,NA,NA,8.450339426,NA,7.800313316,5.070203655,NA,9.100365535,5.590224543,NA,11.05044386,NA,NA,16.90067885,NA,NA,5.460219321,NA,NA,21.45086162,NA,NA,NA,NA,NA,16.25065274,NA,NA,NA,5.070203655,11.70046997,16.25065274,NA,NA,NA,25.35101828
Kingston Marina,36,47.794695,-122.499858,5982158,7.722,0.1684,0.845,8.145695364,1.933774834,5.649006623,0.219205298,0.048145695,1.690067885,NA,1.885075718,NA,123.5049608,123.5049608,NA,82.78145695,NA,NA,8.450339426,NA,7.800313316,5.070203655,NA,9.100365535,5.590224543,NA,11.05044386,NA,NA,16.90067885,NA,NA,5.460219321,NA,NA,21.45086162,NA,NA,NA,NA,NA,16.25065274,NA,NA,NA,5.070203655,11.70046997,16.25065274,NA,NA,NA,25.35101828
Kingston Marina,36,47.794695,-122.499858,7944848,0.048,0.1303,0.71,8.145695364,1.933774834,5.649006623,0.219205298,0.048145695,1.690067885,NA,1.885075718,NA,123.5049608,123.5049608,NA,82.78145695,NA,NA,8.450339426,NA,7.800313316,5.070203655,NA,9.100365535,5.590224543,NA,11.05044386,NA,NA,16.90067885,NA,NA,5.460219321,NA,NA,21.45086162,NA,NA,NA,NA,NA,16.25065274,NA,NA,NA,5.070203655,11.70046997,16.25065274,NA,NA,NA,25.35101828
Kitsap St Boat Launch,25,47.54167,-122.64034,5858996,35.436,NA,0.87,8.153846154,1.548717949,8.307692308,0.50974359,0.031589744,7.080996384,NA,7.080996384,1.315042186,303.4712736,354.0498192,NA,87.17948718,4.046283648,5.563640016,18.71406187,6.069425472,25.79505826,18.71406187,6.069425472,27.81820008,15.17356368,NA,27.31241462,5.05785456,NA,39.95705102,11.12728003,5.563640016,16.69092005,12.13885094,10.62149458,NA,6.575210928,6.575210928,16.18513459,23.77191643,NA,75.8678184,NA,NA,7.080996384,21.24298915,50.07276014,30.85291282,NA,NA,4.754383286,37.9339092
Kitsap St Boat Launch,25,47.54167,-122.64034,3524590,2.056,NA,0.805,8.153846154,1.548717949,8.307692308,0.50974359,0.031589744,7.080996384,NA,7.080996384,1.315042186,303.4712736,354.0498192,NA,87.17948718,4.046283648,5.563640016,18.71406187,6.069425472,25.79505826,18.71406187,6.069425472,27.81820008,15.17356368,NA,27.31241462,5.05785456,NA,39.95705102,11.12728003,5.563640016,16.69092005,12.13885094,10.62149458,NA,6.575210928,6.575210928,16.18513459,23.77191643,NA,75.8678184,NA,NA,7.080996384,21.24298915,50.07276014,30.85291282,NA,NA,4.754383286,37.9339092
Kitsap St Boat Launch,25,47.54167,-122.64034,990580,72.981,NA,0.8,8.153846154,1.548717949,8.307692308,0.50974359,0.031589744,7.080996384,NA,7.080996384,1.315042186,303.4712736,354.0498192,NA,87.17948718,4.046283648,5.563640016,18.71406187,6.069425472,25.79505826,18.71406187,6.069425472,27.81820008,15.17356368,NA,27.31241462,5.05785456,NA,39.95705102,11.12728003,5.563640016,16.69092005,12.13885094,10.62149458,NA,6.575210928,6.575210928,16.18513459,23.77191643,NA,75.8678184,NA,NA,7.080996384,21.24298915,50.07276014,30.85291282,NA,NA,4.754383286,37.9339092
Kitsap St Boat Launch,25,47.54167,-122.64034,1166004,12.507,NA,0.855,8.153846154,1.548717949,8.307692308,0.50974359,0.031589744,7.080996384,NA,7.080996384,1.315042186,303.4712736,354.0498192,NA,87.17948718,4.046283648,5.563640016,18.71406187,6.069425472,25.79505826,18.71406187,6.069425472,27.81820008,15.17356368,NA,27.31241462,5.05785456,NA,39.95705102,11.12728003,5.563640016,16.69092005,12.13885094,10.62149458,NA,6.575210928,6.575210928,16.18513459,23.77191643,NA,75.8678184,NA,NA,7.080996384,21.24298915,50.07276014,30.85291282,NA,NA,4.754383286,37.9339092
Kopachuck State Park,52,47.30973,-122.68868,8355096,4.823,1.5799,0.86,8.366013072,2.078431373,5.470588235,0.173856209,0.040065359,NA,NA,1.48442326,NA,59.37693041,53.97902765,NA,84.31372549,NA,NA,NA,NA,NA,NA,NA,4.858112488,3.10379409,NA,5.262955195,NA,NA,11.47054337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.422116301,8.771591992,NA,NA,NA,NA,8.771591992,10.12106768,NA,NA,NA,14.16949476
Kopachuck State Park,52,47.30973,-122.68868,2558683,9.21,0.1407,0.69,8.366013072,2.078431373,5.470588235,0.173856209,0.040065359,NA,NA,1.48442326,NA,59.37693041,53.97902765,NA,84.31372549,NA,NA,NA,NA,NA,NA,NA,4.858112488,3.10379409,NA,5.262955195,NA,NA,11.47054337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.422116301,8.771591992,NA,NA,NA,NA,8.771591992,10.12106768,NA,NA,NA,14.16949476
Kopachuck State Park,52,47.30973,-122.68868,9888442,4.096,0.1619,0.77,8.366013072,2.078431373,5.470588235,0.173856209,0.040065359,NA,NA,1.48442326,NA,59.37693041,53.97902765,NA,84.31372549,NA,NA,NA,NA,NA,NA,NA,4.858112488,3.10379409,NA,5.262955195,NA,NA,11.47054337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.422116301,8.771591992,NA,NA,NA,NA,8.771591992,10.12106768,NA,NA,NA,14.16949476
Kopachuck State Park,52,47.30973,-122.68868,8338308,0.775,0.2201,0.79,8.366013072,2.078431373,5.470588235,0.173856209,0.040065359,NA,NA,1.48442326,NA,59.37693041,53.97902765,NA,84.31372549,NA,NA,NA,NA,NA,NA,NA,4.858112488,3.10379409,NA,5.262955195,NA,NA,11.47054337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.422116301,8.771591992,NA,NA,NA,NA,8.771591992,10.12106768,NA,NA,NA,14.16949476
Lions Park,37,47.5833538,-122.6414587,6089843,13.836,0.1424,0.785,8.5625,1.925,6.16875,0.34875,0.0365,6.515837752,NA,3.027560976,NA,118.4697773,131.6330859,NA,94.375,NA,NA,7.897985154,NA,9.214316013,6.581654295,NA,9.872481442,7.239819724,NA,10.53064687,NA,NA,19.08679745,5.594406151,NA,5.857672322,NA,9.214316013,27.64294804,NA,NA,5.265323436,NA,NA,25.66845175,NA,NA,NA,5.660222694,18.42863203,18.42863203,NA,NA,NA,22.3776246
Lions Park,37,47.5833538,-122.6414587,8920913,6.1,0.1797,0.66,8.5625,1.925,6.16875,0.34875,0.0365,6.515837752,NA,3.027560976,NA,118.4697773,131.6330859,NA,94.375,NA,NA,7.897985154,NA,9.214316013,6.581654295,NA,9.872481442,7.239819724,NA,10.53064687,NA,NA,19.08679745,5.594406151,NA,5.857672322,NA,9.214316013,27.64294804,NA,NA,5.265323436,NA,NA,25.66845175,NA,NA,NA,5.660222694,18.42863203,18.42863203,NA,NA,NA,22.3776246
Lions Park,37,47.5833538,-122.6414587,8605549,31.368,0.1435,0.75,8.5625,1.925,6.16875,0.34875,0.0365,6.515837752,NA,3.027560976,NA,118.4697773,131.6330859,NA,94.375,NA,NA,7.897985154,NA,9.214316013,6.581654295,NA,9.872481442,7.239819724,NA,10.53064687,NA,NA,19.08679745,5.594406151,NA,5.857672322,NA,9.214316013,27.64294804,NA,NA,5.265323436,NA,NA,25.66845175,NA,NA,NA,5.660222694,18.42863203,18.42863203,NA,NA,NA,22.3776246
Lions Park,37,47.5833538,-122.6414587,2556710,7.869,0.1266,0.805,8.5625,1.925,6.16875,0.34875,0.0365,6.515837752,NA,3.027560976,NA,118.4697773,131.6330859,NA,94.375,NA,NA,7.897985154,NA,9.214316013,6.581654295,NA,9.872481442,7.239819724,NA,10.53064687,NA,NA,19.08679745,5.594406151,NA,5.857672322,NA,9.214316013,27.64294804,NA,NA,5.265323436,NA,NA,25.66845175,NA,NA,NA,5.660222694,18.42863203,18.42863203,NA,NA,NA,22.3776246
Locust Beach,76,48.77636877,-122.5378679,2139153,7.076,0.1728,0.6,8.963414634,1.774390244,6.829268293,0.25,0.031280488,NA,NA,4.352148715,NA,46.08157463,27.5209404,NA,82.92682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8004374,NA,NA,NA,NA,10.24034992,17.28059049,NA,NA,NA,NA,NA,8.960306178,NA,NA,NA,5.440185894,17.92061236,5.568190268,NA,NA,NA,18.56063423
Locust Beach,76,48.77636877,-122.5378679,1911632,10.204,0.1222,0.665,8.963414634,1.774390244,6.829268293,0.25,0.031280488,NA,NA,4.352148715,NA,46.08157463,27.5209404,NA,82.92682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8004374,NA,NA,NA,NA,10.24034992,17.28059049,NA,NA,NA,NA,NA,8.960306178,NA,NA,NA,5.440185894,17.92061236,5.568190268,NA,NA,NA,18.56063423
Locust Beach,76,48.77636877,-122.5378679,3303872,2.108,0.1811,0.745,8.963414634,1.774390244,6.829268293,0.25,0.031280488,NA,NA,4.352148715,NA,46.08157463,27.5209404,NA,82.92682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8004374,NA,NA,NA,NA,10.24034992,17.28059049,NA,NA,NA,NA,NA,8.960306178,NA,NA,NA,5.440185894,17.92061236,5.568190268,NA,NA,NA,18.56063423
Locust Beach,76,48.77636877,-122.5378679,2252655,2.218,0.2022,0.74,8.963414634,1.774390244,6.829268293,0.25,0.031280488,NA,NA,4.352148715,NA,46.08157463,27.5209404,NA,82.92682927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8004374,NA,NA,NA,NA,10.24034992,17.28059049,NA,NA,NA,NA,NA,8.960306178,NA,NA,NA,5.440185894,17.92061236,5.568190268,NA,NA,NA,18.56063423
Madrona Pont,28,47.57995505,-122.6786,6651025,2.069,0.1249,0.785,8.75,1.721590909,5.670454545,0.511363636,0.030568182,1.627155963,NA,2.591396534,NA,108.4770642,120.5300714,NA,85.22727273,NA,NA,4.760937819,NA,9.642405708,7.834454638,NA,10.24505607,6.629153925,NA,8.437104995,NA,NA,16.87420999,5.905973496,NA,5.544383282,NA,7.834454638,24.10601427,NA,NA,5.122528033,NA,NA,21.69541284,NA,NA,NA,4.88146789,15.06625892,15.06625892,NA,NA,NA,19.28481142
Madrona Pont,28,47.57995505,-122.6786,6373497,8.315,0.1702,0.71,8.75,1.721590909,5.670454545,0.511363636,0.030568182,1.627155963,NA,2.591396534,NA,108.4770642,120.5300714,NA,85.22727273,NA,NA,4.760937819,NA,9.642405708,7.834454638,NA,10.24505607,6.629153925,NA,8.437104995,NA,NA,16.87420999,5.905973496,NA,5.544383282,NA,7.834454638,24.10601427,NA,NA,5.122528033,NA,NA,21.69541284,NA,NA,NA,4.88146789,15.06625892,15.06625892,NA,NA,NA,19.28481142
Madrona Pont,28,47.57995505,-122.6786,3417364,2.369,0.1286,0.72,8.75,1.721590909,5.670454545,0.511363636,0.030568182,1.627155963,NA,2.591396534,NA,108.4770642,120.5300714,NA,85.22727273,NA,NA,4.760937819,NA,9.642405708,7.834454638,NA,10.24505607,6.629153925,NA,8.437104995,NA,NA,16.87420999,5.905973496,NA,5.544383282,NA,7.834454638,24.10601427,NA,NA,5.122528033,NA,NA,21.69541284,NA,NA,NA,4.88146789,15.06625892,15.06625892,NA,NA,NA,19.28481142
Madrona Pont,28,47.57995505,-122.6786,6776918,2.733,0.1988,1.005,8.75,1.721590909,5.670454545,0.511363636,0.030568182,1.627155963,NA,2.591396534,NA,108.4770642,120.5300714,NA,85.22727273,NA,NA,4.760937819,NA,9.642405708,7.834454638,NA,10.24505607,6.629153925,NA,8.437104995,NA,NA,16.87420999,5.905973496,NA,5.544383282,NA,7.834454638,24.10601427,NA,NA,5.122528033,NA,NA,21.69541284,NA,NA,NA,4.88146789,15.06625892,15.06625892,NA,NA,NA,19.28481142
"Manchester, Stormwater Outfall",33,47.55622,-122.54281,2700803,0,0.1894,0.645,8.164556962,1.930379747,5.113924051,0.270253165,0.029810127,1.983929511,NA,2.394397685,NA,171.0284061,171.0284061,NA,83.5443038,NA,4.788795371,12.99815886,NA,10.26170437,7.525249868,NA,11.62993161,8.209363493,NA,14.36638611,NA,NA,23.25986323,4.788795371,NA,6.841136244,NA,NA,29.41688585,NA,NA,4.720384008,5.130852183,NA,22.57574961,NA,NA,NA,6.635902157,15.05049974,22.57574961,NA,NA,NA,32.15334035
"Manchester, Stormwater Outfall",33,47.55622,-122.54281,12583522,2.13,0.2221,0.61,8.164556962,1.930379747,5.113924051,0.270253165,0.029810127,1.983929511,NA,2.394397685,NA,171.0284061,171.0284061,NA,83.5443038,NA,4.788795371,12.99815886,NA,10.26170437,7.525249868,NA,11.62993161,8.209363493,NA,14.36638611,NA,NA,23.25986323,4.788795371,NA,6.841136244,NA,NA,29.41688585,NA,NA,4.720384008,5.130852183,NA,22.57574961,NA,NA,NA,6.635902157,15.05049974,22.57574961,NA,NA,NA,32.15334035
"Manchester, Stormwater Outfall",33,47.55622,-122.54281,4548390,3.682,0.199,0.57,8.164556962,1.930379747,5.113924051,0.270253165,0.029810127,1.983929511,NA,2.394397685,NA,171.0284061,171.0284061,NA,83.5443038,NA,4.788795371,12.99815886,NA,10.26170437,7.525249868,NA,11.62993161,8.209363493,NA,14.36638611,NA,NA,23.25986323,4.788795371,NA,6.841136244,NA,NA,29.41688585,NA,NA,4.720384008,5.130852183,NA,22.57574961,NA,NA,NA,6.635902157,15.05049974,22.57574961,NA,NA,NA,32.15334035
"Manchester, Stormwater Outfall",33,47.55622,-122.54281,4658604,4.915,0.1848,0.6,8.164556962,1.930379747,5.113924051,0.270253165,0.029810127,1.983929511,NA,2.394397685,NA,171.0284061,171.0284061,NA,83.5443038,NA,4.788795371,12.99815886,NA,10.26170437,7.525249868,NA,11.62993161,8.209363493,NA,14.36638611,NA,NA,23.25986323,4.788795371,NA,6.841136244,NA,NA,29.41688585,NA,NA,4.720384008,5.130852183,NA,22.57574961,NA,NA,NA,6.635902157,15.05049974,22.57574961,NA,NA,NA,32.15334035
Maple Hollow Park,51,47.30008,-122.74566,4528128,3.694,0.1456,0.665,9.679487179,2.237179487,5.698717949,0.159615385,0.039679487,NA,NA,1.504938272,NA,71.97530864,64.77777778,NA,89.74358974,NA,NA,4.318518519,NA,4.907407407,NA,NA,6.085185185,3.795061728,NA,5.954320988,NA,NA,13.08641975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.50617284,9.814814815,NA,NA,NA,NA,12.43209877,12.43209877,NA,NA,NA,17.01234568
Maple Hollow Park,51,47.30008,-122.74566,5079449,0,0.1974,0.8,9.679487179,2.237179487,5.698717949,0.159615385,0.039679487,NA,NA,1.504938272,NA,71.97530864,64.77777778,NA,89.74358974,NA,NA,4.318518519,NA,4.907407407,NA,NA,6.085185185,3.795061728,NA,5.954320988,NA,NA,13.08641975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.50617284,9.814814815,NA,NA,NA,NA,12.43209877,12.43209877,NA,NA,NA,17.01234568
Maple Hollow Park,51,47.30008,-122.74566,1311133,0,0.1939,0.735,9.679487179,2.237179487,5.698717949,0.159615385,0.039679487,NA,NA,1.504938272,NA,71.97530864,64.77777778,NA,89.74358974,NA,NA,4.318518519,NA,4.907407407,NA,NA,6.085185185,3.795061728,NA,5.954320988,NA,NA,13.08641975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.50617284,9.814814815,NA,NA,NA,NA,12.43209877,12.43209877,NA,NA,NA,17.01234568
Maple Hollow Park,51,47.30008,-122.74566,0,14.787,0.1996,0.9,9.679487179,2.237179487,5.698717949,0.159615385,0.039679487,NA,NA,1.504938272,NA,71.97530864,64.77777778,NA,89.74358974,NA,NA,4.318518519,NA,4.907407407,NA,NA,6.085185185,3.795061728,NA,5.954320988,NA,NA,13.08641975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.50617284,9.814814815,NA,NA,NA,NA,12.43209877,12.43209877,NA,NA,NA,17.01234568
Maristone Island,11,48.018127,-122.699524,11966241,4.949,0.1358,0.695,8.783783784,2.087837838,5.871621622,0.168243243,0.031351351,NA,NA,1.340549635,NA,41.62759394,23.98878295,36.68872686,81.08108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5832866,NA,NA,NA,NA,9.877734156,13.40549635,NA,NA,NA,NA,10.5832866,7.761076837,NA,NA,NA,7.055524397,5.926640494,6.843858665,NA,NA,NA,17.63881099
Maristone Island,11,48.018127,-122.699524,2150285,12.992,0.1875,0.61,8.783783784,2.087837838,5.871621622,0.168243243,0.031351351,NA,NA,1.340549635,NA,41.62759394,23.98878295,36.68872686,81.08108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5832866,NA,NA,NA,NA,9.877734156,13.40549635,NA,NA,NA,NA,10.5832866,7.761076837,NA,NA,NA,7.055524397,5.926640494,6.843858665,NA,NA,NA,17.63881099
Maristone Island,11,48.018127,-122.699524,5112018,0,0.1787,0.9,8.783783784,2.087837838,5.871621622,0.168243243,0.031351351,NA,NA,1.340549635,NA,41.62759394,23.98878295,36.68872686,81.08108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5832866,NA,NA,NA,NA,9.877734156,13.40549635,NA,NA,NA,NA,10.5832866,7.761076837,NA,NA,NA,7.055524397,5.926640494,6.843858665,NA,NA,NA,17.63881099
Maristone Island,11,48.018127,-122.699524,2059689,8.389,0.2117,0.61,8.783783784,2.087837838,5.871621622,0.168243243,0.031351351,NA,NA,1.340549635,NA,41.62759394,23.98878295,36.68872686,81.08108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5832866,NA,NA,NA,NA,9.877734156,13.40549635,NA,NA,NA,NA,10.5832866,7.761076837,NA,NA,NA,7.055524397,5.926640494,6.843858665,NA,NA,NA,17.63881099
Maristone Island,11,48.018127,-122.699524,2318505,2.408,0.2405,0.675,8.783783784,2.087837838,5.871621622,0.168243243,0.031351351,NA,NA,1.340549635,NA,41.62759394,23.98878295,36.68872686,81.08108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5832866,NA,NA,NA,NA,9.877734156,13.40549635,NA,NA,NA,NA,10.5832866,7.761076837,NA,NA,NA,7.055524397,5.926640494,6.843858665,NA,NA,NA,17.63881099
Maristone Island,11,48.018127,-122.699524,5028627,5.332,0.1744,0.705,8.783783784,2.087837838,5.871621622,0.168243243,0.031351351,NA,NA,1.340549635,NA,41.62759394,23.98878295,36.68872686,81.08108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5832866,NA,NA,NA,NA,9.877734156,13.40549635,NA,NA,NA,NA,10.5832866,7.761076837,NA,NA,NA,7.055524397,5.926640494,6.843858665,NA,NA,NA,17.63881099
Meyer's Point - Henderson Inlet,71,47.11795,-122.83359,3237832,63.547,NA,0.855,7.8,1.986666667,5.773333333,0.204666667,0.035133333,NA,NA,1.412593284,NA,66.16884328,52.7863806,56.50373134,75.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.616884328,NA,NA,15.61287313,NA,NA,NA,NA,11.89552239,19.33022388,NA,NA,NA,NA,12.63899254,10.40858209,NA,NA,NA,7.434701493,8.921641791,10.40858209,NA,NA,NA,19.33022388
Meyer's Point - Henderson Inlet,71,47.11795,-122.83359,3404367,17.331,NA,0.8,7.8,1.986666667,5.773333333,0.204666667,0.035133333,NA,NA,1.412593284,NA,66.16884328,52.7863806,56.50373134,75.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.616884328,NA,NA,15.61287313,NA,NA,NA,NA,11.89552239,19.33022388,NA,NA,NA,NA,12.63899254,10.40858209,NA,NA,NA,7.434701493,8.921641791,10.40858209,NA,NA,NA,19.33022388
Meyer's Point - Henderson Inlet,71,47.11795,-122.83359,2281563,8.189,NA,0.965,7.8,1.986666667,5.773333333,0.204666667,0.035133333,NA,NA,1.412593284,NA,66.16884328,52.7863806,56.50373134,75.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.616884328,NA,NA,15.61287313,NA,NA,NA,NA,11.89552239,19.33022388,NA,NA,NA,NA,12.63899254,10.40858209,NA,NA,NA,7.434701493,8.921641791,10.40858209,NA,NA,NA,19.33022388
Meyer's Point - Henderson Inlet,71,47.11795,-122.83359,1153344,6.983,NA,0.535,7.8,1.986666667,5.773333333,0.204666667,0.035133333,NA,NA,1.412593284,NA,66.16884328,52.7863806,56.50373134,75.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.616884328,NA,NA,15.61287313,NA,NA,NA,NA,11.89552239,19.33022388,NA,NA,NA,NA,12.63899254,10.40858209,NA,NA,NA,7.434701493,8.921641791,10.40858209,NA,NA,NA,19.33022388
Miller Creek,20,47.4436,-122.360316,5994423,0,0.1936,0.96,8.711656442,1.969325153,5.355828221,0.235582822,0.041595092,NA,1.270942746,3.685733965,NA,114.3848472,120.7395609,NA,87.73006135,NA,NA,9.532070598,NA,7.625656479,4.194111063,NA,8.261127852,6.990185105,NA,9.532070598,NA,NA,19.0641412,4.575393887,NA,5.46505381,NA,NA,27.32526905,NA,NA,4.130563926,4.829582437,11.43848472,20.33508394,NA,NA,NA,3.939922514,19.0641412,18.42866982,NA,NA,NA,27.96074042
Miller Creek,20,47.4436,-122.360316,4130787,1.041,0.1985,0.745,8.711656442,1.969325153,5.355828221,0.235582822,0.041595092,NA,1.270942746,3.685733965,NA,114.3848472,120.7395609,NA,87.73006135,NA,NA,9.532070598,NA,7.625656479,4.194111063,NA,8.261127852,6.990185105,NA,9.532070598,NA,NA,19.0641412,4.575393887,NA,5.46505381,NA,NA,27.32526905,NA,NA,4.130563926,4.829582437,11.43848472,20.33508394,NA,NA,NA,3.939922514,19.0641412,18.42866982,NA,NA,NA,27.96074042
Miller Creek,20,47.4436,-122.360316,5542261,7.704,0.1914,0.895,8.711656442,1.969325153,5.355828221,0.235582822,0.041595092,NA,1.270942746,3.685733965,NA,114.3848472,120.7395609,NA,87.73006135,NA,NA,9.532070598,NA,7.625656479,4.194111063,NA,8.261127852,6.990185105,NA,9.532070598,NA,NA,19.0641412,4.575393887,NA,5.46505381,NA,NA,27.32526905,NA,NA,4.130563926,4.829582437,11.43848472,20.33508394,NA,NA,NA,3.939922514,19.0641412,18.42866982,NA,NA,NA,27.96074042
Miller Creek,20,47.4436,-122.360316,7321595,7.314,0.1737,0.685,8.711656442,1.969325153,5.355828221,0.235582822,0.041595092,NA,1.270942746,3.685733965,NA,114.3848472,120.7395609,NA,87.73006135,NA,NA,9.532070598,NA,7.625656479,4.194111063,NA,8.261127852,6.990185105,NA,9.532070598,NA,NA,19.0641412,4.575393887,NA,5.46505381,NA,NA,27.32526905,NA,NA,4.130563926,4.829582437,11.43848472,20.33508394,NA,NA,NA,3.939922514,19.0641412,18.42866982,NA,NA,NA,27.96074042
Minter Bay,55,47.3539722,-122.69175,6263391,0,0.1956,0.825,9.487179487,2.256410256,8.397435897,0.264102564,0.037051282,NA,NA,1.710561224,NA,78.94897959,65.79081633,NA,100,NA,NA,NA,NA,NA,NA,NA,6.579081633,3.618494898,NA,5.921173469,NA,NA,12.5002551,NA,NA,NA,NA,NA,15.78979592,NA,NA,NA,NA,7.894897959,8.552806122,NA,NA,NA,NA,9.868622449,13.81607143,NA,NA,NA,18.42142857
Minter Bay,55,47.3539722,-122.69175,4961205,3.468,0.175,0.95,9.487179487,2.256410256,8.397435897,0.264102564,0.037051282,NA,NA,1.710561224,NA,78.94897959,65.79081633,NA,100,NA,NA,NA,NA,NA,NA,NA,6.579081633,3.618494898,NA,5.921173469,NA,NA,12.5002551,NA,NA,NA,NA,NA,15.78979592,NA,NA,NA,NA,7.894897959,8.552806122,NA,NA,NA,NA,9.868622449,13.81607143,NA,NA,NA,18.42142857
Minter Bay,55,47.3539722,-122.69175,6536182,2.525,0.1595,1.095,9.487179487,2.256410256,8.397435897,0.264102564,0.037051282,NA,NA,1.710561224,NA,78.94897959,65.79081633,NA,100,NA,NA,NA,NA,NA,NA,NA,6.579081633,3.618494898,NA,5.921173469,NA,NA,12.5002551,NA,NA,NA,NA,NA,15.78979592,NA,NA,NA,NA,7.894897959,8.552806122,NA,NA,NA,NA,9.868622449,13.81607143,NA,NA,NA,18.42142857
