site_number,reporting_area,site_name,latitude,longitude,p450,sod,shell,length,height,width,weight_change,weight_initial,weight_final,ci1,ci2,ci3,ibr_bio,ibr_morph,ibr_combined,chlordane_index,ddt_index,hch_index,heavy_metal_index,nutrient_metal_index,total_metal_index,pah_lmw_index,pah_hmw_index,pah_add_index,total_pah_index,pbde_index,pcb_index,pesticide_index,total_con_index,z_alpha_chlordane,z_beta_chlordane,z_trans_nonachlor,z_opDDD,z_opDDT,z_ppDDD,z_ppDDT,z_ppDDE,z_alpha_hexachlorocyclohexane,z_beta_hexachlorocyclohexane,z_gamma_hexachlorocyclohexane,z_arsenic,z_cadmium,z_mercury,z_copper,z_lead,z_zinc,z_acenaphthene,z_acenaphthylene,z_C1-dibenzothiophenes,z_C1-fluorenes,z_C1-naphthalenes,z_C1-phenanthrenes_anthracenes,z_C2-dibenzothiophenes,z_C2-fluorenes,z_C2-naphthalenes,z_C2-phenanthrenes_anthracenes,z_C3-dibenzothiophenes,z_C3-fluorenes,z_C3-naphthalenes,z_C3-phenanthrenes_anthracenes,z_C4-dibenzothiophenes,z_C4-naphthalenes,z_C4-phenanthrenes_anthracenes,z_dibenzothiophene,z_fluorene,z_naphthalene,z_phenanthrene,z_benz_a_anthracene,z_benzo_a_pyrene,z_benzo_b_fluoranthene,z_benzo_e_pyrene,z_benzo_ghi_perylene,z_benzo_k_fluoranthene,z_C1-benzanthracenes_chrysenes,z_C1-fluoranthenes_pyrenes,z_C2-benzanthracenes_chrysenes,z_C2-fluoranthenes_pyrenes,z_C3-benzanthracenes_chrysenes,z_C3-fluoranthenes_pyrenes,z_C4-benzanthracenes_chrysenes,z_C4-fluoranthenes_pyrenes,z_chrysene,z_dibenz_ah_anthracene,z_fluoranthene,z_indeno_123cd_pyrene,z_perylene,z_pyrene,z_1-methylnaphthalene,z_1-methylphenanthrene,z_1_7-dimethylphenanthrene,z_2-methylnaphthalene,z_235-trimethylnaphthalene,z_26-dimethylnaphthalene,z_3-methylphenanthrene,z_9-methylphenanthrene,z_retene,z_BDE100,z_BDE047,z_BDE099,z_PCB101,z_PCB105,z_PCB110,z_PCB118,z_PCB128,z_PCB138,z_PCB149,z_PCB151,z_PCB153,z_PCB156,z_PCB158,z_PCB017,z_PCB170,z_PCB177,z_PCB018,z_PCB180,z_PCB183,z_PCB187,z_PCB028,z_PCB031,z_PCB033,z_PCB044,z_PCB049,z_PCB052,z_PCB066,z_PCB070,z_PCB074,z_PCB087,z_PCB095,z_PCB099,z_dieldrin,z_mirex,z_arsenic,z_cadmium,z_mercury,z_copper,z_lead,z_zinc
76,7,Locust Beach,48.76652,-122.5395,0.172608405,-0.907975912,0.175857792,0.038783908,-0.133353843,-0.057855432,-0.187476912,-0.241190353,-0.382906004,-0.035295612,0.054681449,-0.298991726,1.146924568,0.713345277,1.860269845,0,2.450692672,0,7.288590387,1.091049831,8.379640218,2.73826912,0.030596212,3.58878615,6.357651482,0,15.52144023,1.858901601,34.5683262,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,0.727338879,0.038176865,-0.149905073,-0.444459571,-0.115470054,0.455192438,-0.743257262,-0.318698246,-0.105542015,-0.277642752,-0.330504013,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.315026215,-0.364053743,-0.460124335,0.236045247,-0.322376498,-0.490803088,-0.531040676,-0.224736767,-0.559901831,-0.533631239,-0.341115646,-0.413676008,-0.185435908,-0.216105622,-0.375148115,-0.25751788,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.409457769,-0.426388469,-0.362816023,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.371464442,-0.283220912,-0.297871035,-0.359927918,-0.389083926,-0.29636448,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.396374531,-0.301703671,0.37640473,-0.22868603,-0.770030137,-0.605705551,-0.903045434,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,0.13640469,-1.458940947,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,1.348548616,-0.115470054,0.455192438,-0.743257262,-0.318698246,-0.105542015,-0.277642752,-0.330504013
28,10,Madrona Pont,47.579985,-122.67853,1.636159375,-1.3928443,0.394495203,-0.013423331,-0.120660986,-0.170482175,-0.367014682,-0.274908645,-0.078027682,-0.062534055,-0.091878886,-0.338643127,3.029003674,1.298044017,4.327047692,0,1.309791371,0,6.587038565,3.08772696,9.674765525,2.728050368,1.368938272,2.880201763,6.977190403,0.753654436,22.17701154,0,40.89241328,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,0.0077166,-0.149905073,-0.444459571,-0.115470054,0.973578621,-0.239922773,-0.146639734,-0.339653393,1.892363868,0.399008734,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.276337089,-0.364053743,-0.460124335,-0.031647195,-0.246283563,-0.490803088,-0.531040676,-0.224736767,-0.359694215,-0.533631239,-0.350366658,-0.470458037,-0.185435908,-0.216105622,-0.375148115,-0.249000825,-0.30218621,-0.302027749,-0.256761191,-0.248130462,-0.410055899,-0.27521795,-0.28654173,-0.289266555,-0.241463768,-0.300629152,-0.550833887,-0.286020635,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.269583008,-0.359927918,-0.389083926,-0.266480068,-0.191452626,-0.399678273,-0.291329277,-0.397009614,-0.181678694,-0.239741722,-0.257521525,-0.301703671,-0.729919984,-0.22868603,-0.016375701,-0.605705551,0.769260925,-1.335471913,-0.574233955,-0.402812367,1.603712184,-0.377375669,0.575280686,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,1.202907306,-0.09093646,-1.458940947,-1.617229051,-0.648232377,-0.421261862,0.529209168,0.647157997,-0.966629525,-0.263493966,-0.634168596,0.614149827,1.081290041,-0.510352985,-0.115470054,0.973578621,-0.239922773,-0.146639734,-0.339653393,1.892363868,0.399008734
33,10,"Manchester, Stormwater Outfall",47.556111,-122.542778,1.64059564,-3.919688717,-0.001404636,-0.043083742,0.0157179,-0.023734834,-0.019397011,-0.072052324,-0.213427269,0.031413736,0.053872716,0.107281485,5.560284357,0.334569573,5.89485393,0,1.066109255,0,7.745301558,1.743205567,9.488507126,1.621229448,1.407038279,2.417234596,5.445502323,0.809480691,9.804965173,0,26.61456457,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.235965515,-0.149905073,-0.444459571,-0.115470054,-0.877800603,-0.156033692,-0.607756545,-0.704253081,-0.202356808,-0.538936227,-0.229236898,-0.160755402,-0.234492818,-0.283694536,0.16473621,-0.247320243,-0.364053743,-0.198945361,-1.191647781,-0.228723655,-0.490803088,-0.300998026,-0.224736767,-0.386995254,-0.533631239,-0.31336261,-0.527240066,-0.185435908,-0.216105622,-0.375148115,-0.206415552,-0.236997431,-0.302027749,-0.264589276,-0.265740857,-0.410055899,-0.27521795,-0.27382839,-0.252491821,-0.328754852,-0.289271799,-0.550833887,-0.323206416,-0.346068858,-0.395481464,-0.242819512,-0.283220912,-0.238466179,-0.359927918,-0.389083926,-0.241193258,-0.191452626,-0.194190867,-0.3011582,0.404850019,-0.181678694,-0.239741722,-0.228734926,-0.301703671,-0.615472599,-0.22868603,0.039450553,-0.605705551,-0.388489631,0.293152371,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.061134421,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,0.322505195,-2.137006803,-1.458940947,0.425586592,-0.648232377,-0.421261862,-0.046853061,-0.799739964,0.395886642,-0.263493966,-0.634168596,-0.055669422,0.052973864,-0.510352985,-0.115470054,-0.877800603,-0.156033692,-0.607756545,-0.704253081,-0.202356808,-0.538936227
51,13,Maple Hollow Park,47.29954,-122.74554,1.761344072,-6.264923985,0.345343056,-0.008249799,-0.122253653,-0.095872494,-0.103714446,-0.116310202,-0.147368982,0.122511913,0.013555941,-0.086100883,8.656934191,0.822841215,9.479775407,0,0.700586082,0,5.289114438,0.763476722,6.05259116,0.866298445,0.342854715,2.260062948,3.469216108,0,15.10222153,0,25.32461488,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.601488688,-0.149905073,-0.444459571,-0.115470054,0.751413114,1.6895261,0.410829843,-0.548818477,-0.990644927,-0.1220718,-0.229236898,-0.160755402,-0.234492818,-0.283694536,0.124725797,-0.315026215,-0.364053743,-0.460124335,-1.191647781,-0.322376498,-0.490803088,-0.531040676,-0.024445773,-0.550801485,-0.533631239,-0.417436494,-0.584022095,-0.185435908,-0.216105622,-0.375148115,-0.266034935,-0.309820932,-0.302027749,-0.323299914,-0.362598028,-0.410055899,-0.336020692,-0.352651098,-0.315008869,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.316935932,-0.283220912,-0.289384627,-0.359927918,-0.389083926,-0.291766878,-0.191452626,-0.399678273,-0.399447429,0.338028383,-0.181678694,-0.239741722,-0.301548088,-0.301703671,-0.462876087,-0.22868603,-0.770030137,-0.605705551,-0.420649369,0.118656912,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.321486055,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.53527859,-0.500898343,-0.286546897,0.137157382,0.287965456,0.569396291,0.425586592,-0.648232377,-0.421261862,-0.104459284,-0.799739964,0.225572121,-0.263493966,-0.634168596,-0.144978655,0.006232219,-0.510352985,-0.115470054,0.751413114,1.6895261,0.410829843,-0.548818477,-0.990644927,-0.1220718
11,9,Maristone Island Bridge,48.018181,-122.699838,0.858934329,-1.580745825,0.192931695,-0.013225631,-0.056977119,-0.025030834,-0.087833847,-0.128316974,-0.25691436,0.007165108,0.041362769,-0.050162999,2.574524644,0.74738638,3.321911025,0,0.578745024,0,7.455291843,1.844016705,9.299308548,2.352534558,0.024910274,2.177268412,4.554713244,0,21.18755686,0,35.62032368,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.723329746,-0.149905073,-0.444459571,-0.115470054,-0.803745434,0.011744471,-0.655932928,-0.587197392,-0.990644927,-1.164232868,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.33920692,-0.364053743,-0.460124335,0.057583619,-0.36920292,-0.490803088,-0.531040676,0.006368226,-0.587202869,-0.533631239,-0.306424351,-0.78465193,-0.185435908,-0.216105622,-0.375148115,-0.268873953,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.409457769,-0.426388469,-0.362816023,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.366170412,-0.283220912,-0.304943041,-0.359927918,-0.389083926,-0.308088365,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.396374531,-0.301703671,-1.18770952,-0.22868603,-0.770030137,-0.605705551,-0.838725959,-0.172168853,0.84818043,1.253775288,-0.474532547,0.949786469,-0.639693608,-0.325643257,0.498439763,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.53527859,-0.500898343,-0.286546897,-0.696907777,0.363745839,0.733856068,0.851173185,-0.648232377,-0.421261862,-0.162065507,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,-0.803745434,0.011744471,-0.655932928,-0.587197392,-0.990644927,-1.164232868
71,13,"Meyer's Point, Henderson Inlet",47.117944,-122.833528,0.002206609,0.305844021,0.346585221,-0.058037333,-0.110855838,-0.132406382,-0.198075087,-0.193458798,-0.187845191,0.103036051,-0.002867896,-0.033570164,1.348764361,0.936146836,2.284911197,0,0.578745024,0,9.312986437,2.090529538,11.40351597,2.722507703,0.086061389,2.291715796,5.100284888,0,20.57702262,0,37.6595685,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.723329746,-0.149905073,-0.444459571,-0.115470054,-1.76646263,-0.449645477,-0.222345479,-0.592954229,-0.733787,-1.528989242,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.310190075,-0.364053743,-0.460124335,0.236045247,-0.328229801,-0.490803088,-0.531040676,0.037182226,-0.559901831,-0.533631239,-0.306424351,-0.716513495,-0.185435908,-0.216105622,-0.375148115,-0.266034935,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.409457769,-0.426388469,-0.316059575,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.343406083,-0.283220912,-0.286555824,-0.359927918,-0.389083926,-0.280272874,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.396374531,-0.301703671,-0.920665624,-0.22868603,-0.770030137,-0.605705551,-0.452809106,0.002326606,1.045737983,1.689719408,-0.474532547,1.440259434,-0.408269933,-0.325643257,0.875031256,-0.115470054,-0.162716982,3.164073948,-0.115470054,-0.286085169,1.255384318,-0.500898343,-0.286546897,-0.696907777,0.515306605,1.007955694,0.766055866,1.047724423,-0.421261862,0.068359385,0.515621819,-0.966629525,-0.263493966,0.699363499,-0.144978655,0.052973864,-0.510352985,-0.115470054,-1.76646263,-0.449645477,-0.222345479,-0.592954229,-0.733787,-1.528989242
20,11,Miller Creek,47.443611,-122.361944,2.673854381,-4.078260675,0.424653783,0.000802064,-0.008720831,-0.069485156,-0.044500416,-0.026254776,0.011023045,0.032772571,-0.017352479,-0.04924489,6.752115056,0.693819375,7.445934431,2.140380845,1.628618513,0,7.536116186,0.854856355,8.390972541,1.942712138,1.167838825,3.074690966,6.185241929,0,17.19305273,1.436423965,36.97469052,1.736562326,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.0696971,-0.383102158,-0.144584722,-0.149905073,-0.444459571,-0.115470054,0.084916594,0.51507896,0.81688793,-0.579521609,-0.39278596,0.03425236,-0.229236898,-0.160755402,-0.234492818,-0.283694536,0.148732045,-0.266664807,-0.364053743,-0.207370489,-1.191647781,-0.228723655,-0.490803088,-0.297930791,0.052589225,-0.3960956,-0.533631239,-0.394308964,-0.375821322,-0.185435908,-0.216105622,-0.375148115,-0.214932606,-0.260488883,-0.302027749,-0.288073531,-0.304483725,-0.410055899,-0.30680379,-0.28654173,-0.284013021,-0.322519775,-0.309147168,-0.550833887,-0.332502862,-0.346068858,-0.395481464,-0.263995632,-0.283220912,-0.266754205,-0.359927918,-0.389083926,-0.277974073,-0.191452626,-0.203674901,-0.207783432,0.378121364,-0.181678694,-0.239741722,-0.254134866,-0.301703671,-0.043235678,-0.22868603,-0.770030137,-0.605705551,-0.163371467,0.351317524,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.11899034,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,1.435410749,-0.500898343,-0.286546897,-0.696907777,0.89420852,1.06277562,1.021407821,-0.648232377,-0.421261862,0.18357183,0.581389908,0.679744177,-0.263493966,0.847533731,-0.011014805,0.099715508,0.926070979,-0.115470054,0.084916594,0.51507896,0.81688793,-0.579521609,-0.39278596,0.03425236
55,13,Minter Bay,47.35399,-122.69176,1.904807284,-1.241731958,0.586382307,0.004461723,-0.048522446,-0.245003124,-0.163552099,-0.04930635,0.189120508,0.125339862,-0.113483262,-0.175122107,3.146539242,1.23483379,4.381373032,0,0.791966875,0,5.103270364,1.599987627,6.703257991,1.300641075,0.346873843,2.395205758,4.042720676,0,12.39972258,0,23.93766812,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.510107895,-0.149905073,-0.444459571,-0.115470054,0.529247607,1.815359723,0.128653884,0.259057673,-0.268785582,0.711657055,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.319862356,-0.364053743,-0.460124335,-1.191647781,-0.339936406,-0.490803088,-0.531040676,-0.039852772,-0.569002177,-0.533631239,-0.537699649,-0.659731466,-0.185435908,-0.216105622,-0.375148115,-0.260356898,-0.312170078,-0.302027749,-0.333476425,-0.362598028,-0.410055899,-0.33049317,-0.3564651,-0.315534222,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.306347872,-0.283220912,-0.285141423,-0.359927918,-0.389083926,-0.291766878,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.2964681,-0.301703671,-0.768069112,-0.22868603,-0.770030137,-0.605705551,-0.484968844,-0.1140037,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.292558096,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-0.184827137,-0.500898343,-0.286546897,-0.696907777,-0.318277609,0.076016963,0.085117318,-0.648232377,-0.421261862,-0.277277953,-0.799739964,0.168800614,-0.263493966,-0.634168596,-0.189633272,0.099715508,-0.510352985,-0.115470054,0.529247607,1.815359723,0.128653884,0.259057673,-0.268785582,0.711657055
65,8.2,Mukilteo,47.949831,-122.301703,1.929144442,-1.451943934,0.378315168,-0.087408173,-0.178290608,-0.138107005,-0.439779261,-0.42873729,-0.407362061,-0.036212419,-0.009975937,-0.182463388,3.694533979,1.221900216,4.916434195,0,0.913807933,0,10.84157916,2.454716389,13.29629555,4.674498328,1.72686789,4.281886277,10.6832525,1.531529716,14.22586784,0,40.65075354,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.388266837,-0.149905073,-0.444459571,-0.115470054,-1.099966109,-0.869090884,1.55329836,-0.105542015,-0.268785582,-1.685313402,-0.229236898,-0.160755402,-0.234492818,0.034432582,-0.315388755,-0.184450412,-0.364053743,-0.152607156,0.325276062,-0.176043931,-0.490803088,-0.313266968,-0.224736767,-0.314192485,-0.533631239,-0.167659172,-0.319039293,-0.185435908,-0.108279813,-0.375148115,-0.152474206,-0.213505978,-0.302027749,-0.272417361,-0.274546054,-0.410055899,-0.25942503,-0.26111505,-0.215717087,-0.313167159,-0.275075106,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.232231452,-0.283220912,-0.220078961,-0.359927918,-0.044393143,-0.199814841,-0.191452626,-0.156254731,-0.227441277,-0.397009614,-0.181678694,-0.239741722,-0.19317501,-0.301703671,0.300106474,-0.22868603,-0.016375701,0.172169729,-0.645767533,0.002326606,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.437197893,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.655296212,-0.500898343,-0.286546897,-0.696907777,0.439526222,0.459756441,0.425586592,-0.648232377,-0.421261862,-0.162065507,-0.799739964,0.395886642,-0.263493966,-0.634168596,-0.144978655,-1.068825603,-0.510352985,-0.115470054,-1.099966109,-0.869090884,1.55329836,-0.105542015,-0.268785582,-1.685313402
62,7,N Avenue Park,48.52108,-122.61531,1.618478639,-7.213756626,0.433437662,-0.046522542,-0.029335136,-0.204559714,-0.153101273,-0.131415396,-0.082502519,0.127157293,-0.020996413,-0.015001973,8.832235265,1.022274811,9.854510075,0,5.902490115,2.390018445,7.785405728,3.430916964,11.21632269,39.48561448,25.91782327,12.88456248,78.28800023,1.999177955,17.76149665,0,117.5575061,-0.40381852,-0.336594759,-0.406375009,1.777924264,-0.229593899,1.186645472,-0.383102158,0.647382154,-0.149905073,1.945558875,-0.115470054,2.973068182,1.270080693,0.562241333,-0.297436587,1.39193377,1.284845642,0.086734016,-0.160755402,0.478417993,0.979457258,-0.315388755,0.748924773,0.851953107,3.120555154,1.485276647,1.977971454,1.726680743,4.06981231,-0.224736767,2.58881794,2.728853586,3.625255709,2.463280123,0.214314874,0.096021721,3.371337722,0.256344419,0.414890367,0.364148704,0.792202211,0.605973684,1.267710766,0.696046622,0.527112024,0.477749324,1.292365295,0.789676802,2.347467284,1.096825609,2.889659552,1.099283014,0.270701403,1.345299331,0.32305115,1.685691039,0.368478236,0.317415367,-0.191452626,0.83324616,2.102013466,-0.397009614,2.055409706,0.630033655,0.941355643,0.855069847,0.18565909,-0.22868603,0.17901619,0.444426077,-0.484968844,0.234987218,1.164272515,-0.402812367,-0.474532547,-0.377375669,-0.408269933,-0.325643257,0.925243456,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.415260969,-0.500898343,-0.286546897,-0.696907777,0.287965456,0.459756441,0.340469274,-0.648232377,-0.421261862,-0.104459284,-0.799739964,0.395886642,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,2.973068182,1.270080693,0.562241333,-0.297436587,1.39193377,1.284845642
7,8.1,North Camano,48.25523,-122.50817,2.020900562,-7.592918024,0.337183724,0.003959835,-0.048356715,-0.036766777,-0.123715172,-0.11831883,-0.108430958,-0.042691938,-0.004063375,-0.14110467,9.613818585,0.696715692,10.31053428,0,2.419076448,0,8.386260115,1.721518068,10.10777818,4.584046016,0.333855397,3.973702321,8.891603734,0,20.29261215,0,41.71107051,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,0.634802126,0.099097394,-0.149905073,-0.444459571,-0.115470054,1.121688959,-0.197978232,1.546416019,-0.047973643,-0.06949926,-0.695260387,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.300517793,-0.364053743,-0.460124335,-0.12087801,-0.287256682,-0.490803088,-0.531040676,-0.224736767,-0.523500446,-0.533631239,-0.324926375,-0.451530694,-0.185435908,-0.216105622,1.760348812,-0.254678862,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.360499718,-0.426388469,-0.323414522,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.343406083,-0.283220912,-0.280898219,-0.359927918,-0.195905575,-0.280272874,-0.191452626,-0.399678273,-0.360131738,-0.397009614,-0.181678694,-0.239741722,-0.277841477,-0.301703671,0.452702986,-0.22868603,-0.770030137,-0.605705551,-0.774406483,-1.335471913,0.808668919,-0.402812367,-0.474532547,-0.377375669,-0.55290973,-0.325643257,0.598864161,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.175225727,-0.500898343,-0.286546897,-0.696907777,-0.166716843,-0.088442813,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,1.121688959,-0.197978232,1.546416019,-0.047973643,-0.06949926,-0.695260387
10,9,Oak Bay County Park,48.022466,-122.728123,0.149829306,-0.278015829,0.350726346,-0.065102356,-0.1181125,-0.106193059,-0.24476885,-0.202975886,-0.118242098,0.044334476,-0.041149837,-0.0504642,1.361743395,0.987907074,2.349650469,0,0.54828476,0,7.927941805,1.511142629,9.439084434,2.303443384,0.05405697,2.100970156,4.45847051,0,22.32137448,0,36.76721418,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.753790011,-0.149905073,-0.444459571,-0.115470054,-0.507524758,0.137578094,0.238771332,-0.504682726,-0.755929925,-1.060016761,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.329534638,-0.364053743,-0.460124335,-0.031647195,-0.351643012,-0.490803088,-0.531040676,-0.009038773,-0.550801485,-0.533631239,-0.345741152,-0.754368181,-0.185435908,-0.216105622,-0.375148115,-0.260356898,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.409457769,-0.426388469,-0.322363815,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.343406083,-0.283220912,-0.297871035,-0.359927918,-0.389083926,-0.300962082,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.396374531,-0.301703671,-1.111411264,-0.22868603,-0.770030137,-0.605705551,-0.742246746,-0.1140037,0.84818043,1.340964112,-0.474532547,1.007489171,-0.55290973,-0.325643257,0.623970261,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.715305022,-0.500898343,-0.286546897,-0.696907777,0.666867371,0.788675993,0.936290503,-0.648232377,-0.421261862,-0.046853061,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,-0.507524758,0.137578094,0.238771332,-0.504682726,-0.755929925,-1.060016761
3,8.1,Penn Cove Reference,48.214071,-122.719097,-2.05E-15,5.00E-16,-0.003094221,-0.000581106,2.29E-16,-0.003214195,-0.003630771,-0.002598253,-0.003187972,-2.21E-16,5.12E-17,-0.005880101,1.46052729,0.325195428,1.785722718,0,2.113317844,0,7.14452194,1.286037506,8.430559446,2.219137111,0.101918675,2.978995284,5.30005107,0,15.02537926,0,30.86930762,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,0.542265373,-0.114124457,-0.149905073,-0.444459571,-0.115470054,0.233026932,0.682857123,0.741182185,-0.389545982,-0.605358037,-0.799476494,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.319862356,-0.364053743,-0.460124335,-0.12087801,-0.39261613,-0.490803088,-0.531040676,-0.224736767,-0.578102523,-0.533631239,-0.537699649,-0.602949438,-0.185435908,-0.216105622,-0.375148115,-0.246161807,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.36602724,-0.426388469,-0.320262402,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.348700113,-0.283220912,-0.295042232,-0.359927918,-0.389083926,-0.294065679,-0.191452626,-0.399678273,-0.424019737,-0.397009614,-0.181678694,-0.239741722,-0.293081441,-0.301703671,-0.462876087,-0.22868603,-0.770030137,-0.605705551,-0.903045434,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.668621568,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,-0.166716843,0.021197038,-1.617229051,-0.648232377,-0.421261862,-0.392490399,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,0.233026932,0.682857123,0.741182185,-0.389545982,-0.605358037,-0.799476494
