"Metric","Analyte","N_Pairs","Spearman_r","Spearman_p","Kendall_tau","Kendall_p","Spearman_sig","Kendall_sig"
"weight_final","z_PCB101",74,0.0962356174071381,0.414699336308523,0.0622685275007404,0.435553186923932,"",""
"weight_change","z_PCB049",74,0.0960634111512196,0.415538740250164,0.0785217584376659,0.397677131763649,"",""
"p450","z_PCB099",74,0.09603265929163,0.415688740750188,0.0660422224020869,0.429182939947833,"",""
"sod","z_PCB110",74,0.0957211329013627,0.417210058837869,0.0764457452053747,0.394869129706307,"",""
"weight_initial","z_mercury",74,0.0956880402342963,0.417371853217209,0.0548656624945968,0.489735482504512,"",""
"weight_initial","z_mercury.1",74,0.0956880402342963,0.417371853217209,0.0548656624945968,0.489735482504512,"",""
"length","z_acenaphthylene",74,-0.0954164860013782,0.418700884239893,-0.0782978409847374,0.414183772545514,"",""
"ibr_morph","z_copper",74,0.0944684805134327,0.423359649417722,0.0629198195622999,0.430109107973103,"",""
"ibr_morph","z_copper.1",74,0.0944684805134327,0.423359649417722,0.0629198195622999,0.430109107973103,"",""
"weight_final","z_pyrene",74,-0.0944381529225886,0.423509176311437,-0.0576859337290607,0.469291022935505,"",""
"shell","z_retene",74,0.0942229268934408,0.42457119376431,0.0507192228850376,0.52542763970208,"",""
"ci1","z_PCB153",74,0.0941213605339459,0.425072894438806,0.0659486880365343,0.462336406909043,"",""
"ibr_bio","z_fluorene",74,-0.0939974484144771,0.425685433842619,-0.0760137052999866,0.383826660728811,"",""
"sod","z_C4.benzanthracenes_chrysenes",74,0.093931550073921,0.426011396905337,0.0764411306997927,0.414462103228321,"",""
"sod","z_PCB031",74,0.0938273425037853,0.426527145661446,0.075913882195501,0.355032837645941,"",""
"weight_initial","z_C3.fluoranthenes_pyrenes",74,-0.0937859920812315,0.426731897755151,-0.0696472841430459,0.405564861383464,"",""
"ibr_combined","z_C2.fluoranthenes_pyrenes",74,-0.0936695465092187,0.427308794744005,-0.0698992048123333,0.391302311484967,"",""
"ibr_morph","z_PCB187",74,0.0935627622812842,0.427838218060508,0.0745856090551488,0.392459944567664,"",""
"ci2","z_alpha_hexachlorocyclohexane",74,0.0932551180864298,0.42936556924959,0.0751020107404624,0.433495255072787,"",""
"ci2","z_PCB158",74,0.0932551180864298,0.42936556924959,0.0751020107404624,0.433495255072787,"",""
"ibr_morph","z_alpha_chlordane",74,-0.0932371921513198,0.4294546610972,-0.0726100601017565,0.436040878827332,"",""
"sod","z_C1.dibenzothiophenes",74,0.0932078538844311,0.429600494889693,0.0745749162381413,0.422834304853575,"",""
"weight_change","z_26.dimethylnaphthalene",74,0.0931305436235135,0.42998492133334,0.0742529642760724,0.426395849605552,"",""
"weight_change","z_BDE100",74,0.0929637068411456,0.430815185826332,0.0750928568226463,0.43048440736795,"",""
"length","z_C3.benzanthracenes_chrysenes",74,-0.0928109259861086,0.431576298927311,-0.070339622418016,0.425480116146386,"",""
"ibr_bio","z_PCB028",74,-0.0924151447097919,0.433551519164432,-0.0645489407069479,0.426164422748551,"",""
"ci2","z_PCB180",74,0.0923492232822689,0.43388100876937,0.0681222814529573,0.453542787073247,"",""
"shell","z_mercury",74,0.0923113379941757,0.434070431761263,0.0615385133385343,0.438494930917829,"",""
"shell","z_mercury.1",74,0.0923113379941757,0.434070431761263,0.0615385133385343,0.438494930917829,"",""
"weight_final","z_PCB110",74,-0.0922390315704687,0.434432087123127,-0.0712453543750771,0.427811931547061,"",""
"p450","z_PCB149",74,0.0920559595034758,0.435348520958,0.0588277577597032,0.463222172880612,"",""
"weight_change","z_benzo_b_fluoranthene",74,-0.0918522092979249,0.436369749509529,-0.0681312846581588,0.397218711001193,"",""
"weight_initial","z_PCB049",74,0.0915867592743671,0.437702252508284,0.0690449944882924,0.457057682243493,"",""
"ibr_morph","z_1.methylphenanthrene",74,0.0913526385139352,0.438879388885897,0.0599908908711606,0.475505362687508,"",""
"weight_final","z_fluorene",74,-0.0912386480831559,0.439453165557196,-0.0632688924353182,0.468541880544553,"",""
"sod","z_2.methylnaphthalene",74,0.09091568303105,0.44108111418784,0.0740883658934821,0.410374304931341,"",""
"ci1","z_fluoranthene",74,0.090877447776894,0.441274067805288,0.0591746029865849,0.457927188039144,"",""
"weight_change","z_C1.fluorenes",74,-0.0907388938278973,0.441973674597413,-0.0762720614345225,0.400450133989684,"",""
"height","z_acenaphthylene",74,-0.0904611546841795,0.443377945463222,-0.0751020107404624,0.433495255072787,"",""
"ibr_bio","z_2.methylnaphthalene",74,-0.0904502126079952,0.443433320508361,-0.0719715554393826,0.423876456237251,"",""
"shell","z_PCB156",74,-0.0904109589041096,0.443632005277784,-0.0743173504257095,0.439835178092162,"",""
"shell","z_PCB170",74,-0.0904109589041096,0.443632005277784,-0.0743173504257095,0.439835178092162,"",""
"shell","z_mirex",74,-0.0904109589041096,0.443632005277784,-0.0743173504257095,0.439835178092162,"",""
"ci3","z_BDE047",74,0.0903772564127577,0.443802631993162,0.060007647295113,0.478895173957355,"",""
"ci2","z_PCB044",74,0.0903247878837567,0.444068339154287,0.0643828411276633,0.472427416682413,"",""
"sod","z_alpha_hexachlorocyclohexane",74,0.0901448569405285,0.444980206777964,0.0751020107404624,0.433495255072787,"",""
"sod","z_PCB158",74,0.0901448569405285,0.444980206777964,0.0751020107404624,0.433495255072787,"",""
"shell","z_dibenzothiophene",74,0.0896743736902592,0.447369490810557,0.0734417169722565,0.434556672237725,"",""
"ci3","z_C4.dibenzothiophenes",74,0.0895456078338712,0.44802465280056,0.0684492553776885,0.439414471380274,"",""
"width","z_PCB187",74,0.089515644209442,0.448177184526379,0.062761061278113,0.471777559876092,"",""
"weight_final","z_3.methylphenanthrene",74,-0.0894529475273221,0.448496439360884,-0.064268817285009,0.424028094102329,"",""
"height","z_C2.fluorenes",74,-0.0893233385186408,0.449156815913498,-0.0625961088188722,0.460727519985523,"",""
"weight_final","z_C3.phenanthrenes_anthracenes",74,-0.0891423514819816,0.450079873837429,-0.0531801502215173,0.504422904643336,"",""
"weight_final","z_fluoranthene",74,-0.0891147067360708,0.450220958300525,-0.0614076068728711,0.441137184011252,"",""
"p450","z_beta_chlordane",74,0.0890722207915717,0.450437832364337,0.0726910970056479,0.439661629342765,"",""
"weight_initial","z_C1.dibenzothiophenes",74,0.0889482908571067,0.451070776843206,0.0675395467817128,0.467900556197849,"",""
"p450","z_copper",74,-0.0886910448226315,0.452386175313941,-0.0614305930637839,0.441103995574467,"",""
"p450","z_copper.1",74,-0.0886910448226315,0.452386175313941,-0.0614305930637839,0.441103995574467,"",""
"p450","z_C3.benzanthracenes_chrysenes",74,-0.0886898117887606,0.452392485398415,-0.0674686174213623,0.444616187809734,"",""
"ibr_bio","z_acenaphthylene",74,-0.0883525030598397,0.454120499361807,-0.0719061804961874,0.453317431101185,"",""
"ibr_combined","z_acenaphthylene",74,-0.0883525030598397,0.454120499361807,-0.0719061804961874,0.453317431101185,"",""
"ci1","z_PCB049",74,0.0883100347047123,0.454338320316563,0.0703988179096315,0.448281659598956,"",""
"weight_change","z_C3.fluoranthenes_pyrenes",74,-0.0882520360267489,0.454635889686288,-0.0615487627310638,0.462332348158804,"",""
"weight_final","z_C3.dibenzothiophenes",74,-0.0880742750375554,0.455548583709848,-0.0627224104647582,0.477558477705873,"",""
"ibr_combined","z_acenaphthene",74,-0.0880246722134955,0.455803443925615,-0.0673064437474568,0.451648562590511,"",""
"weight_change","z_benzo_k_fluoranthene",74,-0.0876626672610077,0.457665808107957,-0.0642443105854393,0.424085480095105,"",""
"width","z_PCB017",74,0.0874440072905198,0.458792744710627,0.0730593972859998,0.440539587377971,"",""
"ci2","z_C4.fluoranthenes_pyrenes",74,0.087272523817979,0.459677605838267,0.0673361902758802,0.455145039394636,"",""
"shell","z_PCB074",74,0.0872334259005789,0.459879483419326,0.067496307153534,0.477692010052382,"",""
"weight_change","z_fluorene",74,-0.0871747865172576,0.460182352154788,-0.0669102675395092,0.443336183975525,"",""
"weight_final","z_PCB128",74,-0.0868648151513159,0.461785148672578,-0.0655999291528023,0.475910628514661,"",""
"sod","z_C1.naphthalenes",74,0.0863354540681914,0.464529404843285,0.0698547449852831,0.437634975839952,"",""
"ibr_morph","z_dibenzothiophene",74,0.0863225741834541,0.464596285852583,0.0701776406623784,0.45525171185945,"",""
"ibr_bio","z_C2.phenanthrenes_anthracenes",74,-0.0861858107546069,0.465306776825474,-0.0623777136340549,0.437571807861067,"",""
"weight_change","z_C1.dibenzothiophenes",74,0.0861245355918017,0.465625295212056,0.0661324728904272,0.477222858597433,"",""
"width","z_lead",74,-0.0859461784521769,0.466553099674652,-0.0615842498839326,0.43847165778553,"",""
"width","z_lead.1",74,-0.0859461784521769,0.466553099674652,-0.0615842498839326,0.43847165778553,"",""
"weight_final","z_dibenzothiophene",74,0.085937941453165,0.466595972361092,0.0685456025074394,0.465803805862044,"",""
"p450","z_trans_nonachlor",74,0.0859141477985724,0.466719827772618,0.0655605397035277,0.481884272265833,"",""
"weight_final","z_BDE099",74,-0.0858984826117779,0.466801381032692,-0.0723329010728765,0.413899369168818,"",""
"ibr_combined","z_C1.benzanthracenes_chrysenes",74,-0.085843937592639,0.467085403822249,-0.0622517372920919,0.439995496086265,"",""
"length","z_C4.benzanthracenes_chrysenes",74,-0.0853757187980959,0.469527333480971,-0.0671755390998178,0.473281949467839,"",""
"ci2","z_PCB028",74,0.0850355934693088,0.471305532923326,0.0653083400093825,0.4207421969608,"",""
"sod","z_PCB156",74,0.0849315068493151,0.471850430945232,0.0698132685817271,0.468050225881719,"",""
"sod","z_PCB170",74,0.0849315068493151,0.471850430945232,0.0698132685817271,0.468050225881719,"",""
"sod","z_mirex",74,0.0849315068493151,0.471850430945232,0.0698132685817271,0.468050225881719,"",""
"ibr_combined","z_gamma_hexachlorocyclohexane",74,-0.0849315068493151,0.471850430945232,-0.0698132685817271,0.468050225881719,"",""
"ci2","z_BDE047",74,0.084906931011675,0.471979136120126,0.0666751636612366,0.431424551235641,"",""
"ci3","z_PCB099",74,0.0846247935643263,0.473458063253232,0.064441198828703,0.44045520535566,"",""
"ci1","z_235.trimethylnaphthalene",74,0.084536509025871,0.47392135113384,0.0705417745909708,0.458946062065043,"",""
"ibr_morph","z_PCB044",74,0.0844740819112782,0.474249095038771,0.063360891268494,0.479485833387834,"",""
"weight_initial","z_benzo_b_fluoranthene",74,-0.0840173197164541,0.476650813137527,-0.0651199571594557,0.418411506822982,"",""
"ibr_morph","z_C3.naphthalenes",74,0.0837508504957889,0.478054951007716,0.0658925356898221,0.461955223206818,"",""
"sod","z_PCB177",74,0.0837182221490164,0.478227035422887,0.06642412970257,0.482660211769834,"",""
"sod","z_PCB183",74,0.0837182221490164,0.478227035422887,0.06642412970257,0.482660211769834,"",""
"ibr_combined","z_2.methylnaphthalene",74,-0.0835612503467852,0.479055379908644,-0.0656211240770841,0.465909239670376,"",""
"weight_change","z_C1.naphthalenes",74,0.0833192057267968,0.48033415744152,0.0592706927147857,0.51016031285042,"",""
"weight_change","z_C2.naphthalenes",74,-0.0832135465761097,0.480892949637267,-0.0530121473415031,0.522920687489426,"",""
"ibr_combined","z_C4.benzanthracenes_chrysenes",74,-0.0831324215733369,0.481322224904657,-0.0671755390998178,0.473281949467839,"",""
"width","z_PCB149",74,0.0831171924212542,0.481402833155902,0.0393434048711391,0.623715244027427,"",""
"width","z_arsenic",74,0.0830129003280569,0.481955046841718,0.0553820079834719,0.489416813101438,"",""
"width","z_arsenic.1",74,0.0830129003280569,0.481955046841718,0.0553820079834719,0.489416813101438,"",""
"shell","z_PCB017",74,0.0829075561072907,0.482513173613417,0.0636928078903588,0.501329080341175,"",""
"ci2","z_benzo_ghi_perylene",74,0.0827273150132195,0.483468910281622,0.0654085875222031,0.46918405319022,"",""
"shell","z_C2.naphthalenes",74,-0.0826283809943448,0.483993939731876,-0.0537975124873031,0.516781764791931,"",""
"ibr_bio","z_benzo_e_pyrene",74,-0.0826055120023768,0.484115345441318,-0.0557960768629317,0.496198747174272,"",""
"width","z_PCB087",74,0.0825762015923004,0.48427097065128,0.0658925356898221,0.461960077253568,"",""
"ci2","z_ppDDD",74,0.0825127066071065,0.484608191762477,0.06215811725028,0.482737421843443,"",""
"weight_change","z_PCB066",74,-0.0825076884608768,0.484634848388505,-0.0640809752767158,0.462623966883828,"",""
"weight_change","z_PCB028",74,-0.0824965527004505,0.484694004843871,-0.0599925448923398,0.459542685336642,"",""
"ci3","z_PCB087",74,0.0823233988758578,0.485614341869872,0.0628277665879699,0.48304836309952,"",""
"weight_final","z_lead",74,-0.0823027595482935,0.485724104534197,-0.0482286294271761,0.544014984996714,"",""
"weight_final","z_lead.1",74,-0.0823027595482935,0.485724104534197,-0.0482286294271761,0.544014984996714,"",""
"width","z_acenaphthylene",74,0.0822374133492541,0.486071710894383,0.0687103502519124,0.473641219788249,"",""
"ibr_combined","z_benzo_e_pyrene",74,-0.0820210390400959,0.487223644480921,-0.0604457499348427,0.461006931914455,"",""
"weight_final","z_PCB017",74,-0.0819376941301865,0.487667740841953,-0.0693127615277434,0.464333738285404,"",""
"ibr_morph","z_opDDD",74,0.0816720622585394,0.489084563865306,0.0648881064524798,0.480079234096264,"",""
"sod","z_PCB153",74,0.0816414838743631,0.489247801566678,0.0628330019875642,0.483752197002545,"",""
"height","z_PCB187",74,-0.0815040023121216,0.489982079153682,-0.0600323194834124,0.491261778861483,"",""
"p450","z_9.methylphenanthrene",74,-0.0813798169119775,0.490645841655199,-0.0614924965865565,0.483328902432559,"",""
"sod","z_1.methylphenanthrene",74,0.0812741513610587,0.491210989186324,0.0616232960649336,0.463578843919662,"",""
"ibr_morph","z_PCB180",74,0.0811214714647881,0.49202819508687,0.0559378083475503,0.538250344440585,"",""
"ibr_combined","z_C1.naphthalenes",74,-0.0810663288792119,0.492323516415479,-0.0624459083959349,0.487763992858865,"",""
"ci3","z_C4.naphthalenes",74,0.0809831646210752,0.492769086414568,0.0511436589280681,0.524891034093856,"",""
"ibr_morph","z_naphthalene",74,-0.0804954926154532,0.495386144200893,-0.0610197627219208,0.513353844932629,"",""
"weight_final","z_C4.dibenzothiophenes",74,-0.0804451620416003,0.49565665276289,-0.0577692297159215,0.514050318910679,"",""
"length","z_PCB066",74,-0.0804101742358535,0.495844744991562,-0.0685937200145127,0.43171479725,"",""
"ci3","z_C3.dibenzothiophenes",74,0.0800035186975962,0.498033632282216,0.0560192520944787,0.525864216341956,"",""
"ci2","z_acenaphthylene",74,-0.0799706128530888,0.498210973010418,-0.0655145200076374,0.494456182740596,"",""
"height","z_PCB028",74,-0.0799278155483306,0.498441671354678,-0.0531579511704277,0.512247678908418,"",""
"length","z_lead",74,-0.0798738136123712,0.498732847466798,-0.0578743553126113,0.466550326939703,"",""
"length","z_lead.1",74,-0.0798738136123712,0.498732847466798,-0.0578743553126113,0.466550326939703,"",""
"ci2","z_C1.naphthalenes",74,0.0798374869623474,0.498928768987622,0.0635043136229846,0.480418202723741,"",""
"ibr_bio","z_C1.phenanthrenes_anthracenes",74,-0.0798352677581703,0.49894073918022,-0.0510442429675282,0.522406604534743,"",""
"ibr_morph","z_zinc",74,0.0794797200821273,0.500860460035366,0.0365202474114325,0.6472725845578,"",""
"ibr_morph","z_zinc.1",74,0.0794797200821273,0.500860460035366,0.0365202474114325,0.6472725845578,"",""
"ibr_morph","z_dibenz_ah_anthracene",74,0.079334514544899,0.501645574022061,0.0652596201696018,0.489339800868855,"",""
"p450","z_ppDDE",74,0.0791945806749251,0.502402787644388,0.0492830529978974,0.537627045006755,"",""
"ibr_bio","z_PCB031",74,-0.0790573924158689,0.503145718201883,-0.0673929362347815,0.411612520855066,"",""
"ibr_morph","z_BDE047",74,0.0790313963216234,0.503286561697226,0.0550070100205202,0.516290590963844,"",""
"sod","z_benzo_a_pyrene",74,0.0789437837500823,0.50376138543583,0.0624459083959349,0.487763992858865,"",""
"p450","z_BDE099",74,0.0788473738490642,0.504284154441999,0.0626237868349065,0.47933061391825,"",""
"p450","z_benzo_a_pyrene",74,-0.0784969321439497,0.506186731957806,-0.0613875031688851,0.49516997105817,"",""
"ci3","z_zinc",74,0.0784427060270017,0.506481460005882,0.0566436490463034,0.47790491169898,"",""
"ci3","z_zinc.1",74,0.0784427060270017,0.506481460005882,0.0566436490463034,0.47790491169898,"",""
"p450","z_C4.naphthalenes",74,-0.0784023824518321,0.506700682660668,-0.0518957715593632,0.518814094905143,"",""
"height","z_beta_hexachlorocyclohexane",74,-0.0781696355123635,0.507966985500054,-0.063163141169758,0.493535778912235,"",""
"ibr_combined","z_1_7.dimethylphenanthrene",74,-0.0780691632840865,0.508514125171368,-0.0562445735118002,0.489633089314596,"",""
"weight_change","z_zinc",74,0.0775390223503922,0.51140610447509,0.0506811596730083,0.525445696126152,"",""
"weight_change","z_zinc.1",74,0.0775390223503922,0.51140610447509,0.0506811596730083,0.525445696126152,"",""
"p450","z_zinc",74,0.0774945788908868,0.511648929979018,0.0499358485013464,0.531553944752241,"",""
"p450","z_zinc.1",74,0.0774945788908868,0.511648929979018,0.0499358485013464,0.531553944752241,"",""
"p450","z_indeno_123cd_pyrene",74,-0.0773424337280795,0.512480650585802,-0.0649531312214682,0.480693693919131,"",""
"ci3","z_C1.fluorenes",74,-0.0772553719771958,0.51295689477765,-0.0663235316821934,0.464690146791787,"",""
"width","z_2.methylnaphthalene",74,0.0769888079732524,0.514416452458643,0.0582122874877359,0.517743534835383,"",""
"p450","z_PCB095",74,0.0768864324948208,0.514977565433491,0.0557831058473974,0.498370224128291,"",""
"ci3","z_C1.dibenzothiophenes",74,0.0767439248799411,0.515759157763557,0.0619112512165701,0.505789814938692,"",""
"weight_final","z_BDE100",74,-0.0767139532063112,0.51592361602566,-0.0614396101276197,0.518911456739737,"",""
"weight_initial","z_PCB099",74,0.0766195402510253,0.516441845556453,0.0556355691750914,0.505402996533145,"",""
"ci1","z_PCB149",74,0.0765354136741458,0.516903835959193,0.0550807668195947,0.492190866055711,"",""
"weight_final","z_PCB153",74,-0.0761437408525205,0.51905750657605,-0.0493316957753603,0.582451797062674,"",""
"sod","z_benzo_b_fluoranthene",74,0.0761230749108813,0.519171267151702,0.0606029659114009,0.451418615087443,"",""
"ci1","z_beta_hexachlorocyclohexane",74,0.0760024706797501,0.51983541302258,0.063163141169758,0.493535778912235,"",""
"ibr_bio","z_phenanthrene",74,-0.0760022579991166,0.519836584595518,-0.0574104985787228,0.472106468940421,"",""
"weight_final","z_dieldrin",74,0.075935623841524,0.520203711278988,0.0572354815447643,0.530091762295405,"",""
"shell","z_26.dimethylnaphthalene",74,0.0757853848432177,0.521031945958436,0.0580790512654427,0.533860076823576,"",""
"ci2","z_1.methylnaphthalene",74,-0.0754668790901495,0.522789994012516,-0.0614396101276197,0.518911456739737,"",""
"ci2","z_dibenz_ah_anthracene",74,-0.075367788817654,0.523337547670906,-0.0600388505560337,0.524743496087487,"",""
"weight_initial","z_benzo_k_fluoranthene",74,-0.075219937125331,0.524155082798505,-0.056730356131002,0.480274060550992,"",""
"ci1","z_3.methylphenanthrene",74,0.0752140435932765,0.524187683929078,0.0544969503293936,0.497836180198033,"",""
"ci2","z_perylene",74,0.0751432328001723,0.524579466074324,0.0487037612756181,0.570066242118665,"",""
"p450","z_PCB031",74,0.0750918029799035,0.524864109144441,0.051125675764317,0.533368288861182,"",""
"ibr_combined","z_C1.phenanthrenes_anthracenes",74,-0.0748576002935674,0.526161303687037,-0.0532797572580769,0.504354774641888,"",""
"weight_change","z_acenaphthylene",74,-0.0746462675016307,0.527333202168992,-0.0623186897633624,0.515750525629729,"",""
"ibr_combined","z_PCB028",74,-0.0746270111361527,0.527440048774756,-0.0501203539606889,0.536645380194219,"",""
"p450","z_PCB187",74,-0.0744339348233522,0.528511956606769,-0.0609419000816459,0.484719420187529,"",""
"p450","z_PCB156",74,-0.073972602739726,0.531077538156354,-0.0608051048937623,0.527372374299218,"",""
"p450","z_PCB170",74,-0.073972602739726,0.531077538156354,-0.0608051048937623,0.527372374299218,"",""
"p450","z_mirex",74,-0.073972602739726,0.531077538156354,-0.0608051048937623,0.527372374299218,"",""
"length","z_PCB049",74,0.073818604917788,0.531935332763283,0.0595682305389189,0.521117367265082,"",""
"width","z_PCB031",74,-0.073744999020519,0.532345572963068,-0.044928624156521,0.584122616051192,"",""
"shell","z_ppDDE",74,0.0737124488040697,0.53252704058625,0.0627238856336876,0.432737480597791,"",""
"shell","z_beta_chlordane",74,0.0736040960828565,0.533131328322632,0.0596230346226101,0.526184765935895,"",""
"weight_final","z_C1.benzanthracenes_chrysenes",74,-0.0733726633661055,0.53442317430962,-0.0396147419131494,0.623143195350755,"",""
"ibr_combined","z_phenanthrene",74,-0.0733058815944695,0.534796234190443,-0.0551737259068245,0.489539933586652,"",""
"height","z_235.trimethylnaphthalene",74,0.0731994716062191,0.535390932904693,0.0614396101276197,0.518911456739737,"",""
"ci1","z_1_7.dimethylphenanthrene",74,0.0731050557084515,0.535918872695663,0.0470617859996696,0.563200834343838,"",""
"shell","z_acenaphthylene",74,0.0729066299115503,0.537029234259176,0.0591228595190874,0.537511105938435,"",""
"width","z_PCB028",74,-0.0729046209069856,0.53704048213993,-0.0539173504728623,0.506239911104318,"",""
"width","z_1.methylphenanthrene",74,-0.0728420735598735,0.537390726037974,-0.0510126623054086,0.544009950404358,"",""
"height","z_PCB052",74,-0.0724473697324343,0.539603521592946,-0.0470804058959469,0.563522330204636,"",""
"ci3","z_C2.naphthalenes",74,-0.072410489681988,0.539810507109899,-0.0482999564667028,0.560524182022802,"",""
"ci3","z_9.methylphenanthrene",74,0.072262855199226,0.540639479987879,0.0531071561429352,0.544931009669377,"",""
"p450","z_dibenz_ah_anthracene",74,0.0722177419166066,0.540892916898213,0.0582985940181776,0.536829635471921,"",""
"ibr_bio","z_benzo_a_pyrene",74,-0.0719803462211835,0.542227512738084,-0.0539786665795369,0.548649143317027,"",""
"weight_initial","z_C3.dibenzothiophenes",74,-0.0717953877816376,0.543268428769919,-0.0541040639886846,0.540110846851514,"",""
"ci3","z_copper",74,-0.0716253886282651,0.544226014585951,-0.0435598750815922,0.584904958314268,"",""
"ci3","z_copper.1",74,-0.0716253886282651,0.544226014585951,-0.0435598750815922,0.584904958314268,"",""
"ci3","z_benzo_ghi_perylene",74,0.071515188070036,0.544847200291459,0.0535161170636207,0.553712675857785,"",""
"height","z_mercury",74,-0.0713846701639542,0.545583357810904,-0.0496756673937566,0.531714916436606,"",""
"height","z_mercury.1",74,-0.0713846701639542,0.545583357810904,-0.0496756673937566,0.531714916436606,"",""
"sod","z_fluoranthene",74,0.0712799150289183,0.546174555324988,0.059918937615347,0.452291037794378,"",""
"weight_change","z_1.methylphenanthrene",74,-0.0710110201687402,0.54769351554348,-0.0575422830805009,0.493706392340663,"",""
"weight_final","z_beta_hexachlorocyclohexane",74,-0.070952976619761,0.548021665887148,-0.0581100898761773,0.528746722436206,"",""
"ibr_combined","z_fluorene",74,-0.0707045833416453,0.549427035750431,-0.056896486002984,0.514500061267811,"",""
"p450","z_C1.fluorenes",74,0.0706582840330757,0.549689182144874,0.0552696097351612,0.542333489891362,"",""
"ci3","z_PCB149",74,0.0704131735332544,0.551078000921529,0.0430903958112476,0.591050224994864,"",""
"shell","z_BDE047",74,0.0702726416908302,0.551875028600488,0.0533401309289893,0.529083929697265,"",""
"p450","z_opDDT",74,0.0701006813781809,0.552851056638008,0.0591640690117819,0.534511141861627,"",""
"width","z_opDDD",74,-0.0699684747156813,0.553602010356697,-0.0563179791851711,0.539938021540921,"",""
"ci2","z_opDDT",74,-0.0699495208792523,0.553709711074009,-0.0568885278959442,0.550344021932889,"",""
"weight_initial","z_retene",74,0.0698375593357987,0.554346111069294,0.0574320612080573,0.472112907865883,"",""
"weight_initial","z_lead",74,-0.0695952253225537,0.555724759068177,-0.0408088402845336,0.607667206623201,"",""
"weight_initial","z_lead.1",74,-0.0695952253225537,0.555724759068177,-0.0408088402845336,0.607667206623201,"",""
"height","z_1.methylphenanthrene",74,-0.0695800288630646,0.555811266908809,-0.0420344337396567,0.617095816730564,"",""
"sod","z_C2.naphthalenes",74,0.0693346193163006,0.557209183287537,0.0498706867583029,0.547845330284049,"",""
"ci3","z_alpha_hexachlorocyclohexane",74,0.069269205859564,0.557582078033493,0.0559270292748124,0.55972344693889,"",""
"ci3","z_PCB158",74,0.069269205859564,0.557582078033493,0.0559270292748124,0.55972344693889,"",""
"weight_change","z_PCB128",74,0.069171302184102,0.55814040798166,0.0582429277524881,0.52677001116081,"",""
"width","z_PCB105",74,0.0691118127103555,0.558479797453181,0.0506598861644368,0.538819315607693,"",""
"weight_initial","z_PCB105",74,0.0690368541282401,0.55890757847158,0.0459835889800272,0.57693511088633,"",""
"length","z_PCB052",74,-0.0689322424181139,0.559504847182202,-0.0493770110616029,0.544651517817697,"",""
"weight_initial","z_C1.fluorenes",74,-0.0688836287966457,0.559782504287847,-0.0552696097351612,0.542333489891362,"",""
"height","z_C2.naphthalenes",74,-0.0687944664715945,0.56029192561399,-0.0420170353003024,0.612612673336443,"",""
"ibr_morph","z_PCB070",74,0.068703457275375,0.560812125574743,0.0444863953732133,0.601977955095522,"",""
"width","z_dibenz_ah_anthracene",74,-0.0686010214005891,0.561397913050162,-0.0513375678667534,0.586531428017403,"",""
"height","z_PCB018",74,-0.0685488883377634,0.561696151215061,-0.0527624975556125,0.524768431420696,"",""
"ci3","z_C3.benzanthracenes_chrysenes",74,0.0685135235309109,0.561898505719058,0.0483285841103375,0.583991154998325,"",""
"ci1","z_gamma_hexachlorocyclohexane",74,0.0684931506849315,0.562015093117407,0.0563010230497799,0.558409388489248,"",""
"length","z_235.trimethylnaphthalene",74,-0.0684757060146975,0.562114932579376,-0.0546129867801064,0.566404414715065,"",""
"ibr_bio","z_1_7.dimethylphenanthrene",74,-0.06840927827204,0.562495189085013,-0.0440008568289593,0.588856297325788,"",""
"weight_change","z_9.methylphenanthrene",74,-0.0683267499579274,0.562967780403706,-0.0540388606366709,0.537898578557632,"",""
"sod","z_pyrene",74,0.0682917466624523,0.563168280398621,0.0569415991002987,0.475044235856077,"",""
"ibr_morph","z_lead",74,0.0681437820193806,0.564016198889077,0.0370989457132124,0.640690978948536,"",""
"ibr_morph","z_lead.1",74,0.0681437820193806,0.564016198889077,0.0370989457132124,0.640690978948536,"",""
"width","z_acenaphthene",74,-0.0680001878063639,0.564839647509561,-0.0489501409072413,0.584106719603944,"",""
"weight_final","z_PCB151",74,0.0676696112923014,0.566737504728533,0.0514554956332114,0.584369638068026,"",""
"shell","z_trans_nonachlor",74,0.0673911532592702,0.568338465812621,0.0514614989070701,0.580925600514693,"",""
"p450","z_ppDDT",74,-0.0670995611764545,0.570017205356933,-0.0495592335201838,0.589464351121476,"",""
"width","z_C1.fluorenes",74,-0.0670703940985542,0.570185251885464,-0.054164217540458,0.550439053586054,"",""
"length","z_C3.fluorenes",74,-0.0670651895554566,0.570215240364298,-0.0548113449300416,0.510513626233391,"",""
"ci2","z_dieldrin",74,0.0670008858901579,0.570585817580083,0.0539013758237101,0.554325305455333,"",""
"ci3","z_PCB044",74,0.0669761371972918,0.570728472374213,0.0480316433809551,0.591924000631053,"",""
"weight_final","z_C4.fluoranthenes_pyrenes",74,-0.066827627049867,0.571584853950017,-0.0482487662606701,0.59254250448665,"",""
"length","z_benzo_ghi_perylene",74,-0.0666856401468741,0.572404178356998,-0.0535161170636207,0.553712675857785,"",""
"ibr_bio","z_C2.naphthalenes",74,-0.066678867829829,0.57244327112702,-0.0537975124873031,0.516781764791931,"",""
"ci2","z_C3.dibenzothiophenes",74,0.0664549511396646,0.573736514460702,0.0550616580415816,0.532963452758357,"",""
