site_name,analyte,dryvalue
Point Defiance Ferry,C3-fluoranthenes/pyrenes,10.42235966
Point Defiance Ferry,C3-fluorenes,14.47549952
Point Defiance Ferry,C3-naphthalenes,20.26569933
Point Defiance Ferry,C3-phenanthrenes/anthracenes,38.21531874
Point Defiance Ferry,C4-benzanthracenes/chrysenes,-2.084471931
Point Defiance Ferry,C4-dibenzothiophenes,4.747963844
Point Defiance Ferry,C4-fluoranthenes/pyrenes,4.111041865
Point Defiance Ferry,C4-naphthalenes,13.31745956
Point Defiance Ferry,C4-phenanthrenes/anthracenes,26.05589914
Point Defiance Ferry,chrysene,30.10903901
Point Defiance Ferry,"dibenz[a,h]anthracene",-3.010903901
Point Defiance Ferry,dibenzothiophene,-3.300413892
Point Defiance Ferry,"2,6-dimethylnaphthalene",-3.35831589
Point Defiance Ferry,"1,7-dimethylphenanthrene",8.106279734
Point Defiance Ferry,fluoranthene,86.85299715
Point Defiance Ferry,fluorene,6.948239772
Point Defiance Ferry,"indeno[1,2,3-cd]pyrene",-3.068805899
Point Defiance Ferry,1-methylnaphthalene,-3.35831589
Point Defiance Ferry,2-methylnaphthalene,4.226845861
Point Defiance Ferry,1-methylphenanthrene,8.106279734
Point Defiance Ferry,3-methylphenanthrene,13.31745956
Point Defiance Ferry,9-methylphenanthrene,9.264319696
Point Defiance Ferry,naphthalene,24.3188392
Point Defiance Ferry,perylene,4.111041865
Point Defiance Ferry,phenanthrene,63.69219791
Point Defiance Ferry,pyrene,52.69081827
Point Defiance Ferry,Retene,22.58177926
Point Defiance Ferry,"2,3,5-trimethylnaphthalene",-3.300413892
"Smith Cove, Terminal 91",acenaphthene,71.53277061
"Smith Cove, Terminal 91",acenaphthylene,3.511608739
"Smith Cove, Terminal 91",anthracene,84.5387289
"Smith Cove, Terminal 91",benz[a]anthracene,273.1251241
"Smith Cove, Terminal 91",benzo[a]pyrene,104.0476663
"Smith Cove, Terminal 91",benzo[b]fluoranthene,240.6102284
"Smith Cove, Terminal 91",benzo[e]pyrene,273.1251241
"Smith Cove, Terminal 91",benzo[k]fluoranthene,292.6340616
"Smith Cove, Terminal 91",benzo[ghi]perylene,36.41668322
"Smith Cove, Terminal 91",C1-benzanthracenes/chrysenes,214.5983118
"Smith Cove, Terminal 91",C1-dibenzothiophenes,22.1101291
"Smith Cove, Terminal 91",C1-fluoranthenes/pyrenes,390.1787488
"Smith Cove, Terminal 91",C1-fluorenes,29.91370407
"Smith Cove, Terminal 91",C1-naphthalenes,16.90774578
"Smith Cove, Terminal 91",C1-phenanthrenes/anthracenes,325.1489573
"Smith Cove, Terminal 91",C2-benzanthracenes/chrysenes,97.54468719
"Smith Cove, Terminal 91",C2-dibenzothiophenes,33.81549156
"Smith Cove, Terminal 91",C2-fluoranthenes/pyrenes,188.5863952
"Smith Cove, Terminal 91",C2-fluorenes,42.26936445
"Smith Cove, Terminal 91",C2-naphthalenes,35.11608739
"Smith Cove, Terminal 91",C2-phenanthrenes/anthracenes,325.1489573
"Smith Cove, Terminal 91",C3-benzanthracenes/chrysenes,35.11608739
"Smith Cove, Terminal 91",C3-dibenzothiophenes,38.36757696
"Smith Cove, Terminal 91",C3-fluoranthenes/pyrenes,123.5566038
"Smith Cove, Terminal 91",C3-fluorenes,65.02979146
"Smith Cove, Terminal 91",C3-naphthalenes,78.03574975
"Smith Cove, Terminal 91",C3-phenanthrenes/anthracenes,260.1191658
"Smith Cove, Terminal 91",C4-benzanthracenes/chrysenes,14.30655412
"Smith Cove, Terminal 91",C4-dibenzothiophenes,35.7663853
"Smith Cove, Terminal 91",C4-fluoranthenes/pyrenes,53.97472691
"Smith Cove, Terminal 91",C4-naphthalenes,59.82740814
"Smith Cove, Terminal 91",C4-phenanthrenes/anthracenes,136.5625621
"Smith Cove, Terminal 91",chrysene,383.6757696
"Smith Cove, Terminal 91","dibenz[a,h]anthracene",14.95685204
"Smith Cove, Terminal 91",dibenzothiophene,22.1101291
"Smith Cove, Terminal 91","2,6-dimethylnaphthalene",9.754468719
"Smith Cove, Terminal 91","1,7-dimethylphenanthrene",52.02383317
"Smith Cove, Terminal 91",fluoranthene,1170.536246
"Smith Cove, Terminal 91",fluorene,57.8765144
"Smith Cove, Terminal 91","indeno[1,2,3-cd]pyrene",31.86459782
"Smith Cove, Terminal 91",1-methylnaphthalene,7.803574975
"Smith Cove, Terminal 91",2-methylnaphthalene,9.104170804
"Smith Cove, Terminal 91",1-methylphenanthrene,50.72323734
"Smith Cove, Terminal 91",3-methylphenanthrene,78.03574975
"Smith Cove, Terminal 91",9-methylphenanthrene,71.53277061
"Smith Cove, Terminal 91",naphthalene,28.61310824
"Smith Cove, Terminal 91",perylene,57.22621648
"Smith Cove, Terminal 91",phenanthrene,390.1787488
"Smith Cove, Terminal 91",pyrene,715.3277061
"Smith Cove, Terminal 91",Retene,58.52681231
"Smith Cove, Terminal 91","2,3,5-trimethylnaphthalene",5.137353525
Donkey Creek Delta,acenaphthene,4.297871703
Donkey Creek Delta,acenaphthylene,-3.438297362
Donkey Creek Delta,anthracene,4.562356115
Donkey Creek Delta,benz[a]anthracene,16.53027578
Donkey Creek Delta,benzo[a]pyrene,4.694598321
Donkey Creek Delta,benzo[b]fluoranthene,19.83633094
Donkey Creek Delta,benzo[e]pyrene,12.56300959
Donkey Creek Delta,benzo[k]fluoranthene,25.78723022
Donkey Creek Delta,benzo[ghi]perylene,5.355809353
Donkey Creek Delta,C1-benzanthracenes/chrysenes,13.22422062
Donkey Creek Delta,C1-dibenzothiophenes,-3.438297362
Donkey Creek Delta,C1-fluoranthenes/pyrenes,19.1751199
Donkey Creek Delta,C1-fluorenes,-3.438297362
Donkey Creek Delta,C1-naphthalenes,4.099508393
Donkey Creek Delta,C1-phenanthrenes/anthracenes,23.80359712
Donkey Creek Delta,C2-benzanthracenes/chrysenes,8.595743405
Donkey Creek Delta,C2-dibenzothiophenes,-3.438297362
Donkey Creek Delta,C2-fluoranthenes/pyrenes,9.918165468
Donkey Creek Delta,C2-fluorenes,4.892961631
Donkey Creek Delta,C2-naphthalenes,11.24058753
Donkey Creek Delta,C2-phenanthrenes/anthracenes,31.07691847
Donkey Creek Delta,C3-benzanthracenes/chrysenes,4.892961631
Donkey Creek Delta,C3-dibenzothiophenes,4.760719424
Donkey Creek Delta,C3-fluoranthenes/pyrenes,7.934532374
Donkey Creek Delta,C3-fluorenes,9.256954436
Donkey Creek Delta,C3-naphthalenes,14.54664269
Donkey Creek Delta,C3-phenanthrenes/anthracenes,27.77086331
Donkey Creek Delta,C4-benzanthracenes/chrysenes,-2.1158753
Donkey Creek Delta,C4-dibenzothiophenes,4.297871703
Donkey Creek Delta,C4-fluoranthenes/pyrenes,4.297871703
Donkey Creek Delta,C4-naphthalenes,7.273321343
Donkey Creek Delta,C4-phenanthrenes/anthracenes,21.81996403
Donkey Creek Delta,chrysene,33.06055156
Donkey Creek Delta,"dibenz[a,h]anthracene",-3.17381295
Donkey Creek Delta,dibenzothiophene,-3.438297362
Donkey Creek Delta,"2,6-dimethylnaphthalene",-3.438297362
Donkey Creek Delta,"1,7-dimethylphenanthrene",5.620293765
Donkey Creek Delta,fluoranthene,52.89688249
Donkey Creek Delta,fluorene,4.099508393
Donkey Creek Delta,"indeno[1,2,3-cd]pyrene",4.562356115
Donkey Creek Delta,1-methylnaphthalene,-3.438297362
Donkey Creek Delta,2-methylnaphthalene,4.099508393
Donkey Creek Delta,1-methylphenanthrene,4.430113909
Donkey Creek Delta,3-methylphenanthrene,6.612110312
Donkey Creek Delta,9-methylphenanthrene,3.768902878
Donkey Creek Delta,naphthalene,24.46480815
Donkey Creek Delta,perylene,4.959082734
Donkey Creek Delta,phenanthrene,35.70539568
Donkey Creek Delta,pyrene,35.04418465
Donkey Creek Delta,Retene,19.1751199
Donkey Creek Delta,"2,3,5-trimethylnaphthalene",-3.438297362
Comm Bay Skookum,acenaphthene,7.913721303
Comm Bay Skookum,acenaphthylene,-5.671500267
Comm Bay Skookum,anthracene,7.913721303
Comm Bay Skookum,benz[a]anthracene,31.65488521
Comm Bay Skookum,benzo[a]pyrene,-5.671500267
Comm Bay Skookum,benzo[b]fluoranthene,17.14639616
Comm Bay Skookum,benzo[e]pyrene,17.80587293
Comm Bay Skookum,benzo[k]fluoranthene,19.12482648
Comm Bay Skookum,benzo[ghi]perylene,-5.605552589
Comm Bay Skookum,C1-benzanthracenes/chrysenes,21.76273358
Comm Bay Skookum,C1-dibenzothiophenes,-5.605552589
Comm Bay Skookum,C1-fluoranthenes/pyrenes,32.31436199
Comm Bay Skookum,C1-fluorenes,6.001238655
Comm Bay Skookum,C1-naphthalenes,-5.539604912
Comm Bay Skookum,C1-phenanthrenes/anthracenes,47.48232782
Comm Bay Skookum,C2-benzanthracenes/chrysenes,14.50848905
Comm Bay Skookum,C2-dibenzothiophenes,7.913721303
Comm Bay Skookum,C2-fluoranthenes/pyrenes,17.14639616
Comm Bay Skookum,C2-fluorenes,9.232674853
Comm Bay Skookum,C2-naphthalenes,18.46534971
Comm Bay Skookum,C2-phenanthrenes/anthracenes,65.94767752
Comm Bay Skookum,C3-benzanthracenes/chrysenes,7.254244527
Comm Bay Skookum,C3-dibenzothiophenes,9.892151628
Comm Bay Skookum,C3-fluoranthenes/pyrenes,13.84901228
Comm Bay Skookum,C3-fluorenes,12.53005873
Comm Bay Skookum,C3-naphthalenes,32.31436199
Comm Bay Skookum,C3-phenanthrenes/anthracenes,65.94767752
Comm Bay Skookum,C4-benzanthracenes/chrysenes,-3.627122264
Comm Bay Skookum,C4-dibenzothiophenes,6.001238655
Comm Bay Skookum,C4-fluoranthenes/pyrenes,-5.605552589
Comm Bay Skookum,C4-naphthalenes,23.74116391
Comm Bay Skookum,C4-phenanthrenes/anthracenes,46.82285104
Comm Bay Skookum,chrysene,44.84442072
Comm Bay Skookum,"dibenz[a,h]anthracene",-5.671500267
Comm Bay Skookum,dibenzothiophene,-5.539604912
Comm Bay Skookum,"2,6-dimethylnaphthalene",-5.605552589
Comm Bay Skookum,"1,7-dimethylphenanthrene",12.53005873
Comm Bay Skookum,fluoranthene,85.73198078
Comm Bay Skookum,fluorene,7.254244527
Comm Bay Skookum,"indeno[1,2,3-cd]pyrene",-5.671500267
Comm Bay Skookum,1-methylnaphthalene,-5.539604912
Comm Bay Skookum,2-methylnaphthalene,-5.539604912
Comm Bay Skookum,1-methylphenanthrene,8.573198078
Comm Bay Skookum,3-methylphenanthrene,10.5516284
Comm Bay Skookum,9-methylphenanthrene,7.913721303
Comm Bay Skookum,naphthalene,23.74116391
Comm Bay Skookum,perylene,-5.671500267
Comm Bay Skookum,phenanthrene,57.37447944
Comm Bay Skookum,pyrene,48.80128137
Comm Bay Skookum,Retene,49.46075814
Comm Bay Skookum,"2,3,5-trimethylnaphthalene",-5.605552589
Thea Foss Waterway,acenaphthene,12.98111332
Thea Foss Waterway,acenaphthylene,-5.062634195
Thea Foss Waterway,anthracene,11.68300199
Thea Foss Waterway,benz[a]anthracene,29.85656064
Thea Foss Waterway,benzo[a]pyrene,8.437723658
Thea Foss Waterway,benzo[b]fluoranthene,25.31317097
Thea Foss Waterway,benzo[e]pyrene,27.26033797
Thea Foss Waterway,benzo[k]fluoranthene,27.26033797
Thea Foss Waterway,benzo[ghi]perylene,7.788667992
Thea Foss Waterway,C1-benzanthracenes/chrysenes,29.85656064
Thea Foss Waterway,C1-dibenzothiophenes,-5.062634195
Thea Foss Waterway,C1-fluoranthenes/pyrenes,41.53956262
Thea Foss Waterway,C1-fluorenes,7.139612326
Thea Foss Waterway,C1-naphthalenes,-4.932823062
Thea Foss Waterway,C1-phenanthrenes/anthracenes,53.22256461
Thea Foss Waterway,C2-benzanthracenes/chrysenes,27.26033797
Thea Foss Waterway,C2-dibenzothiophenes,9.086779324
Thea Foss Waterway,C2-fluoranthenes/pyrenes,29.85656064
Thea Foss Waterway,C2-fluorenes,12.33205765
Thea Foss Waterway,C2-naphthalenes,20.76978131
Thea Foss Waterway,C2-phenanthrenes/anthracenes,84.37723658
Thea Foss Waterway,C3-benzanthracenes/chrysenes,15.57733598
Thea Foss Waterway,C3-dibenzothiophenes,14.92828032
Thea Foss Waterway,C3-fluoranthenes/pyrenes,27.90939364
Thea Foss Waterway,C3-fluorenes,16.87544732
Thea Foss Waterway,C3-naphthalenes,31.15467197
Thea Foss Waterway,C3-phenanthrenes/anthracenes,103.8489066
Thea Foss Waterway,C4-benzanthracenes/chrysenes,-3.115467197
Thea Foss Waterway,C4-dibenzothiophenes,9.73583499
Thea Foss Waterway,C4-fluoranthenes/pyrenes,11.03394632
Thea Foss Waterway,C4-naphthalenes,22.71694831
Thea Foss Waterway,C4-phenanthrenes/anthracenes,71.39612326
Thea Foss Waterway,chrysene,48.03011928
Thea Foss Waterway,"dibenz[a,h]anthracene",-4.867917495
Thea Foss Waterway,dibenzothiophene,-4.997728628
Thea Foss Waterway,"2,6-dimethylnaphthalene",-5.062634195
Thea Foss Waterway,"1,7-dimethylphenanthrene",14.92828032
Thea Foss Waterway,fluoranthene,103.8489066
Thea Foss Waterway,fluorene,11.68300199
Thea Foss Waterway,"indeno[1,2,3-cd]pyrene",-4.932823062
Thea Foss Waterway,1-methylnaphthalene,-4.932823062
Thea Foss Waterway,2-methylnaphthalene,-4.932823062
Thea Foss Waterway,1-methylphenanthrene,10.38489066
Thea Foss Waterway,3-methylphenanthrene,13.63016899
Thea Foss Waterway,9-methylphenanthrene,9.73583499
Thea Foss Waterway,naphthalene,25.31317097
Thea Foss Waterway,perylene,4.997728628
Thea Foss Waterway,phenanthrene,61.0112326
Thea Foss Waterway,pyrene,77.88667992
Thea Foss Waterway,Retene,44.13578529
Thea Foss Waterway,"2,3,5-trimethylnaphthalene",-5.062634195
"Salmon Bay, Commodore Park",acenaphthene,-5.655294118
"Salmon Bay, Commodore Park",acenaphthylene,-5.655294118
"Salmon Bay, Commodore Park",anthracene,5.729705882
"Salmon Bay, Commodore Park",benz[a]anthracene,29.76470588
"Salmon Bay, Commodore Park",benzo[a]pyrene,9.673529412
"Salmon Bay, Commodore Park",benzo[b]fluoranthene,29.76470588
"Salmon Bay, Commodore Park",benzo[e]pyrene,38.69411765
"Salmon Bay, Commodore Park",benzo[k]fluoranthene,39.43823529
"Salmon Bay, Commodore Park",benzo[ghi]perylene,11.90588235
"Salmon Bay, Commodore Park",C1-benzanthracenes/chrysenes,29.02058824
"Salmon Bay, Commodore Park",C1-dibenzothiophenes,-5.655294118
"Salmon Bay, Commodore Park",C1-fluoranthenes/pyrenes,32.74117647
"Salmon Bay, Commodore Park",C1-fluorenes,-5.655294118
"Salmon Bay, Commodore Park",C1-naphthalenes,-5.432058824
"Salmon Bay, Commodore Park",C1-phenanthrenes/anthracenes,37.20588235
"Salmon Bay, Commodore Park",C2-benzanthracenes/chrysenes,26.04411765
"Salmon Bay, Commodore Park",C2-dibenzothiophenes,8.185294118
"Salmon Bay, Commodore Park",C2-fluoranthenes/pyrenes,26.04411765
"Salmon Bay, Commodore Park",C2-fluorenes,9.673529412
"Salmon Bay, Commodore Park",C2-naphthalenes,14.13823529
"Salmon Bay, Commodore Park",C2-phenanthrenes/anthracenes,69.94705882
"Salmon Bay, Commodore Park",C3-benzanthracenes/chrysenes,14.13823529
"Salmon Bay, Commodore Park",C3-dibenzothiophenes,12.65
"Salmon Bay, Commodore Park",C3-fluoranthenes/pyrenes,25.3
"Salmon Bay, Commodore Park",C3-fluorenes,15.62647059
"Salmon Bay, Commodore Park",C3-naphthalenes,25.3
"Salmon Bay, Commodore Park",C3-phenanthrenes/anthracenes,104.1764706
"Salmon Bay, Commodore Park",C4-benzanthracenes/chrysenes,-3.497352941
"Salmon Bay, Commodore Park",C4-dibenzothiophenes,6.771470588
"Salmon Bay, Commodore Park",C4-fluoranthenes/pyrenes,9.673529412
"Salmon Bay, Commodore Park",C4-naphthalenes,19.34705882
"Salmon Bay, Commodore Park",C4-phenanthrenes/anthracenes,74.41176471
"Salmon Bay, Commodore Park",chrysene,45.39117647
"Salmon Bay, Commodore Park","dibenz[a,h]anthracene",-5.506470588
"Salmon Bay, Commodore Park",dibenzothiophene,-5.580882353
"Salmon Bay, Commodore Park","2,6-dimethylnaphthalene",-5.655294118
"Salmon Bay, Commodore Park","1,7-dimethylphenanthrene",9.673529412
"Salmon Bay, Commodore Park",fluoranthene,81.85294118
"Salmon Bay, Commodore Park",fluorene,6.548235294
"Salmon Bay, Commodore Park","indeno[1,2,3-cd]pyrene",8.185294118
"Salmon Bay, Commodore Park",1-methylnaphthalene,-5.432058824
"Salmon Bay, Commodore Park",2-methylnaphthalene,-5.432058824
"Salmon Bay, Commodore Park",1-methylphenanthrene,5.655294118
"Salmon Bay, Commodore Park",3-methylphenanthrene,9.673529412
"Salmon Bay, Commodore Park",9-methylphenanthrene,6.622647059
"Salmon Bay, Commodore Park",naphthalene,29.02058824
"Salmon Bay, Commodore Park",perylene,11.90588235
"Salmon Bay, Commodore Park",phenanthrene,38.69411765
"Salmon Bay, Commodore Park",pyrene,63.99411765
"Salmon Bay, Commodore Park",Retene,40.92647059
"Salmon Bay, Commodore Park","2,3,5-trimethylnaphthalene",-5.580882353
"Seattle Aquarium, Pier 59",acenaphthene,14.90472441
"Seattle Aquarium, Pier 59",acenaphthylene,-4.341811024
"Seattle Aquarium, Pier 59",anthracene,57.67480315
"Seattle Aquarium, Pier 59",benz[a]anthracene,162.007874
"Seattle Aquarium, Pier 59",benzo[a]pyrene,62.85905512
"Seattle Aquarium, Pier 59",benzo[b]fluoranthene,142.5669291
"Seattle Aquarium, Pier 59",benzo[e]pyrene,116.6456693
"Seattle Aquarium, Pier 59",benzo[k]fluoranthene,155.5275591
"Seattle Aquarium, Pier 59",benzo[ghi]perylene,23.32913386
"Seattle Aquarium, Pier 59",C1-benzanthracenes/chrysenes,103.6850394
"Seattle Aquarium, Pier 59",C1-dibenzothiophenes,10.36850394
"Seattle Aquarium, Pier 59",C1-fluoranthenes/pyrenes,174.9685039
"Seattle Aquarium, Pier 59",C1-fluorenes,13.60866142
"Seattle Aquarium, Pier 59",C1-naphthalenes,4.536220472
"Seattle Aquarium, Pier 59",C1-phenanthrenes/anthracenes,162.007874
"Seattle Aquarium, Pier 59",C2-benzanthracenes/chrysenes,60.26692913
"Seattle Aquarium, Pier 59",C2-dibenzothiophenes,17.49685039
"Seattle Aquarium, Pier 59",C2-fluoranthenes/pyrenes,97.20472441
"Seattle Aquarium, Pier 59",C2-fluorenes,22.03307087
"Seattle Aquarium, Pier 59",C2-naphthalenes,15.8119685
"Seattle Aquarium, Pier 59",C2-phenanthrenes/anthracenes,181.4488189
"Seattle Aquarium, Pier 59",C3-benzanthracenes/chrysenes,25.27322835
"Seattle Aquarium, Pier 59",C3-dibenzothiophenes,21.38503937
"Seattle Aquarium, Pier 59",C3-fluoranthenes/pyrenes,71.28346457
"Seattle Aquarium, Pier 59",C3-fluorenes,24.62519685
"Seattle Aquarium, Pier 59",C3-naphthalenes,39.52992126
"Seattle Aquarium, Pier 59",C3-phenanthrenes/anthracenes,155.5275591
"Seattle Aquarium, Pier 59",C4-benzanthracenes/chrysenes,5.637874016
"Seattle Aquarium, Pier 59",C4-dibenzothiophenes,13.60866142
"Seattle Aquarium, Pier 59",C4-fluoranthenes/pyrenes,31.75354331
"Seattle Aquarium, Pier 59",C4-naphthalenes,27.86535433
"Seattle Aquarium, Pier 59",C4-phenanthrenes/anthracenes,90.72440945
"Seattle Aquarium, Pier 59",chrysene,162.007874
"Seattle Aquarium, Pier 59","dibenz[a,h]anthracene",9.072440945
"Seattle Aquarium, Pier 59",dibenzothiophene,9.720472441
"Seattle Aquarium, Pier 59","2,6-dimethylnaphthalene",5.573070866
"Seattle Aquarium, Pier 59","1,7-dimethylphenanthrene",26.56929134
"Seattle Aquarium, Pier 59",fluoranthene,466.5826772
"Seattle Aquarium, Pier 59",fluorene,23.32913386
"Seattle Aquarium, Pier 59","indeno[1,2,3-cd]pyrene",22.68110236
"Seattle Aquarium, Pier 59",1-methylnaphthalene,-4.147401575
"Seattle Aquarium, Pier 59",2-methylnaphthalene,4.536220472
"Seattle Aquarium, Pier 59",1-methylphenanthrene,25.27322835
"Seattle Aquarium, Pier 59",3-methylphenanthrene,39.52992126
"Seattle Aquarium, Pier 59",9-methylphenanthrene,33.0496063
"Seattle Aquarium, Pier 59",naphthalene,29.16141732
"Seattle Aquarium, Pier 59",perylene,32.4015748
"Seattle Aquarium, Pier 59",phenanthrene,187.9291339
"Seattle Aquarium, Pier 59",pyrene,278.6535433
"Seattle Aquarium, Pier 59",Retene,43.41811024
"Seattle Aquarium, Pier 59","2,3,5-trimethylnaphthalene",-4.277007874
"Cherry Point Aquatic Reserve, Conoco Phillips",acenaphthene,-3.68237599
"Cherry Point Aquatic Reserve, Conoco Phillips",acenaphthylene,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",anthracene,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",benz[a]anthracene,9.055022926
"Cherry Point Aquatic Reserve, Conoco Phillips",benzo[a]pyrene,-3.501275531
"Cherry Point Aquatic Reserve, Conoco Phillips",benzo[b]fluoranthene,5.312280117
"Cherry Point Aquatic Reserve, Conoco Phillips",benzo[e]pyrene,4.768978741
"Cherry Point Aquatic Reserve, Conoco Phillips",benzo[k]fluoranthene,5.795214673
"Cherry Point Aquatic Reserve, Conoco Phillips",benzo[ghi]perylene,-3.440908712
"Cherry Point Aquatic Reserve, Conoco Phillips",C1-benzanthracenes/chrysenes,5.855581492
"Cherry Point Aquatic Reserve, Conoco Phillips",C1-dibenzothiophenes,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",C1-fluoranthenes/pyrenes,10.26235932
"Cherry Point Aquatic Reserve, Conoco Phillips",C1-fluorenes,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",C1-naphthalenes,-3.501275531
"Cherry Point Aquatic Reserve, Conoco Phillips",C1-phenanthrenes/anthracenes,19.92105044
"Cherry Point Aquatic Reserve, Conoco Phillips",C2-benzanthracenes/chrysenes,7.847686536
"Cherry Point Aquatic Reserve, Conoco Phillips",C2-dibenzothiophenes,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",C2-fluoranthenes/pyrenes,8.451354731
"Cherry Point Aquatic Reserve, Conoco Phillips",C2-fluorenes,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",C2-naphthalenes,9.055022926
"Cherry Point Aquatic Reserve, Conoco Phillips",C2-phenanthrenes/anthracenes,25.35406419
"Cherry Point Aquatic Reserve, Conoco Phillips",C3-benzanthracenes/chrysenes,6.640350146
"Cherry Point Aquatic Reserve, Conoco Phillips",C3-dibenzothiophenes,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",C3-fluoranthenes/pyrenes,14.48803668
"Cherry Point Aquatic Reserve, Conoco Phillips",C3-fluorenes,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",C3-naphthalenes,14.48803668
"Cherry Point Aquatic Reserve, Conoco Phillips",C3-phenanthrenes/anthracenes,19.92105044
"Cherry Point Aquatic Reserve, Conoco Phillips",C4-benzanthracenes/chrysenes,-2.233572322
"Cherry Point Aquatic Reserve, Conoco Phillips",C4-dibenzothiophenes,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",C4-fluoranthenes/pyrenes,4.286044185
"Cherry Point Aquatic Reserve, Conoco Phillips",C4-naphthalenes,7.244018341
"Cherry Point Aquatic Reserve, Conoco Phillips",C4-phenanthrenes/anthracenes,19.31738224
"Cherry Point Aquatic Reserve, Conoco Phillips",chrysene,13.88436849
"Cherry Point Aquatic Reserve, Conoco Phillips","dibenz[a,h]anthracene",-3.501275531
"Cherry Point Aquatic Reserve, Conoco Phillips",dibenzothiophene,-3.561642351
"Cherry Point Aquatic Reserve, Conoco Phillips","2,6-dimethylnaphthalene",-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips","1,7-dimethylphenanthrene",-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",fluoranthene,35.61642351
"Cherry Point Aquatic Reserve, Conoco Phillips",fluorene,-3.561642351
"Cherry Point Aquatic Reserve, Conoco Phillips","indeno[1,2,3-cd]pyrene",-3.501275531
"Cherry Point Aquatic Reserve, Conoco Phillips",1-methylnaphthalene,-3.501275531
"Cherry Point Aquatic Reserve, Conoco Phillips",2-methylnaphthalene,-3.501275531
"Cherry Point Aquatic Reserve, Conoco Phillips",1-methylphenanthrene,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",3-methylphenanthrene,5.795214673
"Cherry Point Aquatic Reserve, Conoco Phillips",9-methylphenanthrene,-3.62200917
"Cherry Point Aquatic Reserve, Conoco Phillips",naphthalene,21.12838683
"Cherry Point Aquatic Reserve, Conoco Phillips",perylene,-3.501275531
"Cherry Point Aquatic Reserve, Conoco Phillips",phenanthrene,33.20175073
"Cherry Point Aquatic Reserve, Conoco Phillips",pyrene,21.73205502
"Cherry Point Aquatic Reserve, Conoco Phillips",Retene,15.09170488
"Cherry Point Aquatic Reserve, Conoco Phillips","2,3,5-trimethylnaphthalene",-3.62200917
Mukilteo,acenaphthene,-4.401976325
Mukilteo,acenaphthylene,-4.337241379
Mukilteo,anthracene,7.768193515
Mukilteo,benz[a]anthracene,14.88903757
Mukilteo,benzo[a]pyrene,-4.401976325
Mukilteo,benzo[b]fluoranthene,9.062892434
Mukilteo,benzo[e]pyrene,6.473494596
Mukilteo,benzo[k]fluoranthene,12.29963973
Mukilteo,benzo[ghi]perylene,-4.337241379
Mukilteo,C1-benzanthracenes/chrysenes,8.415542975
Mukilteo,C1-dibenzothiophenes,-4.337241379
Mukilteo,C1-fluoranthenes/pyrenes,18.12578487
Mukilteo,C1-fluorenes,4.401976325
Mukilteo,C1-naphthalenes,-4.143036541
Mukilteo,C1-phenanthrenes/anthracenes,30.4254246
Mukilteo,C2-benzanthracenes/chrysenes,4.855120947
Mukilteo,C2-dibenzothiophenes,-4.337241379
Mukilteo,C2-fluoranthenes/pyrenes,7.120844056
Mukilteo,C2-fluorenes,4.725651055
Mukilteo,C2-naphthalenes,11.00494081
Mukilteo,C2-phenanthrenes/anthracenes,33.6621719
Mukilteo,C3-benzanthracenes/chrysenes,-2.783602676
Mukilteo,C3-dibenzothiophenes,-4.337241379
Mukilteo,C3-fluoranthenes/pyrenes,-4.337241379
Mukilteo,C3-fluorenes,4.596181163
Mukilteo,C3-naphthalenes,18.12578487
Mukilteo,C3-phenanthrenes/anthracenes,26.54132784
Mukilteo,C4-benzanthracenes/chrysenes,-2.783602676
Mukilteo,C4-dibenzothiophenes,-4.337241379
Mukilteo,C4-fluoranthenes/pyrenes,-4.337241379
Mukilteo,C4-naphthalenes,10.35759135
Mukilteo,C4-phenanthrenes/anthracenes,21.36253217
Mukilteo,chrysene,22.65723109
Mukilteo,"dibenz[a,h]anthracene",-4.337241379
Mukilteo,dibenzothiophene,-4.272506433
Mukilteo,"2,6-dimethylnaphthalene",-4.337241379
Mukilteo,"1,7-dimethylphenanthrene",6.214554812
Mukilteo,fluoranthene,49.19855893
Mukilteo,fluorene,4.919855893
Mukilteo,"indeno[1,2,3-cd]pyrene",-4.401976325
Mukilteo,1-methylnaphthalene,-4.143036541
Mukilteo,2-methylnaphthalene,-4.143036541
Mukilteo,1-methylphenanthrene,4.984590839
Mukilteo,3-methylphenanthrene,7.768193515
Mukilteo,9-methylphenanthrene,-4.337241379
Mukilteo,naphthalene,23.95193001
Mukilteo,perylene,5.890880082
Mukilteo,phenanthrene,42.72506433
Mukilteo,pyrene,35.60422028
Mukilteo,Retene,34.30952136
Mukilteo,"2,3,5-trimethylnaphthalene",-4.272506433
Everett Harbor,acenaphthene,-5.126211778
