"site_name","latitude","longitude","PCB101","PCB105","PCB011","PCB110","PCB118","PCB128","PCB138","PCB149","PCB151","PCB153","PCB156","PCB158","PCB017","PCB170","PCB171","PCB177","PCB018","PCB180","PCB183","PCB187","PCB191","PCB194","PCB195","PCB198","PCB199","PCB205","PCB206","PCB208","PCB209","PCB028","PCB031","PCB033","PCB044","PCB049","PCB052","PCB066","PCB070","PCB074","PCB082","PCB087","PCB095","PCB099","z_PCB101","z_PCB105","z_PCB011","z_PCB110","z_PCB118","z_PCB128","z_PCB138","z_PCB149","z_PCB151","z_PCB153","z_PCB156","z_PCB158","z_PCB017","z_PCB170","z_PCB171","z_PCB177","z_PCB018","z_PCB180","z_PCB183","z_PCB187","z_PCB191","z_PCB194","z_PCB195","z_PCB198","z_PCB199","z_PCB205","z_PCB206","z_PCB208","z_PCB209","z_PCB028","z_PCB031","z_PCB033","z_PCB044","z_PCB049","z_PCB052","z_PCB066","z_PCB070","z_PCB074","z_PCB082","z_PCB087","z_PCB095","z_PCB099","ai_z_PCB101","ai_z_PCB105","ai_z_PCB011","ai_z_PCB110","ai_z_PCB118","ai_z_PCB128","ai_z_PCB138","ai_z_PCB149","ai_z_PCB151","ai_z_PCB153","ai_z_PCB156","ai_z_PCB158","ai_z_PCB017","ai_z_PCB170","ai_z_PCB171","ai_z_PCB177","ai_z_PCB018","ai_z_PCB180","ai_z_PCB183","ai_z_PCB187","ai_z_PCB191","ai_z_PCB194","ai_z_PCB195","ai_z_PCB198","ai_z_PCB199","ai_z_PCB205","ai_z_PCB206","ai_z_PCB208","ai_z_PCB209","ai_z_PCB028","ai_z_PCB031","ai_z_PCB033","ai_z_PCB044","ai_z_PCB049","ai_z_PCB052","ai_z_PCB066","ai_z_PCB070","ai_z_PCB074","ai_z_PCB082","ai_z_PCB087","ai_z_PCB095","ai_z_PCB099"
"Point Defiance Ferry",47.3061098,-122.514771,0.63,0.37,0,0,0,0.22,0,0.48,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0.25,0.21,0,0.33,0.22,0.31,0,0,0.23,0.38,0.34,0.254705122384794,0.816638747915255,NA,-0.574233955427028,-0.40281236664825,1.43052512285695,-0.377375668899706,0.112433335468708,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,0.322505194528191,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13700680285082,-1.45894094699295,0.510703910728253,1.04772442348299,-0.421261862198189,0.413996722153514,0.647157996884909,0.793287190565932,-0.263493965884121,NA,1.06978908065935,0.569495210140872,0.520390308108786,1.2863895069939,0.872477294781256,NA,0,0,1.90505766966422,0,0.795518883033314,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,1.0194129712098,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.170234636909417,0.484559085886275,0,0.748880898144112,0.46037662380024,0.567715069584398,0,NA,0.592680931113215,1.04938348967411,0.981574533259087
"Port Angeles Yacht Club",48.128267,-123.457133,0.8,0.45,0,0.78,0,0,0,0.5,0,0.94,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.36,0.26,0.3,0,0.49,0.38,0.52,0,0,0.29,0.43,0.39,0.801420662857203,1.28195997179859,NA,2.50766387874555,-0.40281236664825,-0.47453254680727,-0.377375668899706,0.170289254234768,-0.325643257133275,1.80395693988229,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.4152609692754,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.591086988022568,0.514576366073665,0.595821229182962,1.7745630523124,-0.421261862198189,1.33569628910011,1.69944742271403,1.98548883669317,-0.263493965884121,NA,1.51429977899426,0.792768293050258,0.75409853031333,1.83310504746631,1.33779851866459,NA,3.08189783417258,0,0,0,0.853374801799373,0,2.35997335798295,0,0,2.38037970636744,0,NA,0,1.74025550707899,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72809379087339,1.97351731306661,0.255351955364126,1.21139771471569,0,1.67058046509071,1.51266604962936,1.75991671571163,0,NA,1.03719162944813,1.2726565725835,1.21528275546363
"Purdy, Dexters",47.385334,-122.628902,0.42,0.25,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0.24,0.3,0.19,0,0,0.24,0,0.22,0,0,0,0.23,0.26,-0.420649368787006,0.118656912090251,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.118990339595528,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.175225726919677,-0.500898342938004,-0.286546897130171,0.461516054238618,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318277608935229,0.185656813895896,2.36248016856924e-16,-0.648232377118973,-0.421261862198189,-0.104459284253948,-0.799739963630132,0.282343627939974,-0.263493965884121,NA,-0.63416859629114,-0.100324038587284,0.146457152581515,0.611035015822104,0.174495458956251,NA,0,0,0,0,0.564095207969077,0,0,0,0,2.38037970636744,0,NA,0,1.50022026472327,0,0,1.15842383092023,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81872919391559,1.64459776088884,0.340469273818835,1.21139771471569,0,0.23042489173665,0.9865213367148,0.0567715069584399,0,NA,1.11127674583728,0.379564240945956,0.607641377731816
"Purdy, Burley Lagoon",47.387021,-122.6367,0.5,0.25,0,0.43,0.51,0,0.87,0.46,0,0.93,0,0,0,0,0,0,0.38,0.21,0,0.31,0,0,0,0,0,0,0,0,0,0.33,0.38,0.26,0,0,0.26,0.2,0,0,0,0,0.25,0.27,-0.163371467388225,0.118656912090251,NA,1.12476100443734,1.82050264407261,-0.47453254680727,2.13269185359834,0.0545774167026494,-0.325643257133275,1.77885084032928,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.955340264575776,0.800941409747402,-0.286546897130171,0.739537773659472,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.363745838783119,0.624216216799588,0.595821229182962,-0.648232377118973,-0.421261862198189,0.0107531616143768,0.515621818656269,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-0.01101480542353,0.193198797022424,0.868312917220885,0.174495458956251,NA,1.69899495986437,2.22331501072086,0,2.51006752249805,0.737662964267255,0,2.33486725842994,0,0,2.38037970636744,0,NA,0,2.28033480237937,1.30183975268541,0,1.43644555034108,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.50075264163394,2.08315716379254,0.255351955364126,1.21139771471569,0,0.345637337604975,0.3288404455716,1.19220164612724,0,NA,1.11127674583728,0.46887347410971,0.654383022172725
"Raft Island Park",47.32622,-122.66715,0.38,0.22,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.3,0.19,0,0,0.21,0,0.23,0,0,0,0.21,0.24,-0.549288319486397,-0.0558385468660004,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.437197892808854,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.115216916330746,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318277608935229,0.185656813895896,2.36248016856924e-16,-0.648232377118973,-0.421261862198189,-0.277277953056436,-0.799739963630132,0.339115134898414,-0.263493965884121,NA,-0.63416859629114,-0.189633271751038,0.0529738636996966,0.482396065122714,0,NA,0,0,0,0,0.245887654755752,0,0,0,0,2.38037970636744,0,NA,0,1.44021145413434,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81872919391559,1.64459776088884,0.340469273818835,1.21139771471569,0,0.0576062229341623,0.9865213367148,0.11354301391688,0,NA,1.11127674583728,0.290255007782201,0.514158088849998
"Reach Island",47.346817,-122.822363,0.43,0,0,0.39,0,0,0,0.34,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.27,0,0,0,0,0,0,0,0,0,0,0,-0.388489631112159,-1.33547191254518,NA,0.966714961659262,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.292558095893706,-0.325643257133275,1.27672884926907,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.242497225855412,0.0211970378070122,-1.61722905063947,-0.648232377118973,-0.421261862198189,-1.48700863467385,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.643194753496952,1.27963336567918,NA,1.54094891708629,0,0,0,0.3905274516709,0,1.83274526736974,0,0,2.38037970636744,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89450957699541,1.48013798479996,1.9576983244583,1.21139771471569,0,1.15212445868325,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Rich Passage",47.578117,-122.524833,0.62,0.32,0,0.54,0.62,0.16,0.92,0.49,0,0.9,0,0,0.19,0,0,0,0.5,0.16,0,0.28,0,0,0,0,0,0,0,0,0,0.46,0.5,0.35,0.23,0.18,0.36,0.23,0,0,0,0.19,0.32,0.33,0.222545384709946,0.52581298298817,NA,1.55938762207707,2.30004117579672,0.910963940221255,2.2769486077649,0.141361294851738,-0.325643257133275,1.70353254167024,-0.115470053837925,-0.162716982384552,3.1640739481561,-0.115470053837925,NA,-0.286085169148766,1.67544599164294,0.490979563869925,-0.286546897130171,0.600526913949045,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34889081882073,1.28205532115513,1.36187709527534,1.20924411877842,1.5882911906907,0.586815390956001,0.712926085999229,-0.966629525145701,-0.263493965884121,NA,0.773448615102745,0.30156751064961,0.473648663667877,1.25422976931906,0.581651529854171,NA,2.13362157750409,2.70285354244497,1.38549648702853,2.6543242766646,0.824446842416343,0,2.25954895977091,0,0,1.0986367875542,0,NA,0,3.00044052944653,0.991877906807928,0,1.29743469063065,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.48589762167156,2.74099626814807,1.0214078214565,0.646078781181701,2.00955305288889,0.921699566946599,0.52614471291456,1.19220164612724,0,NA,0.296340465556607,0.781455790182849,0.934832888818178
"Rocky Point",47.60253,-122.66991,0.83,0.39,0,0.66,0,0.26,0,0.72,0,1.4,0,0,0,0,0,0,0.25,0.21,0,0.47,0,0,0,0,0,0,0,0,0,0.29,0.25,0.2,0,0,0.33,0.23,0.29,0,0,0.21,0.42,0.5,0.897899875881745,0.93296905388609,NA,2.03352575041131,-0.40281236664825,1.77689924461408,-0.377375668899706,0.806704360661419,-0.325643257133275,2.95883751932075,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.175225726919677,0.800941409747402,-0.286546897130171,1.48092902544842,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0606243064638532,-0.0884428129189109,0.0851173184547091,-0.648232377118973,-0.421261862198189,0.413996722153514,0.712926085999229,0.679744176649052,-0.263493965884121,NA,0.921618847881049,0.748113676468381,1.26825661916333,1.92958426049086,0.98880760075209,NA,2.60775970583834,0,2.25143179142135,0,1.48978990822602,0,3.51485393742141,0,0,2.38037970636744,0,NA,0,1.50022026472327,1.30183975268541,0,2.17783680213002,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19763110931468,1.37049813407404,0.255351955364126,1.21139771471569,0,0.748880898144112,0.52614471291456,0.454172055667518,0,NA,0.444510698334911,1.22800195600162,1.72944084431363
"South of Skunk Island",48.02655,-122.75089,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.31,0,0,0,0,0,0,0,0,0,0,0,-0.677927270185787,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-1.27610871491671,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.4152609692754,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0606243064638532,0.240476739258858,-1.61722905063947,-0.648232377118973,-0.421261862198189,-1.48700863467385,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.353757114423324,1.27963336567918,NA,0,0,0,0,0.593023167352107,0,0,0,0,2.38037970636744,0,NA,0,1.74025550707899,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19763110931468,1.69941768625181,1.9576983244583,1.21139771471569,0,1.15212445868325,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Salmon Bay, Commodore Park",47.666244,-122.401894,0.92,0.51,0,0,0,0.24,0,0.74,0.21,0,0,0,0,0,0,0,0.38,0.29,0,0.36,0,0,0,0,0,0,0,0,0,0.45,0.47,0.29,0.28,0.23,0.45,0.36,0.47,0,0,0.35,0.52,0.46,1.18733751495537,1.63095088971109,NA,-0.574233955427028,-0.40281236664825,1.60371218373552,-0.377375668899706,0.864560279427478,1.58811842191489,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.955340264575776,1.29688036315137,-0.286546897130171,0.971222539843517,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27311043574092,1.11759554506624,0.851173184547088,1.61304335701698,2.14650037204872,1.10527139736346,1.56791124448539,1.70163130190097,-0.263493965884121,NA,1.95881047732917,1.19465984228715,1.08129004139969,2.21902189956448,1.68678943657709,NA,0,0,2.07824473054279,0,1.54764582699208,1.91376167904816,0,0,0,2.38037970636744,0,NA,0,2.28033480237937,1.79777870608937,0,1.66813031652512,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41011723859174,2.57653649205919,0.510703910728252,1.04987801942026,2.56776223424691,1.44015557335406,1.38112987140072,1.47605918091943,0,NA,1.48170232778304,1.67454812182039,1.54247426654999
"Salmon Beach",47.294692,-122.530504,0.45,0.28,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.36,0.27,0,0,0.27,0,0.28,0,0,0,0.27,0,-0.324170155762463,0.293152371046502,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.0900623802124987,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.535278590453261,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.439526221862936,0.514576366073665,0.68093854763767,-0.648232377118973,-0.421261862198189,0.0683593845485393,-0.799739963630132,0.622972669690613,-0.263493965884121,NA,-0.63416859629114,0.0782944277402243,-1.06882560288212,0.707514228846647,0.348990917912502,NA,0,0,0,0,0.593023167352107,0,0,0,0,2.38037970636744,0,NA,0,1.86027312825685,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.57653302471376,1.97351731306661,0.340469273818835,1.21139771471569,0,0.403243560539137,0.9865213367148,0.397400548709079,0,NA,1.11127674583728,0.558182707273464,0.607641377731816
"Seattle Aquarium, Pier 59",47.607334,-122.344055,1.1,0.55,0,0,0,0.29,0,1.3,0.34,0,0,0.18,0.18,0,0,0.24,0.4,0.52,0.27,0.58,0,0,0,0,0,0,0,0,0,0.45,0.48,0.3,0.3,0.25,0.5,0.36,0.46,0.19,0,0.35,0.63,0.5,1.76621279310263,1.86361150165276,NA,-0.574233955427028,-0.40281236664825,2.03667983593193,-0.377375668899706,2.48452600487714,2.77282803275423,-0.556016418100663,-0.115470053837925,5.06747173711889,2.98096781689707,-0.115470053837925,NA,3.12420161540606,1.07535788575364,2.72270485418776,3.01037052723686,1.99063551105332,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27311043574092,1.1724154704292,0.936290503001797,1.7745630523124,2.36978404459193,1.39330251203428,1.56791124448539,1.64485979494253,2.91853062212327,NA,1.95881047732917,1.6858606246878,1.26825661916333,2.79789717771174,1.91945004851876,NA,0,0,2.5112123827392,0,3.16761155244174,3.0984712898875,0,0,5.23018871950344,0.915530656295167,0,NA,3.41028678455483,2.40035242355723,3.22360319712577,3.29691742436703,2.68754328773492,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.41011723859174,2.63135641742215,0.595821229182961,1.21139771471569,2.79104590679012,1.72818668802487,1.38112987140072,1.41928767396099,3.18202458800739,NA,1.48170232778304,2.16574890422104,1.72944084431363
"Shilshole Bay",47.6707,-122.40605,0.89,0.41,0,0.9,0.87,0.25,1.2,0.68,0,1.1,0,0,0,0,0,0,0.32,0.26,0,0.33,0,0,0,0,0,0,0,0,0,0.39,0.49,0.31,0.29,0.22,0.44,0.35,0,0,0,0.28,0.46,0.47,1.09085830193083,1.04929935985692,NA,2.98180200707979,3.38990147516969,1.6903057141748,3.0847864310976,0.690992523129301,-0.325643257133275,2.20565453273045,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.595287401042192,1.11090325562488,-0.286546897130171,0.83221168013309,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818428137262018,1.22723539579216,1.02140782145651,1.69380320466469,2.03485853577712,1.0476651744293,1.50214315537107,-0.966629525145701,-0.263493965884121,NA,1.44021466260511,0.926732142795889,1.1280316858406,2.12254268653994,1.10513790672292,NA,3.55603596250682,3.79271384181794,2.16483826098207,3.46216209999731,1.37407807069391,0,2.76167095083111,0,0,2.38037970636744,0,NA,0,1.92028193884578,1.61180159856288,0,1.5291194568147,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95543494011284,2.68617634278511,0.68093854763767,1.13063786706798,2.45612039797531,1.3825493504199,1.3153617822864,1.19220164612724,0,NA,0.963106513058974,1.40662042232913,1.5892159109909
"Silverdale, Dyes Inlet",47.6428,-122.6967,0.82,0.37,0,0,0,0.26,0,0.69,0.19,0,0,0,0,0,0,0,0,0.2,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0.34,0.24,0.31,0,0,0.23,0.39,0.46,0.865740138206898,0.816638747915255,NA,-0.574233955427028,-0.40281236664825,1.77689924461408,-0.377375668899706,0.71992048251233,1.40585540486268,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,0.738949040571907,-0.286546897130171,1.29558121250118,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13700680285082,-1.45894094699295,0.425586592273544,-0.648232377118973,-0.421261862198189,0.471602945087676,0.778694175113549,0.793287190565932,-0.263493965884121,NA,1.06978908065935,0.61414982672275,1.08129004139969,1.89742452281601,0.872477294781256,NA,0,0,2.25143179142135,0,1.40300603007694,1.73149866199596,0,0,0,2.38037970636744,0,NA,0,0,1.23984738350991,0,1.99248898918279,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0851173184547086,1.21139771471569,0,0.806487121078274,0.59191280202888,0.567715069584398,0,NA,0.592680931113215,1.09403810625599,1.54247426654999
"Skiff Point",47.6614139,-122.498892,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.163371467388225,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-1.27610871491671,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13700680285082,-1.45894094699295,-1.61722905063947,-0.648232377118973,-0.421261862198189,-1.48700863467385,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-1.06882560288212,0.868312917220885,1.27963336567918,NA,0,0,0,0,0.593023167352107,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1.9576983244583,1.21139771471569,0,1.15212445868325,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.607641377731816
"Smith Cove, Terminal 91",47.6325,-122.3786,1.6,0.66,0,0,0,0.41,0,1.5,0.43,0,0.21,0.24,0.21,0.17,0,0.27,0,0.59,0.31,0.67,0,0,0,0,0,0,0,0,0,0,0,0.29,0.36,0.3,0.71,0.49,0.62,0.27,0,0.48,0.93,0.71,3.37419967684501,2.50342818449235,NA,-0.574233955427028,-0.40281236664825,3.07580220120333,-0.377375668899706,3.06308519253773,3.59301160948915,-0.556016418100663,8.54478398400646,6.81086797695337,3.53028621067417,8.54478398400646,NA,3.55048746347542,-1.32499453780359,3.15665143841623,3.49880273825419,2.4076680901846,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13700680285082,-1.45894094699295,0.851173184547088,2.25912213819868,2.92799322594996,2.60303319365169,2.42289640297155,2.55320390627756,4.2583304486527,NA,2.92191699038815,3.02549912214411,2.24983115242242,4.40588406145412,2.55926673135835,NA,0,0,3.5503347480106,0,3.74617074010233,3.91865486662243,0,8.66025403784438,6.97358495933792,1.46484905007227,8.66025403784438,NA,3.83657263262418,0,3.65754978135424,3.78534963538436,3.1045758668662,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.510703910728252,1.69595680060196,3.34925508814815,2.93791736964228,2.23611502988688,2.32763178529603,4.52182441453682,NA,2.44480884084201,3.50538740167735,2.71101537757272
"Squaxin Island",47.176735,-122.905337,0.37,0.22,0,0.35,0,0,0,0.32,0,0.66,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.23,0,0,0,0,0,0,0,0,0,0,0.2,-0.581448057161244,-0.0558385468660004,NA,0.808668918881181,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.350414014659765,-0.325643257133275,1.100986152398,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-0.00480070484711493,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318277608935229,-0.198082663644834,-1.61722905063947,-0.648232377118973,-0.421261862198189,-1.48700863467385,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,-1.12738021997046,-0.133992714063939,0.450236327447866,0,NA,1.38290287430821,0,0,0,0.33267153290484,0,1.65700257049867,0,0,2.38037970636744,0,NA,0,1.32019383295648,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81872919391559,1.26085828334811,1.9576983244583,1.21139771471569,0,1.15212445868325,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.647491940437218,0.327191511086362
"Suquamish Stormwater Outfall",47.729875,-122.550882,0.48,0.31,0,0,0,0.18,0,0.42,0,0,0,0,0,0,0,0,0,0.14,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0.26,0.18,0.14,0.28,0.18,0.25,0,0,0.18,0.25,0.25,-0.227690942737921,0.467647830002753,NA,-0.574233955427028,-0.40281236664825,1.08415100109982,-0.377375668899706,-0.0611344208294691,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,0.366994825518934,-0.286546897130171,0.276168241291382,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.13700680285082,-1.45894094699295,0.595821229182962,0.805444880539853,1.14172384560428,0.125965607482702,0.384085640427629,0.452658148815293,-0.263493965884121,NA,0.699363498713593,-0.01101480542353,0.0997155081406056,0.80399344187119,0.523486376868753,NA,0,0,1.55868354790709,0,0.621951126735136,0,0,0,0,2.38037970636744,0,NA,0,0,0.867893168456937,0,0.973076017972989,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.255351955364126,0.242279542943138,1.56298570780247,0.4608497834733,0.19730426734296,0.227086027833759,0,NA,0.222255349167455,0.46887347410971,0.560899733290907
"Thea Foss Waterway",47.25934,-122.43479,0.65,0.38,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0.34,0.26,0,0.31,0,0,0,0,0,0,0,0,0,0.4,0.43,0.25,0.24,0,0.36,0.27,0.4,0,0,0.27,0.4,0.3,0.319024597734489,0.874803900900673,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,0.546352726214153,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,0.715305022220054,1.11090325562488,-0.286546897130171,0.739537773659472,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894208520341834,0.898315843614396,0.510703910728253,1.29000396642613,-0.421261862198189,0.586815390956001,0.975998442456509,1.30423075319189,-0.263493965884121,NA,1.36612954621596,0.658804443304627,0.33342373034515,1.3507089823436,0.930642447766673,NA,0,0,0,0,1.22943827377876,0,0,0,0,2.38037970636744,0,NA,0,2.04029956002364,1.61180159856288,0,1.43644555034108,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03121532319266,2.35725679060734,0.170234636909417,0.726838628829413,0,0.921699566946599,0.78921706937184,1.07865863221036,0,NA,0.889021396669822,1.13869272283787,0.794607955495451
"Three Tree Point",47.4485721,-122.3723967,0.5,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0.27,0,0,0.29,0,0,0,0,0,0.27,0.25,-0.163371467388225,-1.33547191254518,NA,-0.574233955427028,-0.40281236664825,-0.47453254680727,-0.377375668899706,-0.118990339595528,-0.325643257133275,-0.556016418100663,-0.115470053837925,-0.162716982384552,-0.314942545765538,-0.115470053837925,NA,-0.286085169148766,-1.32499453780359,-0.500898342938004,-0.286546897130171,-0.696907776681608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.818428137262018,-1.45894094699295,0.68093854763767,-0.648232377118973,-0.421261862198189,0.183571830416864,-0.799739963630132,-0.966629525145701,-0.263493965884121,NA,-0.63416859629114,0.0782944277402243,0.0997155081406056,0.868312917220885,1.27963336567918,NA,0,0,0,0,0.564095207969077,0,0,0,0,2.38037970636744,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.95543494011284,0,0.340469273818835,1.21139771471569,0,0.518456006407462,0.9865213367148,1.19220164612724,0,NA,1.11127674583728,0.558182707273464,0.560899733290907
