"analyte","Metric","Analyte","Spearman_r","Spearman_p","Kendall_tau","Kendall_p","Spearman_sig","Kendall_sig","class.x","class.y"
"hexachlorobenzene","ibr1overall","hexachlorobenzene",0.340244353942984,0.00316271023860159,0.231395779340985,0.00353744397187821,"**","**","pesticide","pesticide"
"hexachlorobenzene","ibr1morph","hexachlorobenzene",0.255801554979637,0.0280899207747317,0.165494261384672,0.036975809745076,"*","*","pesticide","pesticide"
"indeno_123cd_pyrene","ci2","indeno_123cd_pyrene",0.00568699322837867,0.961645417773683,0.00370576405094083,0.962776318475939,"","","hmw","hmw"
"indeno_123cd_pyrene","sod","indeno_123cd_pyrene",0.0108256201406886,0.926978248835346,0.0181414291003332,0.819125358087465,"","","hmw","hmw"
"indeno_123cd_pyrene","ci1","indeno_123cd_pyrene",0.0417774289343473,0.723774341647671,0.0222181081386505,0.779471967109931,"","","hmw","hmw"
"indeno_123cd_pyrene","p450","indeno_123cd_pyrene",-0.0449759348389485,0.70298901930967,-0.0292484265087005,0.712372105418855,"","","hmw","hmw"
"indeno_123cd_pyrene","ibr1overall","indeno_123cd_pyrene",0.13374305812662,0.255336953730014,0.0847834135505368,0.285212724387138,"","","hmw","hmw"
"indeno_123cd_pyrene","ibr1morph","indeno_123cd_pyrene",0.254972232506479,0.0286170248254746,0.174379859311366,0.0279467738686982,"*","*","hmw","hmw"
"indeno_123cd_pyrene","ibr1bio","indeno_123cd_pyrene",-0.0785338763420955,0.505159653425518,-0.0455386893743058,0.565962017942515,"","","hmw","hmw"
"indeno_123cd_pyrene","shell","indeno_123cd_pyrene",0.132509867959381,0.260394976836143,0.087908163051342,0.268663783278427,"","","hmw","hmw"
"indeno_123cd_pyrene","ci3","indeno_123cd_pyrene",0.128717350705,0.274406195679382,0.0837689905415235,0.293514595907414,"","","hmw","hmw"
"mirex","ci2","mirex",-0.040830834194375,0.729790331962935,-0.0318695708380911,0.688154239320695,"","","pesticide","pesticide"
"mirex","ci1","mirex",0.0910780531535754,0.440262243331343,0.0718385496483033,0.365276462111609,"","","pesticide","pesticide"
"mirex","p450","mirex",0.192180673824509,0.100889229589149,0.127730470196224,0.107392623158306,"","","pesticide","pesticide"
"mirex","ibr1overall","mirex",0.325020362828582,0.00490230635854697,0.221029248426509,0.00533560433670976,"**","**","pesticide","pesticide"
"mirex","ibr1morph","mirex",0.237971121806738,0.0414139876326316,0.153646797482414,0.0527825759083036,"*","","pesticide","pesticide"
"mirex","shell","mirex",0.303690046105635,0.00852838670270645,0.213279298542285,0.0072815672642345,"**","**","pesticide","pesticide"
"mirex","ci3","mirex",-0.0405306331601886,0.731701655958359,-0.0249445438501425,0.754433747425094,"","","pesticide","pesticide"
"mirex","ibr1bio","mirex",0.175564605701592,0.134412038207873,0.121806738245094,0.124696358011379,"","","pesticide","pesticide"
"mirex","sod","mirex",-0.0919807478711588,0.434887535492894,-0.0647908182154757,0.414111994684544,"","","pesticide","pesticide"
"naphthalene","ci1","naphthalene",0.224155676834556,0.0548654323639293,0.14071468487812,0.076165918482952,"","","lmw","lmw"
"naphthalene","ibr1morph","naphthalene",-0.180659015179563,0.12333882843087,-0.117363939281747,0.139045364361837,"","","lmw","lmw"
"naphthalene","ibr1overall","naphthalene",-0.218393187708256,0.0617245297986551,-0.141799333580155,0.0738793310783324,"","","lmw","lmw"
"naphthalene","ci3","naphthalene",0.085683180628118,0.467923031090884,0.05547368706972,0.486662742624376,"","","lmw","lmw"
"naphthalene","p450","naphthalene",-0.25639392817475,0.0277184773804338,-0.180303591262495,0.0230442342159416,"*","*","lmw","lmw"
"naphthalene","shell","naphthalene",-0.042491428543139,0.719247591167746,-0.0337537672475617,0.671039107483715,"","","lmw","lmw"
"naphthalene","ibr1bio","naphthalene",-0.194875971862273,0.0961312026835394,-0.131432802665679,0.0975818961356235,"","","lmw","lmw"
"naphthalene","ci2","naphthalene",0.248583805568583,0.0327088435665825,0.163794771051585,0.0391307127383167,"*","*","lmw","lmw"
"naphthalene","sod","naphthalene",0.218837467604591,0.0611869798340968,0.130692336171788,0.0994845114099334,"","","lmw","lmw"
"nonachlor3","ibr1overall","nonachlor3",0.341991854868567,0.00300354930380466,0.232136245834876,0.00343302858023242,"**","**","chlordane","chlordane"
"nonachlor3","ci3","nonachlor3",-0.0570776789350171,0.629070375315241,-0.0331352895919804,0.677769717007616,"","","chlordane","chlordane"
"nonachlor3","ci1","nonachlor3",0.0849469451851884,0.47176958911567,0.0636919099974648,0.422155461464087,"","","chlordane","chlordane"
"nonachlor3","ibr1morph","nonachlor3",0.244546464272492,0.0359902795579066,0.15734912995187,0.0473269121422493,"*","*","chlordane","chlordane"
"nonachlor3","ci2","nonachlor3",-0.0495242326971309,0.675195727354823,-0.0385399461297846,0.627416046116331,"","","chlordane","chlordane"
"nonachlor3","ibr1bio","nonachlor3",0.190936690114772,0.103146605556461,0.135875601629026,0.0867691869548944,"","","chlordane","chlordane"
"nonachlor3","sod","nonachlor3",-0.100540540540541,0.393215677801068,-0.0714550166604961,0.367758444598329,"","","chlordane","chlordane"
"nonachlor3","p450","nonachlor3",0.212143650499815,0.0697017164061866,0.143280266567938,0.070914139424982,"","","chlordane","chlordane"
"nonachlor3","shell","nonachlor3",0.308770060044393,0.00743591195298004,0.218472185811141,0.00597724779331181,"**","**","chlordane","chlordane"
"opddd","ci1","opddd",0.076653659044375,0.51625453817167,0.0562858739512479,0.478106303060619,"","","ddt","ddt"
"opddd","p450","opddd",0.1380970011107,0.240082131280426,0.0899666790077749,0.256787465628853,"","","ddt","ddt"
"opddd","sod","opddd",0.113483894853758,0.334926076150968,0.066271751203258,0.403523053552062,"","","ddt","ddt"
"opddd","ibr1bio","opddd",0.133150684931507,0.257462567409035,0.0958904109589041,0.226784016210298,"","","ddt","ddt"
"opddd","ibr1overall","opddd",0.23965938541281,0.0399602770370225,0.156608663457978,0.0483784010393603,"*","*","ddt","ddt"
"opddd","ibr1morph","opddd",0.169137356534617,0.149442028476717,0.121806738245094,0.124696358011379,"","","ddt","ddt"
"opddd","shell","opddd",0.327105503939968,0.0044457786289372,0.231825324502484,0.00353360331860256,"**","**","ddt","ddt"
"opddd","ci2","opddd",-0.0523677293113203,0.657679560331199,-0.040022251750161,0.614236818861365,"","","ddt","ddt"
"opddd","ci3","opddd",-0.0072143341918903,0.951355807396165,-0.00707382586795087,0.929317109745125,"","","ddt","ddt"
"opdde","shell","opdde",0.313168789314979,0.00659124992884116,0.220697708926365,0.00548580167078621,"**","**","ddt","ddt"
"opdde","p450","opdde",0.196208811551277,0.0938445516519033,0.130692336171788,0.0994845114099334,"","","ddt","ddt"
"opdde","sod","opdde",-0.0963643095149944,0.413241460894323,-0.0677526841910403,0.393097944099347,"","","ddt","ddt"
"opdde","ibr1bio","opdde",0.178793039614957,0.127310377789491,0.124768604220659,0.115790597373245,"","","ddt","ddt"
"opdde","ci1","opdde",0.0792897392819907,0.501887798662166,0.0629513063928431,0.42757172889781,"","","ddt","ddt"
"opdde","ci3","opdde",-0.0556111099719839,0.637922870593089,-0.0338799028412384,0.67094913324665,"","","ddt","ddt"
"opdde","ci2","opdde",-0.0461327705895822,0.696314151284556,-0.0377987933195965,0.634050863687289,"","","ddt","ddt"
"opdde","ibr1overall","opdde",0.332454646427249,0.0039679791235157,0.225472047389856,0.00448255415464029,"**","**","ddt","ddt"
"opdde","ibr1morph","opdde",0.244931506849315,0.0356920740932847,0.156608663457978,0.0483784010393603,"*","*","ddt","ddt"
"opddt","ci1","opddt",0.0343282808471525,0.771539943848756,0.0333271622079757,0.674477544254245,"","","ddt","ddt"
"opddt","shell","opddt",0.308977407552097,0.00739405882996002,0.216988503734325,0.00632656197515402,"**","**","ddt","ddt"
"opddt","sod","opddt",-0.0286264346538319,0.808328076519864,-0.0248056275453536,0.754530385579736,"","","ddt","ddt"
"opddt","ibr1bio","opddt",0.227308404294706,0.0516469466385065,0.160310995927434,0.0433111661900655,"","*","ddt","ddt"
"opddt","p450","opddt",0.232965568308034,0.0459852451426185,0.152906330988523,0.0539345281456012,"*","","ddt","ddt"
"opddt","ibr1morph","opddt",0.198992965568308,0.0892065645310166,0.126990003702332,0.109445486469674,"","","ddt","ddt"
"opddt","ci2","opddt",-0.102602836161999,0.384357528597248,-0.0733741282086284,0.355452958464972,"","","ddt","ddt"
"opddt","ci3","opddt",-0.0791502825200613,0.502642618173899,-0.0502613943249141,0.528520790015695,"","","ddt","ddt"
"opddt","ibr1overall","opddt",0.33203998519067,0.00401557076766034,0.226952980377638,0.00422694493360809,"**","**","ddt","ddt"
"oxychlordane","p450","oxychlordane",0.196416142169567,0.0934927404453739,0.13217326915957,0.0957084739025924,"","","chlordane","chlordane"
"oxychlordane","ci1","oxychlordane",0.088471591795034,0.453509998658689,0.0688761352298165,0.385382083269654,"","","chlordane","chlordane"
"oxychlordane","ibr1morph","oxychlordane",0.270196223620881,0.0201710948926373,0.177341725286931,0.0253932899494207,"*","*","chlordane","chlordane"
"oxychlordane","sod","oxychlordane",-0.0914476119955572,0.437563391416216,-0.0677526841910403,0.393097944099347,"","","chlordane","chlordane"
"oxychlordane","ibr1overall","oxychlordane",0.348656053313588,0.00246042347810601,0.235838578304332,0.00295182312661553,"**","**","chlordane","chlordane"
"oxychlordane","ci3","oxychlordane",-0.0380567238993145,0.74751369590396,-0.0219660908531106,0.782970969298148,"","","chlordane","chlordane"
"oxychlordane","shell","oxychlordane",0.32685372482347,0.00447823912820577,0.231083483464076,0.00364080703477867,"**","**","chlordane","chlordane"
"oxychlordane","ibr1bio","oxychlordane",0.184924102184376,0.114618943963362,0.13217326915957,0.0957084739025924,"","","chlordane","chlordane"
"oxychlordane","ci2","oxychlordane",-0.0401643896754244,0.734035667907895,-0.0303872652177148,0.701947256231928,"","","chlordane","chlordane"
"pcb011","ibr1bio","pcb011",0.185072195483154,0.114324977606545,0.132913735653462,0.0938639574718562,"","","pcb","pcb"
"pcb011","ci3","pcb011",-0.064069805708266,0.587595423578137,-0.0346245160904964,0.664155552261779,"","","pcb","pcb"
"pcb011","shell","pcb011",0.307496353925637,0.00769760220630518,0.218472185811141,0.00597724779331181,"**","**","pcb","pcb"
"pcb011","sod","pcb011",-0.0967789707515735,0.411226906503859,-0.0670122176971492,0.398289951737049,"","","pcb","pcb"
"pcb011","ibr1overall","pcb011",0.343532025175861,0.00286926742366538,0.233617178822658,0.00323256960417312,"**","**","pcb","pcb"
"pcb011","ci1","pcb011",0.104910069681289,0.373699826404816,0.0799851892991418,0.313441987774199,"","","pcb","pcb"
"pcb011","ibr1morph","pcb011",0.253698630136986,0.0294428097164847,0.163272861902999,0.0395871920543581,"*","*","pcb","pcb"
"pcb011","p450","pcb011",0.206634579785265,0.0774060328129813,0.141799333580155,0.0738793310783324,"","","pcb","pcb"
"pcb011","ci2","pcb011",-0.0442519160583216,0.708127517680602,-0.0340930292686556,0.667659000414384,"","","pcb","pcb"
"pcb017","ibr1overall","pcb017",0.315542391706775,0.00637432824875826,0.217326915957053,0.00615562822469274,"**","**","pcb","pcb"
"pcb017","sod","pcb017",-0.00851536467974824,0.942552714232528,-0.0136986301369863,0.862911425435152,"","","pcb","pcb"
"pcb017","ci2","pcb017",-0.00704950202267773,0.952465920320758,-0.00741152810188166,0.925633610186998,"","","pcb","pcb"
"pcb017","ibr1bio","pcb017",0.157971121806738,0.178501339378842,0.118104405775639,0.136569327278234,"","","pcb","pcb"
"pcb017","ibr1morph","pcb017",0.254054054054054,0.0292103546204977,0.166234727878563,0.0361385999941051,"*","*","pcb","pcb"
"pcb017","ci1","pcb017",0.167391095088596,0.154007609891025,0.112571747902496,0.155985552767007,"","","pcb","pcb"
"pcb017","p450","pcb017",0.143369122547205,0.222471680560478,0.0929285449833395,0.241457810452677,"","","pcb","pcb"
"pcb017","ci3","pcb017",-0.0125917537230118,0.915202739783088,-0.00186153312314497,0.981376534495634,"","","pcb","pcb"
"pcb017","shell","pcb017",0.30331978269902,0.0086132433438812,0.210311934388654,0.00813663535352092,"**","**","pcb","pcb"
"pcb018","ibr1overall","pcb018",-0.00925583117363939,0.937558260194522,-0.00185116623472788,0.98138410566974,"","","pcb","pcb"
"pcb018","ibr1bio","pcb018",-0.0417475009255831,0.723420063506926,-0.0240651610514624,0.761632404226762,"","","pcb","pcb"
"pcb018","sod","pcb018",0.0966901147723065,0.411658112992762,0.066271751203258,0.403523053552062,"","","pcb","pcb"
"pcb018","ibr1morph","pcb018",-0.00596815994076268,0.959749424581243,-0.00111069974083673,0.988829814735218,"","","pcb","pcb"
"pcb018","ci1","pcb018",0.157572436675454,0.179983536605435,0.105906315460901,0.181974202346425,"","","pcb","pcb"
"pcb018","ci2","pcb018",0.139272094582482,0.236632800543762,0.100055629375402,0.207637846249872,"","","pcb","pcb"
"pcb018","ci3","pcb018",0.200771809656446,0.0863061290609085,0.144827276980678,0.0693552159034297,"","","pcb","pcb"
"pcb018","p450","pcb018",-0.0779118844872269,0.508546616294672,-0.0507219548315439,0.52259991691067,"","","pcb","pcb"
"pcb018","shell","pcb018",0.0958537907044949,0.41656184097679,0.073813183321591,0.352998767439976,"","","pcb","pcb"
"pcb028","ibr1overall","pcb028",-0.101399481673454,0.389169850647734,-0.0692336171788226,0.382837707277213,"","","pcb","pcb"
"pcb028","sod","pcb028",0.198519067012218,0.0899829171338553,0.124768604220659,0.115790597373245,"","","pcb","pcb"
"pcb028","ci3","pcb028",0.223436966357867,0.0556682622809184,0.149294956476226,0.0611896680807789,"","","pcb","pcb"
"pcb028","shell","pcb028",0.0407585958001808,0.730250110730694,0.0322700851707458,0.684703503078141,"","","pcb","pcb"
"pcb028","ci1","pcb028",0.244207657967879,0.0360068660922619,0.16293279301677,0.0400351302580772,"*","*","pcb","pcb"
"pcb028","ci2","pcb028",0.226102410462649,0.0527382198658235,0.151936326088574,0.0556884215111115,"","","pcb","pcb"
"pcb028","ibr1morph","pcb028",-0.112299148463532,0.340021453154168,-0.0788596815994076,0.320215662252425,"","","pcb","pcb"
"pcb028","p450","pcb028",-0.148285820066642,0.20688727037562,-0.0988522769344687,0.212757584345993,"","","pcb","pcb"
"pcb028","ibr1bio","pcb028",-0.0928693076638282,0.430448504122292,-0.0618289522399111,0.435776550337215,"","","pcb","pcb"
"pcb031","ci1","pcb031",0.290472347081988,0.0120532205766003,0.188853919178529,0.0173097557539153,"*","*","pcb","pcb"
"pcb031","ibr1overall","pcb031",-0.0854054054054054,0.468534006525482,-0.0566456867826731,0.475220605785822,"","","pcb","pcb"
"pcb031","ibr1bio","pcb031",-0.0666271751203258,0.571967091460468,-0.0551647537948908,0.48683994263848,"","","pcb","pcb"
"pcb031","ibr1morph","pcb031",-0.0919511292114032,0.435035949777005,-0.0618289522399111,0.435776550337215,"","","pcb","pcb"
"pcb031","ci3","pcb031",0.206015904736383,0.0782404733771492,0.139614984235872,0.0799910627726096,"","","pcb","pcb"
"pcb031","sod","pcb031",0.179089226212514,0.126673517944451,0.121066271751203,0.127004206096957,"","","pcb","pcb"
"pcb031","shell","pcb031",0.0846570252884569,0.473288982678487,0.0552671573613922,0.486789332564989,"","","pcb","pcb"
"pcb031","p450","pcb031",-0.122132543502407,0.29920687004356,-0.0981118104405775,0.216204020010138,"","","pcb","pcb"
"pcb031","ci2","pcb031",0.192765374636919,0.0998725308145187,0.13340750583387,0.0929346527105413,"","","pcb","pcb"
"pcb033","sod","pcb033",0.118341355053684,0.314544492201976,0.0744168826360607,0.348237232885279,"","","pcb","pcb"
"pcb033","ci2","pcb033",0.168417934877923,0.151461248632664,0.110431768718037,0.16429727719992,"","","pcb","pcb"
"pcb033","ci3","pcb033",0.242991219198309,0.0369714228619304,0.161953381713612,0.0422696045176549,"*","*","pcb","pcb"
"pcb033","p450","pcb033",-0.0939651980747871,0.425009514131163,-0.0677526841910403,0.393097944099347,"","","pcb","pcb"
"pcb033","ibr1bio","pcb033",-0.0561717882265827,0.633835379877609,-0.0440577563865235,0.578661028472803,"","","pcb","pcb"
"pcb033","ibr1overall","pcb033",0.0188226582747131,0.873315670907373,0.0151795631247686,0.848262215459878,"","","pcb","pcb"
"pcb033","ci1","pcb033",0.23375219365464,0.0450228433760677,0.148120720924337,0.0619414276550825,"*","","pcb","pcb"
"pcb033","ibr1morph","pcb033",0.0375416512402814,0.75032844774899,0.0188818955942244,0.811878345746726,"","","pcb","pcb"
"pcb033","shell","pcb033",0.210294804421064,0.0721144624597586,0.142062558855122,0.0738457989017046,"","","pcb","pcb"
"pcb044","ci1","pcb044",0.152463180035131,0.194698094806947,0.0992408830193056,0.211044349279788,"","","pcb","pcb"
"pcb044","ibr1overall","pcb044",0.231366160681229,0.0475311700351433,0.146982599037394,0.06392619444056,"*","","pcb","pcb"
"pcb044","sod","pcb044",0.103117363939282,0.381153363638158,0.0670122176971492,0.398289951737049,"","","pcb","pcb"
"pcb044","ci2","pcb044",0.050116627825087,0.671531905968102,0.0274226539769621,0.729825790065078,"","","pcb","pcb"
"pcb044","p450","pcb044",0.0983487597186227,0.403652534286963,0.06108848574602,0.441293091975251,"","","pcb","pcb"
"pcb044","ci3","pcb044",0.0361309262710892,0.759895259212309,0.0256891570994005,0.747349834036827,"","","pcb","pcb"
"pcb044","ibr1morph","pcb044",0.160873750462792,0.170577483595276,0.107737874861163,0.174457268357902,"","","pcb","pcb"
"pcb044","shell","pcb044",0.237501759539135,0.0415961003593773,0.159124902738505,0.0452565189663335,"*","*","pcb","pcb"
"pcb044","ibr1bio","pcb044",0.102643465383191,0.383354778978839,0.075897815623843,0.338728336088803,"","","pcb","pcb"
"pcb049","sod","pcb049",0.00256201406886338,0.982772482116452,-0.00333209922251018,0.966498199603406,"","","pcb","pcb"
"pcb049","ci1","pcb049",0.1133218313384,0.33638308926905,0.0755415676714117,0.34108453579504,"","","pcb","pcb"
"pcb049","p450","pcb049",0.109988893002592,0.350097254360012,0.0647908182154757,0.414111994684544,"","","pcb","pcb"
"pcb049","ibr1bio","pcb049",0.0898482043687523,0.44564667041485,0.066271751203258,0.403523053552062,"","","pcb","pcb"
"pcb049","ibr1overall","pcb049",0.234653831914106,0.0443988710070206,0.153646797482414,0.0527825759083036,"*","","pcb","pcb"
"pcb049","ci3","pcb049",-0.0314053151679824,0.790528127440025,-0.0182430246068207,0.819053056416199,"","","pcb","pcb"
"pcb049","shell","pcb049",0.184568902929452,0.11542985200622,0.130193102240595,0.10137691818057,"","","pcb","pcb"
"pcb049","ibr1morph","pcb049",0.180392447241762,0.123900291788858,0.120325805257312,0.129345160037209,"","","pcb","pcb"
"pcb049","ci2","pcb049",0.0581583916870913,0.622580131481015,0.035575334889032,0.654130777413502,"","","pcb","pcb"
"pcb052","sod","pcb052",0.238119215105516,0.0412847308305801,0.158830062939652,0.0452815257282506,"*","*","pcb","pcb"
"pcb052","ci3","pcb052",0.125843468090571,0.285353385582042,0.0874920567878134,0.272584959915734,"","","pcb","pcb"
"pcb052","p450","pcb052",0.00534616808589411,0.963951726514564,0.00629396519807479,0.936766554170405,"","","pcb","pcb"
"pcb052","ibr1bio","pcb052",0.0673972602739726,0.56752418193131,0.0447982228804147,0.572294791217735,"","","pcb","pcb"
"pcb052","ibr1morph","pcb052",-0.0153276564235468,0.896712279942003,-0.00925583117363939,0.907122829404689,"","","pcb","pcb"
"pcb052","ci2","pcb052",0.0399718612588386,0.735263588194238,0.022234584305645,0.779462609226088,"","","pcb","pcb"
"pcb052","ci1","pcb052",0.171745070312523,0.143426205445227,0.120718387553334,0.128166372982663,"","","pcb","pcb"
"pcb052","shell","pcb052",0.196906079637865,0.0926622025534322,0.125742056010147,0.113602244995689,"","","pcb","pcb"
"pcb052","ibr1overall","pcb052",0.0873306182895224,0.458538389914901,0.0536838208071085,0.498611076429023,"","","pcb","pcb"
"pcb066","ibr1overall","pcb066",0.168959644576083,0.1498748334286,0.112180673824509,0.157355721013681,"","","pcb","pcb"
"pcb066","ci2","pcb066",-0.0257395683096931,0.82767333276078,-0.0244580427362095,0.758066081448962,"","","pcb","pcb"
"pcb066","ibr1bio","pcb066",0.101281007034432,0.389726408644893,0.0692336171788226,0.382837707277213,"","","pcb","pcb"
"pcb066","sod","pcb066",0.265279526101444,0.0226277279659072,0.174379859311366,0.0279467738686982,"*","*","pcb","pcb"
"pcb066","ci3","pcb066",0.016635928742285,0.888121950199007,0.00856305236646684,0.914488636611634,"","","pcb","pcb"
"pcb066","ibr1morph","pcb066",0.0680488707885968,0.563777548992065,0.0433172898926324,0.585060349051115,"","","pcb","pcb"
"pcb066","p450","pcb066",0.0352906330988523,0.764856307214941,0.021843761569789,0.783057008175446,"","","pcb","pcb"
"pcb066","ci1","pcb066",0.132263104506436,0.26129160783383,0.0925754505777104,0.243332859045247,"","","pcb","pcb"
"pcb066","shell","pcb066",0.297306704975592,0.0100984657441332,0.196958795697311,0.0132000930751951,"*","*","pcb","pcb"
"pcb070","ibr1overall","pcb070",-0.147160310995927,0.21038402704448,-0.085523880044428,0.281026593319123,"","","pcb","pcb"
"pcb070","ibr1bio","pcb070",-0.120059237319511,0.30753269999312,-0.0825620140688634,0.298023084989838,"","","pcb","pcb"
"pcb070","ci3","pcb070",0.171188595321323,0.144747321029777,0.108341227767037,0.174282052047367,"","","pcb","pcb"
"pcb070","ibr1morph","pcb070",-0.114402073306183,0.331010644137839,-0.075897815623843,0.338728336088803,"","","pcb","pcb"
"pcb070","ci1","pcb070",0.152640893309577,0.194172206295515,0.108128126274766,0.172976512048623,"","","pcb","pcb"
"pcb070","shell","pcb070",0.0223194781507531,0.850285502564924,0.00927301298009937,0.907112088566668,"","","pcb","pcb"
"pcb070","ci2","pcb070",0.213617683140974,0.0676275290307701,0.136372117074623,0.0858965419082081,"","","pcb","pcb"
"pcb070","p450","pcb070",-0.190314698259904,0.10429001501535,-0.12550907071455,0.113644193354184,"","","pcb","pcb"
"pcb070","sod","pcb070",0.331625323954091,0.00406367119687926,0.207700851536468,0.00884367021544786,"**","**","pcb","pcb"
"pcb074","shell","pcb074",0.320766594418719,0.00532972679196164,0.219214026849549,0.00580919213108411,"**","**","pcb","pcb"
"pcb074","ci2","pcb074",-0.00349513125494106,0.976422378643285,-0.00741152810188166,0.925633610186998,"","","pcb","pcb"
"pcb074","ci3","pcb074",-0.0173469924819374,0.883372785996758,-0.00781843911720886,0.921899479565541,"","","pcb","pcb"
"pcb074","ci1","pcb074",0.141045102151976,0.230659186828941,0.100722090228549,0.20431053707068,"","","pcb","pcb"
"pcb074","sod","pcb074",0.00185116623472788,0.98757970526968,-0.00629396519807479,0.936766554170405,"","","pcb","pcb"
"pcb074","ibr1bio","pcb074",0.120592373195113,0.305377495441334,0.0884857460199926,0.264700492685532,"","","pcb","pcb"
"pcb074","ibr1overall","pcb074",0.312906330988523,0.00684781700571409,0.206960385042577,0.0090885420512963,"**","**","pcb","pcb"
"pcb074","ibr1morph","pcb074",0.280858941132914,0.0156184413021971,0.181044057756386,0.0224873343459963,"*","*","pcb","pcb"
"pcb074","p450","pcb074",0.117334320621992,0.318702567485576,0.070714550166605,0.372743253604308,"","","pcb","pcb"
"pcb082","shell","pcb082",0.303571561815518,0.00855546086834989,0.214762980619101,0.00688503874654157,"**","**","pcb","pcb"
"pcb082","ibr1morph","pcb082",0.255801554979637,0.0280899207747317,0.165494261384672,0.036975809745076,"*","*","pcb","pcb"
"pcb082","ibr1overall","pcb082",0.340244353942984,0.00316271023860159,0.231395779340985,0.00353744397187821,"**","**","pcb","pcb"
"pcb082","ci1","pcb082",0.0972091611219624,0.409972377184938,0.07480096406679,0.345838994810291,"","","pcb","pcb"
"pcb082","ci2","pcb082",-0.0389203599067165,0.741981540889561,-0.0289049595973385,0.715839161802414,"","","pcb","pcb"
"pcb082","sod","pcb082",-0.0976971492039985,0.40678658092198,-0.0692336171788226,0.382837707277213,"","","pcb","pcb"
"pcb082","ci3","pcb082",-0.056588822614006,0.632015493010073,-0.0309014498442064,0.698388555838052,"","","pcb","pcb"
"pcb082","p450","pcb082",0.203050721954832,0.082774380697412,0.139577934098482,0.0785164614928583,"","","pcb","pcb"
"pcb082","ibr1bio","pcb082",0.18095520177712,0.1227172751604,0.130692336171788,0.0994845114099334,"","","pcb","pcb"
"pcb087","sod","pcb087",0.205953350610885,0.0784043908991486,0.135875601629026,0.0867691869548944,"","","pcb","pcb"
"pcb087","ci1","pcb087",0.198875963544612,0.0893788150090124,0.137011666855011,0.0842195471475485,"","","pcb","pcb"
"pcb087","ci3","pcb087",0.0611514816101091,0.604755541581317,0.0428152618323342,0.59134155069131,"","","pcb","pcb"
"pcb087","ibr1overall","pcb087",0.212765642354683,0.0688722310838148,0.14476119955572,0.0680472441916972,"","","pcb","pcb"
"pcb087","ibr1morph","pcb087",0.160903369122547,0.170497987024164,0.105516475379489,0.183511746815861,"","","pcb","pcb"
"pcb087","p450","pcb087",0.0397630507219548,0.736076661383171,0.036653091447612,0.64407638752308,"","","pcb","pcb"
"pcb087","ci2","pcb087",0.068258728618743,0.563357439704383,0.04446916861129,0.575452951889139,"","","pcb","pcb"
"pcb087","shell","pcb087",0.255585424318212,0.0279603969535949,0.173219882468256,0.0292857179761148,"*","*","pcb","pcb"
"pcb087","ibr1bio","pcb087",0.0778526471677156,0.508869794236352,0.0618289522399111,0.435776550337215,"","","pcb","pcb"
"pcb095","ibr1overall","pcb095",0.150566456867827,0.19992945271673,0.0899666790077749,0.256787465628853,"","","pcb","pcb"
"pcb095","ibr1morph","pcb095",0.0212217697149204,0.857316935207496,0.00925583117363939,0.907122829404689,"","","pcb","pcb"
"pcb095","ci3","pcb095",0.050915126524696,0.666605463699539,0.0331352895919804,0.677769717007616,"","","pcb","pcb"
"pcb095","ci1","pcb095",0.130041688575861,0.269457336509338,0.0881318289499803,0.266699526714756,"","","pcb","pcb"
"pcb095","sod","pcb095",0.248722695298038,0.0328650399044586,0.174379859311366,0.0279467738686982,"*","*","pcb","pcb"
"pcb095","ibr1bio","pcb095",0.105812661977046,0.368778666755353,0.0736764161421695,0.353054692626099,"","","pcb","pcb"
"pcb095","p450","pcb095",0.0434357645316549,0.712710663995547,0.0336912254720474,0.671075076549831,"","","pcb","pcb"
"pcb095","ci2","pcb095",0.00629419823453369,0.957553868723014,-0.00370576405094083,0.962776318475939,"","","pcb","pcb"
"pcb095","shell","pcb095",0.211701805366201,0.0701862718056056,0.143546240931938,0.0708813746991288,"","","pcb","pcb"
"pcb099","ibr1morph","pcb099",0.0592521288411699,0.615317818330815,0.0470196223620881,0.553398346824112,"","","pcb","pcb"
"pcb099","ibr1overall","pcb099",0.187027027027027,0.11049912313285,0.130692336171788,0.0994845114099334,"","","pcb","pcb"
"pcb099","ci3","pcb099",0.0752394319519729,0.524047250914324,0.053239847321946,0.504379552406196,"","","pcb","pcb"
"pcb099","ci1","pcb099",0.117631378243715,0.318208243418749,0.0807257929037635,0.308982413020315,"","","pcb","pcb"
"pcb099","ci2","pcb099",0.0139360953851675,0.906188453722314,-0.00296461124075266,0.970217163798086,"","","pcb","pcb"
"pcb099","ibr1bio","pcb099",0.141858570899667,0.227421607146259,0.101073676416142,0.202656693687989,"","","pcb","pcb"
"pcb099","shell","pcb099",0.217359430219278,0.062847051190127,0.15022281027761,0.058724838734497,"","","pcb","pcb"
"pcb099","sod","pcb099",0.234950018511662,0.0441252993812241,0.160310995927434,0.0433111661900655,"*","*","pcb","pcb"
"pcb099","p450","pcb099",0.0779711218067382,0.508223544301656,0.0581266197704554,0.463755104133636,"","","pcb","pcb"
"pcb101","ibr1bio","pcb101",0.156727138097001,0.181978557424436,0.100333209922251,0.205984091069502,"","","pcb","pcb"
"pcb101","ci3","pcb101",0.1042004655149,0.376958438666489,0.0621752063130419,0.435589876374105,"","","pcb","pcb"
